"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17950																																																																																						68854	4310	4310	9.0482%	20.0470%	18.7921%	64544	343463	713339	3759	0			12.0470%							36011	718368								0	0	0		0	33562	18.7921%	1	0	73332	3193	1836	0	3759	0	0	0		0	64544	0	0	64544	0	0	0	0	0	0	0	0	0	4310	0	5029	0			
17978																																																																																				292783	0				39.2406%			125519		319870	0	0										125519	319870	0	0.0000%	16200	0	0	16200	5.0207%	0	0	0	0	1	0		1	0	125519	0	0	0	0	0	0	0		0	125519	0	0	125519	0	0	0	0	0	0						0	0	0		
18050																																																																																						81779	5405	5405	8.8959%	18.9770%	17.7227%	76374	430938	858527	5393	0			10.9770%							67489	858527								0	0	0		0	8885	17.7227%	1	0	81767	0	0	0	5393	0	0	0		0	76374	0	0	76374	0	0	0	0	0	0	0	0	0	5405	0	0	0			
18827																																																																																				1401005	0				8.6665%			160521		1852205	-1269	0										65052	1862055	0	0.0000%	230061	0	6351	236412	11.7949%	0	0	0	0	1	105319		1	0	169102	9122	709	19	9	-253	-1025	0		0	160521	0	0	160521	0	0	0	0	0	0						9850	0	40759		
18836																																																																																				158370	0				9.6516%			19178		198702	100	0										17353	198702	0	0.0000%	19967	0	74	20041	10.0667%	0	0	0	0	1	1856		1	0	19309	0	0	0	131	0	0	0		0	19178	0	0	19178	0	0	0	0	0	0						0	0	0		
18854																																																																																						130228	9306	9306	11.5078%	14.8179%	13.7590%	120922	878855	1050781	0	0			6.8179%							107119	1051216								0	0	0		0	14238	13.7590%	1	0	121357	0	435	0	0	0	0	0		0	120922	0	0	120922	0	0	0	0	0	0	0	0	0	9306	0	435	0			
19356																																																																																				90180	0				9.5421%			8964		93942	-104	0										3783	94736	0	0.0000%	9746	0	0	9746	10.2917%	0	0	0	0	1	5975		1	0	9654	762	32	0	-104	0	0	0		0	8964	0	0	8964	0	0	0	0	0	0						794	0	0		
19936																																																																																						38222	2838	2838	8.3681%	16.9568%	15.6978%	35384	225408	422844	396	0			8.9568%							21384	422844								0	0	0		0	14000	15.6978%	1	0	35780	0	0	0	396	0	0	0		0	35384	0	0	35384	0	0	0	0	0	0	0	0	0	2838	0	0	0			
19972																																																																																						22763	399	399	17.9834%	50.2517%	49.3708%	22364	45298	124359	0	0			42.2517%							22364	124359								0	0	0		0	0	49.3708%	1	0	22364	0	0	0	0	0	0	0		0	22364	0	0	22364	0	0	0	0	0	0	0	0	0	399	0	0	0			
20053																																																																																				118336	0				12.2839%			17994		146484	138	0										11791	146484	0	0.0000%	18609	0	385	18994	12.5379%	0	0	0	0	1	6203		1	0	18132	0	0	0	138	0	0	0		0	17994	0	0	17994	0	0	0	0	0	0						0	0	0		
20633																																																																																				301427	0				11.4845%			39349		342627	-440	0										35427	342627	0	0.0000%	11973	0	0	11973	3.4660%	0	0	0	0	1	3922		1	0	38909	0	0	0	268	0	-708	0		0	39349	0	0	39349	0	0	0	0	0	0						0	0	1461		
20857																																																																																						40489	2624	2624	7.8244%	15.1409%	14.1596%	37865	267415	483935	5319	0			7.1409%							1863	484441								0	0	0		0	36509	14.1596%	1	0	43691	444	63	0	4665	654	0	0		0	37865	0	0	37865	0	0	0	0	0	0	0	0	0	2624	0	506	0			
21256																																																																																				9883	0				9.5674%			1234		12898	-15	0										634	12898	0	0.0000%	339	0	4	343	2.6843%	0	0	0	0	1	600		1	0	1219	0	0	0	-15	0	0	0		0	1234	0	0	1234	0	0	0	0	0	0						0	0	0		
21359																																																																																						6930	435	435	8.9930%	19.3225%	18.1096%	6495	35865	72223	54	0			11.3225%							2676	72304								0	0	0		0	3900	18.1096%	1	0	6630	0	81	0	54	0	0	0		0	6495	0	0	6495	0	0	0	0	0	0	0	0	0	435	0	81	0			
21658																																																																																				186578	0				9.3328%			20463		219260	365	0										16206	219260	0	0.0000%	16594	0	349	16943	7.7928%	0	0	0	0	1	4257		1	0	20828	0	0	0	365	0	0	0		0	20463	0	0	20463	0	0	0	0	0	0						0	0	0		
22048																																																																																						28470	2528	2528	9.2540%	14.1069%	12.8543%	25942	201816	280333	2	0			6.1069%							18292	280333								0	0	0		0	7650	12.8543%	1	0	25944	0	0	0	2	0	0	0		0	25942	0	0	25942	0	0	0	0	0	0	0	0	0	2528	0	0	0			
22543																																																																																						30179	2367	2367	7.8459%	12.2882%	11.3244%	27812	245593	354476	138	0			4.2882%							15542	354476								0	0	0		0	12300	11.3244%	1	0	27980	0	0	0	168	0	0	0		0	27812	0	0	27812	0	0	0	0	0	0	0	0	0	2367	0	0	0			
22552																																																																																						10191	917	917	7.6741%	12.2098%	11.1111%	9274	83466	120848	-72	0			4.2098%							2275	120848								0	0	0		0	7000	11.1111%	1	0	9203	0	0	0	-71	0	0	0		0	9274	0	0	9274	0	0	0	0	0	0	0	0	0	917	0	0	0			
22730																																																																																						21991	1561	1561	9.1148%	17.6220%	16.3711%	20430	124793	224140	3207	0			9.6220%							19880	224140								0	0	0		0	550	16.3711%	1	0	23637	0	0	0	3207	0	0	0		0	20430	0	0	20430	0	0	0	0	0	0	0	0	0	1561	0	0	0			
23456																																																																																						31626	2230	2230	10.2647%	17.7236%	16.4739%	29396	178440	286380	1304	0			9.7236%							28258	286380								0	0	0		0	1138	16.4739%	1	0	30700	0	0	0	1304	0	0	0		0	29396	0	0	29396	0	0	0	0	0	0	0	0	0	2230	0	0	0			
23504																																																																																						1275246	88680	88680	9.6081%	13.6944%	12.7421%	1186566	9312204	12349702	-1073	-4462			5.6944%			2				526332	12502831								0	0	0		0	817826	12.7421%	1	0	1343085	151210	6382	0	1459	1930	-4462	0		0	1186566	0	0	1186566	0	0	0	0	0	0	0	0	0	88680	0	157591	0			
23643																																																																																				205954	0				10.1677%			24913		245020	186	0										22413	245020	0	0.0000%	0	0	448	448	0.1757%	0	0	0	0	1	2500		1	0	25099	0	0	0	186	0	0	0		0	24913	0	0	24913	0	0	0	0	0	0						0	0	448		
23755																																																																																						25930	2306	2306	7.7182%	14.0645%	12.8137%	23624	184365	306082	837	0			6.0645%							18910	306093								0	0	0		0	4725	12.8137%	1	0	24472	0	11	0	837	0	0	0		0	23624	0	0	23624	0	0	0	0	0	0	0	0	0	2306	0	11	0			
24006																																																																																						246033	8159	8159	12.7164%	18.4565%	17.8445%	237874	1333040	1870608	-3204	-3204			10.4565%							147283	1873644								0	0	0		0	96811	17.8445%	1	20	240910	6106	134	0	-11	0	-3193	0		0	237874	0	0	237874	0	0	0	0	0	0	0	0	0	8159	0	6240	0			
24378																																																																																				62252	0				9.9558%			7372		74047	26	0										7372	74047	0	0.0000%	3719	0	0	3719	4.9650%	0	0	0	0	1	0		1	0	7398	0	0	0	26	0	0	0		0	7372	0	0	7372	0	0	0	0	0	0						0	0	0		
24453																																																																																						45121	3396	3396	9.5665%	16.7281%	15.4691%	41725	269732	436157	156	0			8.7281%							12765	438155								0	0	0		0	30958	15.4691%	1	0	43879	1998	0	0	156	0	0	0		0	41725	0	0	41725	0	0	0	0	0	0	0	0	0	3396	0	1998	0			
24659																																																																																						8503	628	628	6.5861%	15.4555%	14.3140%	7875	55016	119570	0	0			7.4555%							1695	121390								0	0	0		0	8000	14.3140%	1	0	9695	1574	246	0	0	0	0	0		0	7875	0	0	7875	0	0	0	0	0	0	0	0	0	628	0	1820	0			
24668																																																																																				1792260	0				12.8050%			255745		1997233	11104	0										98860	1997561	0	0.0000%	475415	0	4177	479592	24.3017%	0	0	0	0	1	157213		1	0	267177	328	0	0	11104	0	0	0		0	255745	0	0	255745	0	0	0	0	0	0						328	0	0		
24949																																																																																						52799	3473	3473	9.7011%	19.2739%	18.0061%	49326	273941	508459	489	0			11.2739%							14528	508685								0	0	0		0	35023	18.0061%	1	0	50040	0	0	226	488	0	0	0		0	49326	0	0	49326	0	0	0	0	0	0	0	0	0	3473	0	226	0			
25357																																																																																						49689	4915	4915	9.3373%	12.6667%	11.4138%	44774	392280	479516	480	0			4.6667%							8036	481293								0	0	0		0	38515	11.4138%	1	0	47031	1451	326	0	480	0	0	0		0	44774	0	0	44774	0	0	0	0	0	0	0	0	0	4915	0	1777	0			
25647																																																																																						29925	2724	2724	8.1327%	13.7962%	12.5403%	27201	216908	334465	302	42539			5.7962%							-204	377690								0	0	686		0	28091	12.5403%	1	0	28189	0	0	0	302	0	0	0		0	27887	0	686	27201	0	0	0	0	0	0	0	0	0	2724	0	686	0			
26457																																																																																						3678	227	227	7.8100%	17.4049%	16.3307%	3451	21132	44187	-2	0			9.4049%							3101	44187								0	0	0		0	350	16.3307%	1	0	3449	0	0	0	-2	0	0	0		0	3451	0	0	3451	0	0	0	0	0	0	0	0	0	227	0	0	0			
26765																																																																																						311205	31420	31420	9.5542%	12.3811%	11.1311%	279785	2513542	2928392	1382	0			4.3811%							12362	2937961								0	0	0		0	276992	11.1311%	1	0	290736	3454	6115	0	1382	0	0	0		0	279785	0	0	279785	0	0	0	0	0	0	0	0	0	31420	0	9569	0			
27070																																																																																						120565	5011	5011	13.3560%	24.0697%	23.0693%	115554	500899	865183	2489	0			16.0697%							145345	894974								0	0	0		0	0	23.0693%	1	0	147834	28268	1523	0	2489	0	0	0		0	115554	0	0	115554	0	0	0	0	0	0	0	0	0	5011	0	29791	0			
27548																																																																																						114991	9970	9970	8.0864%	14.4400%	13.1880%	105021	796338	1298740	4344	0			6.4400%							60225	1310049								0	0	0		0	56104	13.1880%	1	0	120673	10228	1081	0	4544	-201	0	0		0	105021	0	0	105021	0	0	0	0	0	0	0	0	0	9970	0	11309	0			
27614																																																																																						42578	1437	1437	7.1513%	18.6721%	18.0419%	41141	228030	575292	1863	0			10.6721%							36301	578106								0	0	0		0	7654	18.0419%	1	0	45818	2654	160	0	1863	0	0	0		0	41141	0	0	41141	0	0	0	0	0	0	0	0	0	1437	0	2814	0			
27847																																																																																						79524	6053	6053	9.9894%	16.4489%	15.1969%	73471	483461	735493	4046	0			8.4489%							65059	735493								0	0	0		0	8412	15.1969%	1	0	77517	0	0	0	4046	0	0	0		0	73471	0	0	73471	0	0	0	0	0	0	0	0	0	6053	0	0	0			
28013																																																																																				5059460	0				11.9707%			640712		5352323	7633	104						0	4773	0	0	257761	5393929	14437	0.2674%	355930	0	3318	359248	6.6541%	0	0	0	0	1	424452		1	0	689846	41012	489	0	7529	0	104	0		0	640712	0	0	640712	0	0	0	0	0	0						41502	0	0		
28152																																																																																						16544	1448	1448	7.8021%	13.6823%	12.4848%	15096	120915	193487	710	0			5.6823%							2991	193487								0	0	0		0	12105	12.4848%	1	0	15806	0	0	0	638	72	0	0		0	15096	0	0	15096	0	0	0	0	0	0	0	0	0	1448	0	0	0			
28675																																																																																						22803	803	803	10.6889%	16.0314%	15.4668%	22000	142240	205821	1265	0			8.0314%							22000	205821								0	0	0		0	0	15.4668%	1	0	23265	0	0	0	1265	0	0	0		0	22000	0	0	22000	0	0	0	0	0	0	0	0	0	803	0	0	0			
28732																																																																																				100293	0				10.8322%			15343		141642	130	0										14786	141642	0	0.0000%	17238	0	1085	18323	13.0292%	0	0	0	0	1	557		1	0	15473	0	0	0	130	0	0	0		0	15343	0	0	15343	0	0	0	0	0	0						0	0	878		
29476																																																																																						13932	764	764	14.2380%	23.0655%	21.8006%	13168	60402	92485	33	0			15.0655%							7341	92684								0	0	0		0	6026	21.8006%	1	0	13400	199	0	0	33	0	0	0		0	13168	0	0	13168	0	0	0	0	0	0	0	0	0	764	0	199	0			
29636																																																																																						126031	5318	5318	9.0466%	15.4466%	14.7949%	120713	815912	1334347	-9807	0			7.4466%							9484	1347925								0	0	0		0	124807	14.7949%	1	0	124484	13030	411	137	-9807	0	0	0		0	120713	0	0	120713	0	0	0	0	0	0	0	0	0	5318	0	13578	0			
29878																																																																																						696841	17588	17588	31.5903%	46.8249%	45.6430%	679253	1488185	2150192	-1667	0			38.8249%							679253	2150192								0	0	0		0	0	45.6430%	1	0	677586	0	0	0	2122	0	-3789	0		0	679253	0	0	679253	0	0	0	0	0	0	0	0	0	17588	0	0	0			
30052																																																																																				31114	0				11.3621%			5216		45907	0	0										3685	45907	0	0.0000%	3993	0	0	3993	8.7279%	0	0	0	0	1	1531		1	0	5216	0	0	0	0	0	0	0		0	5216	0	0	5216	0	0	0	0	0	0						0	0	0		
30502																																																																																						116287	9624	9624	8.7410%	15.0245%	13.7811%	106663	773983	1220257	798	0			7.0245%							79638	1227508								0	0	0		0	34276	13.7811%	1	0	114712	7251	0	0	798	0	0	0		0	106663	0	0	106663	0	0	0	0	0	0	0	0	0	9624	0	7251	0			
30650																																																																																						17429	1126	1126	11.0896%	15.5583%	14.5531%	16303	112024	147012	466	0			7.5583%							2062	147012								0	0	0		0	14241	14.5531%	1	0	16769	0	0	0	466	0	0	0		0	16303	0	0	16303	0	0	0	0	0	0	0	0	0	1126	0	0	0			
30810			15904571	1160315	1969750	12.8056%	17.7063%	15.5134%	13934821	89824487	108818344	160441	0			9.5134%						9333057	108818344								0	0	0		4601764	15.5134%	0	14095262	0	0	0	169413	-8972	0	0		0	13934821	0	0	13934821	0	0	0	0	0	0	809435	0	0	1969750	0	0	0																																						2																	0			1																															
31134																																																																																						29675	1155	1155	15.5313%	32.2313%	30.9768%	28520	92069	183629	469	0			24.2313%							28070	183629								0	0	0		0	450	30.9768%	1	0	28989	0	0	0	469	0	0	0		0	28520	0	0	28520	0	0	0	0	0	0	0	0	0	1155	0	0	0			
31255																																																																																						92718	7320	7320	9.7599%	15.0804%	13.8899%	85398	614823	874991	2994	0			7.0804%							52031	875924								0	0	0		0	34300	13.8899%	1	0	89325	933	0	0	2994	0	0	0		0	85398	0	0	85398	0	0	0	0	0	0	0	0	0	7320	0	933	0			
31657																																																																																				153410	0				12.6448%			23539		186156	0	0										21269	186156	0	0.0000%	1414	0	15	1429	0.7654%	0	0	0	0	1	2270		1	0	23539	0	0	0	0	0	0	0		0	23539	0	0	23539	0	0	0	0	0	0						0	0	5629		
31826																																																																																						45434	3064	3064	10.1670%	18.5334%	17.2835%	42370	245147	416742	323	0			10.5334%							41635	417607								0	0	0		0	1600	17.2835%	1	0	43558	865	0	0	323	0	0	0		0	42370	0	0	42370	0	0	0	0	0	0	0	0	0	3064	0	865	0			
31835																																																																																				138896	0				10.7023%			17608		164525	-2471	0										1597	164525	0	0.0000%	17891	0	764	18655	11.1230%	0	0	0	0	1	16011		1	0	15137	0	0	0	-170	0	-2301	0		0	17608	0	0	17608	0	0	0	0	0	0						0	0	0		
32234																																																																																						36637	168	168	16.7357%	33.8164%	33.6613%	36469	108341	217911	-1716	1149			25.8164%							8787	219771								0	0	0		0	28393	33.6613%	1	0	35464	0	711	0	-1716	0	0	0		0	36469	0	0	36469	0	0	0	0	0	0	0	0	0	168	0	711	0			
32766																																																																																				110264	0				14.9626%			28436		190047	0	0										83	192419	0	0.0000%	26012	0	0	26012	13.3740%	0	0	0	0	1	30725		1	0	30808	1062	1310	0	0	0	0	0		0	28436	0	0	28436	0	0	0	0	0	0						2372	0	0		
32971																																																																																						39225	2694	2694	10.6703%	17.2114%	16.0293%	36531	227901	342360	1380	0			9.2114%							36531	342360								0	0	0		0	0	16.0293%	1	0	37911	0	0	0	1380	0	0	0		0	36531	0	0	36531	0	0	0	0	0	0	0	0	0	2694	0	0	0			
33147																																																																																						34105	3053	3053	10.0427%	14.0673%	12.8080%	31052	242442	309199	246	0			6.0673%							19077	309199								0	0	0		0	11975	12.8080%	1	0	31298	0	0	0	246	0	0	0		0	31052	0	0	31052	0	0	0	0	0	0	0	0	0	3053	0	0	0			
33259																																																																																						100020	8607	8607	9.3432%	13.1224%	11.9932%	91413	762208	978394	13	0			5.1224%							36413	978394								0	0	0		0	55000	11.9932%	1	0	91426	0	0	0	13	0	0	0		0	91413	0	0	91413	0	0	0	0	0	0	0	0	0	8607	0	0	0			
33268																																																																																				169852	0				9.2998%			19373		208316	2639	0										12373	208316	0	0.0000%	4278	0	2868	7146	3.2764%	0	0	0	0	1	7000		1	0	22012	0	0	0	2639	0	0	0		0	19373	0	0	19373	0	0	0	0	0	0						0	0	5317		
33370																																																																																				25952	0				12.8713%			3341		25957	0	0										3581	26197	0	0.0000%	1115	0	0	1115	4.0778%	0	0	0	0	1	0		1	0	3581	0	0	240	0	0	0	0		0	3341	0	0	3341	0	0	0	0	0	0						240	0	0		
33839																																																																																						4762	92	92	10.9601%	24.1236%	23.6575%	4670	19740	42609	42	0			16.1236%							3920	42609								0	0	0		0	750	23.6575%	1	0	4712	0	0	0	42	0	0	0		0	4670	0	0	4670	0	0	0	0	0	0	0	0	0	92	0	0	0			
33857																																																																																						106582	10233	10233	8.9773%	11.2759%	10.1933%	96349	945218	1073248	178	0			3.2759%							31562	1088461								0	0	0		0	80000	10.1933%	1	0	111740	15213	0	0	178	0	0	0		0	96349	0	0	96349	0	0	0	0	0	0	0	0	0	10233	0	15213	0			
34434																																																																																						38470	2742	2742	8.5561%	14.5279%	13.4924%	35728	264801	417575	347	0			6.5279%							21931	418178								0	0	0		0	14400	13.4924%	1	0	36678	603	0	0	347	0	0	0		0	35728	0	0	35728	0	0	0	0	0	0	0	0	0	2742	0	603	0			
34537																																																																																						1072951	56515	56515	10.7069%	16.9989%	16.1035%	1016436	6311887	9493239	5269	0			8.9989%			2				285954	9762736								0	0	0		0	999975	16.1035%	1	0	1291198	255774	10716	3007	5637	-368	0	0		0	1016432	0	0	1016432	0	0	4	4	0	4	0	0	0	56515	0	269497	0			
34555																																																																																				287819	0				9.5273%			32340		339446	972	0										30804	340210	0	0.0000%	33020	0	1770	34790	10.2507%	0	0	0	0	1	2300		1	0	34076	764	0	0	972	0	0	0		0	32340	0	0	32340	0	0	0	0	0	0						764	0	1770		
34742																																																																																						51750	4606	4606	9.2534%	14.0476%	12.7973%	47144	368390	509480	363	0			6.0476%							30187	510050								0	0	0		0	17527	12.7973%	1	0	48077	570	0	0	363	0	0	0		0	47144	0	0	47144	0	0	0	0	0	0	0	0	0	4606	0	570	0			
35057																																																																																						20579	1511	1511	9.4288%	17.0688%	15.8155%	19068	120565	202231	152	0			9.0688%							12207	202231								0	0	0		0	6861	15.8155%	1	0	19220	0	0	0	152	0	0	0		0	19068	0	0	19068	0	0	0	0	0	0	0	0	0	1511	0	0	0			
35301			19153000	117000	871000	6.5598%	16.0777%	15.3466%	18282000	119127700	278697000	-465000	-539000	234729000	7.7886%	8.0777%						14919000	287181000												12887000	15.3466%	0	27341000	7016000	1754000	193000					36000	60000					0	0	0	0	0	0	754000	0	0	871000	0	9023000	0		19036000	0	754000	17.7234%	17.0214%	107406000	2.5000%	17.0214%	0	18282000	0	0	0	0	0	0	18282000	754000																			0																	0			0																															
35570																																																																																						2697950	262679	262679	9.0204%	12.5380%	11.3173%	2435271	21518184	26997320	-22268	-18381			4.5380%			2				711784	27102816								0	0	0		0	1847365	11.3173%	1	0	2536881	116074	6627	1176	17099	-30244	-9122	0		0	2435271	0	0	2435271	0	0	0	0	0	0	0	0	0	262679	0	123877	0			
35646																																																																																						14532	283	283	14.5722%	33.2160%	32.5691%	14249	43750	97782	394	0			25.2160%							12099	97782								0	0	0		0	2150	32.5691%	1	0	14643	0	0	0	394	0	0	0		0	14249	0	0	14249	0	0	0	0	0	0	0	0	0	283	0	0	0			
