"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
32766	21523	0	80	117743	0	117743	0	0	0	0	44838	0	1003		2442	16587	1900	117663	43835	0	0	1288	0	0	1369	3409	103	35	4778	812	1000	0	0	2474	1812	2505	0	1812	0													
32971	54656	0	19831	82589	0	117850	0	0	0	0	176160	0	1510		21819	83192		98019	174650	0	0	1616	0	0	6765	16425	7701	1451	23190	4466	956	250	300	10522	5972	19298	0	5422	0													
33147	124039	17	5650	17168	0	24203	0	0	22887	0	256347	0	52638		23695	10290		18536	203709	0	0	7845	21033	21033	24084	34617	16433	3370	58701	14131	18136	8550	2697	54809	43514	22887	0	32267	0													
33259	46937	7	31677	231480	0	448153	0	0	0	0	478546	0	13070		79378	292555		405970	462502	10499	2974	5115	0	0	21161	61472	34558	4367	82633	5098	8809	3589	0	42180	17496	0	0	13907	2974													
33268	14943	0	15299	78647	0	102955	0	0	0	0	92642	0	5241		8250	42645		87656	87401	0	0	2397	0	0	4749	11496	472	19	16244	10365	7694	260	0	8486	18319	0	0	18058	0													
33370	4960	0	0	572	0	3886	0	0	250	0	17082	0	0		6862	0		3886	17082	0	0	1582	250	250	1882	4687	3330	921	6569	268	769	265	0	3958	1302	0	0	1037	0													
33839	8444	0	4265	7206	0	17357	0	0	0	0	19378	0	1261		5025	3421		13092	18117	0	0	420	0	0	892	2190	1987	1748	3082	0	313	383	0	1792	696	0	0	313	0													
33857	52209	0	20179	182559	0	298951	0	0	53578	0	589420	10049	76112		123833	294261	23727	277916	462174	856	41085	11819	53578	1192	21478	58052	58405	61668	75585	4360	18640	17923	2425	75770	43348	125512	0	22999	0	0	0	0	0	0	false							
34434	40903	1	9427	105977	0	129339	0	0	0	0	248709	0	38858		29335	116398		119911	209851	0	0	12491	0	0	11588	24152	20050	7994	35525	7420	14248	3372	2583	34450	27623	0	0	20956	0													
34537	834296	0	125145	933644	0	1129191	0	0	219221	0	7205017	0	546968		216691	5753913	94383	1000576	6657105	3470	944	22050	219221	219221	132092	283346	33753	8997	415438	35451	104531	11043	7596	241497	158621	398827	0	139982	944	0	0	199221	0	0	true	69208	116781	2115810	3297408	778000	56274	
34555	32080	0	46448	75618	0	146045	0	0	0	0	154720	1190	27845		38118	41669	14710	97511	125585	2086	100	4902	0	0	8166	17375	26325	15430	25096	1320	3258	7061	2038	29177	13676	3122	0	4577	0	0	0	0	0	0	true							
34742	43004	0	22126	71379	0	168118	0	0	0	0	290400	0	14838		40242	142255		145992	275562	0	0	7000	0	0	18586	60975	11714	3	79561	2580	7897	3386	0	51037	13863	22419	0	10477	71													
35057	19033	0	5348	63459	0	109585	0	0	1176	0	68798	0	2740		8345	25872	1878	102111	62796	2126	3262	424	677	447	2735	8912	4813	1099	11647	802	4707	823	0	9214	6332	0	499	5509	2064	0	0	0	0	0	true							
35301	0	0	8000	171186000	0	171213000	0	0	10585000	0	7566000	0	0		0	7366000	0	171203000	7566000	2000	0	0	10585000	10585000	0	0	0	0	0	200000	0	0	0	0	200000	0	0	200000	0	0	0	10585000	0	0	true	0	0	0	7366000	0	0	
35570	12228136	13	840636	912493	0	1444131	0	0	735717	0	19311444	0	4617789		1010337	4769745	363887	600123	14628114	3359	65541	96854	734554	662870	567635	1012154	233232	30640	1579788	165359	263799	38246	2499	833323	469903	168083	308	429158	61906	0	0	1049893	14724	585931	true	83825	19730	2684527	2085166	3085605	4357628	
35646	13186	0	12944	29075	0	34776	0	0	0	0	43697	0	3362		8407	16721		21832	40335	0	0	473	0	0	2728	3901	4185	761	6629	837	1126	251	0	3168	2214	0	0	1963	0													
35879	34799	0	12	7520	0	42747	0	0	0	0	212225	55	12623		53200	69597		42735	199298	0	249	5992	0	0	14055	43875	22017	7031	57140	3962	15309	1316	263	33780	20849	9514	0	19271	0													
36456	16353	78	11934	13145	0	47644	0	0	2664	0	66374	84	11735		14361	18457		35632	54161	0	394	1355	1918	1194	7182	13344	5661	2022	20286	0	2104	996	255	13848	3355	0	0	2104	0													
36933	12157	0	27993	162890	0	162890	0	0	2051	0	102882	0	3555		25980	0		134152	88334	745	10993	4884	2051	2051	11411	30867	23129	10029	42103	3762	4809	2785	3933	49456	15289	38299	0	8571	11242													
37051	9856	4	419	6494	0	18926	0	0	0	0	74300	0	2839		12858	28750		18503	71461	0	0	1518	0	0	3948	8459	10050	3648	12407	1645	2342	5101	501	13247	9589	0	0	3987	0													
37341	10614	0	1743	13205	0	16484	0	0	3733	0	37259	0	1216		7987	8022		14727	36033	14	10	1839	263	10	2936	7780	3333	677	10716	2021	905	972	0	6739	3898	1026	3470	2926	0													
37435	233830	0	54273	311641	0	459301	0	0	0	0	1507804	0	154679		115553	1079844		405028	1353125	0	0	18418	0	0	30998	69565	50605	19994	100498	5779	12639	2898	1652	55609	22968	0	0	18418	0													
37640	2311301	0	293090	1249679	0	1250181	0	0	1736	0	3417117	0	524769		214649	728244	60231	956733	2891744	358	604	16088	1736	1736	73720	157999	58540	22107	231719	30924	28046	5257	979	97717	65206	4000	0	58970	0	0	0	0	0	0	true	749354	207379	276583	363140	1310497	594999	
37659	8632	0	578	13353	0	20260	0	0	0	0	20945	0	1097		4624	0	700	19682	19848	0	0	400	0	0	2763	7896	79	0	10659	506	1070	0	0	6114	1576	0	0	1576	0	0	0	0	0	0	false							
37949	12843	0	44046	34468	0	97666	0	0	0	0	108495	0	8032		12938	66234		53620	100463	0	0	2479	0	0	3373	7644	6338	3563	11017	1667	5546	307	979	7981	8499	0	0	7213	0													
38740	36381	0	38105	96961	0	152616	0	0	0	0	111194	0	10739		22183	26300		114312	100455	199	0	1736	0	0	5997	14899	12890	5977	20896	2575	3525	2651	0	17579	8751	0	0	6100	0													
39327	134277	0	13168	341392	0	472778	0	0	0	0	335350	0	21206		26047	150410		459545	312637	65	1507	4421	0	0	15562	17753	10713	0	32065	2537	1925	2173	0	17981	6635	48374	0	4110	0													
39756	35633	19	9594	234121	0	392959	0	0	103	0	324016	0	9593		19368	183548	9709	383346	314423	0	0	5329	103	103	14852	35133	4885	773	49985	12298	33611	1280	2003	36275	49192	103	0	45177	0	0	0	0	0	0	false							
40033	7638	0	3845	16177	0	31230	0	0	0	0	19687	84	278		7473	1305		27385	19325	0	0	748	0	0	4435	4295	1594	109	6906	0	310	0	0	2961	310	0	0	310	0													
40499	1979189	0	8827	227983	0	283171	0	0	100000	0	3472518	0	309429		363744	833479	118108	273847	3152647	497	10442	36419	100000	100000	192122	278680	50915	21456	470802	24929	75522	11759	4467	179429	116677	41310	0	100451	9720	0	0	0	0	0	true	63224	31285	206259	320194	1030405	948784	
40855	7034	0	367	27886	0	27886	0	0	0	0	91749	0	12935		16706	57473		27519	78567	0	247	1386	0	0	5659	4970	11306	4068	10629	0	913	326	0	9297	1239	0	0	913	0													
41553	16789	0	28639	16697	0	67022	0	0	0	0	35373	0	1901		7648	386		38383	33472	0	0	322	0	0	3783	9509	2621	0	13292	713	553	1019	0	8265	2285	0	0	1266	0													
41629	62399	0	5011	94325	0	140191	0	0	0	0	112286	0	2222		24281	11473		135180	110064	0	0	1774	0	0	7548	17144	9011	2325	24692	0	1744	642	0	11747	2386	2289	0	1744	248													
41825	82936	0	1874	327313	0	346631	0	0	70758	0	355311	0	2727		25497	186585		344757	352584	0	0	8423	378	378	11954	23814	15082	2776	35768	12174	11729	7484	777	28128	32164	70482	0	16840	0													
41955	6410	19	947	5296	0	14412	0	0	0	0	13982	53	2897		2923	1567		13446	11032	0	0	0	0	0	1094	3428	399	0	4522	1084	0	0	0	1998	1084	0	0	1084	0													
42037	11130	0	3556	26006	0	36937	0	0	3225	0	45276	0	4191		4998	20111		33381	41085	0	0	0	3225	3225	91	5117	6104	0	5208	0	2205	265	252	6315	2722	0	0	2205	0													
42354	17539	0	33636	51501	0	116409	0	0	0	0	63453	0	3093	5073	9103	22531		82773	60360	0	0	1967	0	0	6759	10630	921	0	17389	3456	1307	310	0	9207	5073	0	0	4763	0													
42372	32647	0	2018	86107	0	90458	0	0	0	0	282983	0	3604		49283	118438		88440	279379	0	0	12398	0	0	15667	36897	25724	18204	52564	5199	15240	8594	6373	47209	35406	0	0	20439	0													
42420	1934970	0	188548	529523	0	795305	0	0	0	0	7152901	0	511731		261091	4812850	81242	605866	6640932	891	238	12352	0	0	88791	157273	76018	29816	246064	8836	31045	7700	5602	90807	53183	7500	0	39881	0	0	0	0	0	0	true	116331	161726	2403435	2409415	1718935	216035	
42448	162457	0	129136	805910	0	840821	0	0	47556	0	1072870	21000	50327		213873	293776	77361	710639	1001543	1046	0	43983	47556	12538	83872	230593	167843	19795	314465	22065	53834	32499	6138	288230	114534	26008	0	75899	94068	0	0	0	0	0	true	98091	405729	62950	19407	155904	5500	
42457	4674	34	6267	8085	0	23576	0	0	13161	0	26679	0	5578		2045	8338		17275	21101	0	0	199	376	376	355	1943	767	125	2298	1941	2442	4092	2000	1145	10476	0	6693	4383	0													
43052	18303	130	2556	38318	0	49306	0	0	2484	0	57298	0	5636		11590	12393		46620	51662	0	0	794	2484	0	5569	9583	7353	90	13635	650	2299	1058	0	11005	4007	0	0	2949	5806													
43351	34047	0	6409	167256	0	167256	0	0	0	0	202645	0	10319		36525	74646		160815	189391	32	2935	1812	0	0	14708	38242	12766	4957	52950	5235	17393	652	0	34148	23280	0	0	22627	0													
43856	28499	0	17120	20416	0	42968	0	0	0	0	35415	0	2912		2610	0		25848	32503	0	0	2494	0	0	1236	2705	433	0	3941	2542	0	0	0	1764	2542	0	0	2542	0													
43959	31913	0	10918	59124	0	87939	0	0	0	0	104344	0	0		5805	48426		76842	104344	179	0	561	0	0	4832	5282	2173	1291	9055	1565	6862	2000	0	7773	10427	0	0	8427	0													
44040	115608	0	42036	57351	0	131895	0	0	0	0	207784	0	5330		26566	20915		89859	202454	0	0	0	0	0	17361	23178	7848	0	40538	7143	13312	2419	0	21820	22874	0	0	20455	0													
44433	9194	0	0	84971	0	94014	0	0	32443	0	270431	0	0		52502	111545	3875	94014	270431	0	0	1994	32443	20949	39231	67943	10619	9159	107174	8435	12528	1511	266	74450	22740	0	0	20963	2335	0	0	0	0	0	true							
44741	337663	3	25267	62933	0	80057	0	0	0	0	486375	0	81121		22464	86618		54042	405114	745	140	7765	0	0	7649	12431	12827	7182	18799	6367	9939	5444	256	17624	22006	36673	0	16306	0													
44750	16240	0	18889	47013	0	64155	0	0	0	0	90292	0	631		20908	27265		45018	89661	248	0	4788	0	0	3836	12373	15160	9989	16209	871	1723	1023	1812	20450	5429	25962	0	2594	8783													
44929	57592	0	42740	39328	0	98397	0	0	0	0	81407	0	2030		12259	4807	7185	55657	79377	0	0	3299	0	0	3333	5244	5419	2530	6864	0	254	1686	541	4266	2481	0	0	254	0	0	0	0	0	0	false							
45038	22324	0	11636	21203	0	40838	0	0	0	0	107574	0	6823		30796	26747	13575	29202	100751	0	0	6196	0	0	9234	14816	18819	7533	24049	3260	2592	1483	765	19606	8101	0	0	5852	0	0	0	0	0	0	true							
45047	31067	0	15355	68368	0	93368	0	0	0	0	110384	0	9448		22735	14126		77088	100936	925	0	3926	0	0	11001	34851	3943	141	45826	3210	10955	1088	0	27202	15253	0	0	14165	0													
45056	10394	0	3076	23308	0	35887	0	0	0	0	51153	0	13493		8341	29361		32811	37660	0	0	678	0	0	2316	5532	2044	358	7828	505	642	0	0	1909	1147	0	0	1147	0													
45430	24342	0	4262	31030	0	43075	0	0	0	0	78058	0	10059		18194	3546		38813	67999	0	0	3671	0	0	16609	11808	6697	393	17729	9588	4187	889	0	17313	14663	0	0	5304	0													
45458	22599	0	10581	65905	0	65905	0	0	4501	0	86985	0	13979		15455	37871		55324	73006	0	0	1505	4501	4501	6395	10149	4325	1865	16544	1786	1995	0	0	7280	3781	3798	0	3780	0													
45551	216516	3	200785	546086	0	699040	0	0	25804	0	385223	0	11443		70187	16672		498176	373733	76	47	5275	25804	18173	27117	80511	29574	1463	104659	2499	8859	2012	0	68478	13370	169934	0	10784	0													
45560	419124	0	4008	251241	0	272059	0	0	0	0	2097756	0	44348		24766	1439882	8901	267801	2053196	250	212	3188	0	0	23822	35816	5985	0	57728	35902	133583	3642	0	40857	173127	0	0	169485	0	0	0	0	0	0	true	27960	20816	205512	414669	240164	178960	
45775	22880	0	0	27680	0	52450	0	0	0	0	119824	0	1936		27424	41549		52450	117888	0	0	8129	0	0	8293	22298	14583	4689	30591	1562	2310	1049	611	22439	5532	0	0	3872	0													
46053	88082	1	16666	77705	0	138263	0	0	0	0	128279	0	11063		18069	0		121591	117216	5	0	1738	0	0	5575	12543	9813	1679	18118	2313	3760	4514	0	11541	10587	3082	0	6073	0													
46941	25337	0	9890	41034	0	84783	0	0	0	0	68306	0	1843		14244	18201		74396	66215	497	248	3413	0	0	3822	10568	5070	2405	14351	0	2129	774	0	7621	2903	13613	0	2129	248													
47247	48955	149	12379	303964	0	333566	0	0	0	0	237144	11777	13400		21174	137643	7992	308746	211967	12292	0	3005	0	0	12744	14611	8446	3549	27029	3848	3533	2128	1687	18176	11196	0	0	7381	5150	0	0	0	0	0	true							
47256	11467	0	1170	7707	0	12511	0	0	0	0	28584	0	1908		6795	2701		11341	26676	0	0	393	0	0	2803	6439	3522	81	9241	540	1032	0	0	6049	1572	0	0	1572	2487													
47452	5874	0	8631	18297	0	31493	0	0	0	0	27340	0	0		4123	16267		22862	27340	0	0	206	0	0	1203	2892	88	168	4039	0	848	0	0	228	848	0	0	848	0													
47500	101056	0	16036	90035	0	140399	0	0	223	0	254666	0	2777		44451	50635		124078	232520	285	19369	8197	223	0	18227	35935	20857	5544	54162	1549	11386	9226	251	36113	22412	21187	0	12935	19854													
48057	23737	1	14811	26356	0	62876	0	0	0	0	53926	0	8004		10050	795		48064	45922	0	0	0	0	0	3562	5308	6187	3690	8870	3881	3650	1339	1776	8697	10647	0	0	7531	0													
48150	4464	0	754	9171	0	13068	0	0	0	0	18957	0	1661		6063	4660		12314	17296	0	0	413	0	0	2481	2822	2883	994	5303	0	253	0	400	3117	653	0	0	253	0													
48374	125575	0	47529	245337	0	525439	0	0	25087	0	757540	0	11546		164531	117985		477460	744118	450	1876	31862	25087	14264	72977	173503	91682	4502	245634	32774	103239	34455	848	178133	171316	1618	0	136013	1633													
48440	17792	0	1594	57384	0	57739	0	0	3867	0	88953	0	6678		16802	46691		34108	81046	22037	1229	1260	3867	0	3449	7769	5792	5805	10217	255	651	749	0	6011	1655	1001	0	906	0													
49054	22459	0	433	77254	0	82849	0	0	63591	0	162703	0	212		71857	53104		82416	162491	0	0	0	63591	7680	6460	14573	27805	33436	21033	780	3221	865	0	10417	4866	0	0	4001	0													
49148	23529	0	18817	23160	0	60020	0	0	0	0	45164	0	5083		9880	2291		41203	40081	0	0	2121	0	0	2894	7352	3904	1123	10246	3503	317	251	0	5393	4071	0	0	3820	0													
49241	69388	0	78885	323102	0	545511	0	0	0	0	425619	0	35050		49590	222273		459846	365561	6780	25008	8824	0	0	35209	52413	17216	444	87622	8657	14041	4539	1439	55692	28676	0	0	22698	0													
49652	18718	0	7930	39139	0	58636	0	0	0	0	54171	0	15744		7164	18554		50706	36984	0	1443	605	0	0	1584	4136	5931	1954	5719	653	1872	515	254	6440	3294	5703	0	2525	1443													
49858	13414	0	32	47598	0	55084	0	0	0	0	59266	0	0		11299	6959		55052	59266	0	0	0	0	0	3116	10738	11573	366	13854	1336	5399	6366	0	14494	13101	0	0	6735	0													
49951	11993	0	15202	11771	0	35557	0	0	0	0	67974	0	6082		9304	8255		20355	61892	0	0	689	0	0	8052	16092	5773	745	24046	8727	6387	1450	500	21358	17064	0	0	15114	5045													
50144	9559	0	4296	15992	0	25345	0	0	0	0	60117	0	912		20315	9873		21049	59205	0	0	0	0	0	2415	7187	17824	5044	9602	3224	1335	3133	523	12155	8215	0	0	4559	0													
50461	127	0	0	24407	0	24407	0	0	1896	0	18759	0	0		601	11712	381	24407	15707	0	3052	251	1361	490	741	1912	1711	0	2653	2035	251	0	270	3763	2556	0	535	2286	0	0	0	0	0	0	false							
51253	48636	0	23528	169530	0	174946	0	0	159186	0	594736	0	25323		201114	199165	12452	151033	476340	385	93073	6106	159186	27100	27074	90230	91774	107907	117304	13868	12216	3865	0	115872	29949	0	0	26084	59949	0	0	0	0	0	true							
51356	9176	0	418	13502	0	22486	0	0	0	0	33544	0	0		4578	0	3947	22068	33544	0	0	0	0	0	2244	4580	2701	0	6824	1436	4565	8840	0	4948	14841	0	0	6001	0	0	0	0	0	0	false							
51459	31275	0	8978	75029	0	128926	0	0	0	0	154335	400	60898		16768	84064		119948	93037	0	0	2203	0	0	7191	18080	3554	10	25270	7217	2945	0	0	12065	10162	315	0	10161	674													
51842	124721	1037	12769	79107	0	120957	0	0	2243	0	232508	0	30717		31826	169	16285	107151	175236	0	26555	3029	248	248	18493	34883	30755	5726	53376	2046	12844	2870	0	58032	17760	14043	1995	14890	34450	0	0	0	0	0	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
52951	29045	0	118646	162606	0	207541	0	0	9138	0	137507	0	21295		30777	20199		88895	114092	0	2120	2638	9138	1000	13130	28910	14134	3658	42039	11220	16517	694	0	29055	28431	0	0	27737	2120													
53051	13037	0	2696	29545	0	40550	0	0	0	0	39747	0	1626		9485	6004		37854	38121	0	0	783	0	0	2884	6683	5881	3321	9567	321	1113	0	503	9284	1937	0	0	1434	0													
54058	24515	0	2442	53367	0	80326	0	0	0	0	288109	0	29244		45723	150242	19517	77884	255375	0	3490	9089	0	0	20164	43111	11288	7596	59419	12821	11156	4903	2313	36436	31193	0	0	23977	2930	0	0	0	0	0	true							
54656	202781	0	74069	201050	0	325687	0	0	0	0	831245	0	206251		100685	152211	104284	251618	624994	0	0	689	0	0	58623	184956	29727	2403	243579	48880	138376	12949	339	175024	200543	0	0	187256	0	0	0	0	0	0	true	101055	148213	80146	72065	95504	107277	
54973	3149385	27	79302	308647	0	468568	0	0	0	0	7558190	0	3803		236768	3963908	118525	369891	7521533	19348	32854	10657	0	0	78911	134296	102111	42226	213207	23840	44693	14718	4102	120776	87353	0	0	68533	0	0	0	0	0	0	true	78422	31329	2480419	1471623	2914774	213663	
55336	159004	0	495	179523	0	284704	0	0	0	0	229370	0	0		20325	20311		284209	229370	0	0	4848	0	0	7789	10510	19134	3572	17644	1066	2114	5332	539	20679	9051	0	0	3180	0													
55635	6411	21	485	21582	0	32273	0	0	3171	0	77649	0	17724		4445	15116		26434	43572	5333	16353	818	3171	3171	13377	24140	4394	1276	37517	4789	7896	250	0	38742	12935	25890	0	12685	1982													
55653	19316	631	4271	72392	0	95889	0	0	0	0	43174	0	1		6122	9594		90967	43173	20	0	0	0	0	1938	4128	1802	407	6066	0	5440	550	0	2152	5990	0	0	5440	0													
55970	229045	0	0	146584	0	239259	0	0	0	0	309781	0	0		23429	31720		239259	309781	0	0	6737	0	0	5006	20452	11896	4370	25458	580	3574	1993	1145	18295	7292	0	0	4154	0													
56258	31382	0	43943	62852	0	164889	0	0	5000	0	145821	0	28646		7758	90349		120946	117175	0	0	285	5000	5000	6628	5767	4580	1260	2480	1291	4004	0	560	10478	5854	0	0	5294	0													
56351	1267780	0	13268	115954	0	115954	0	0	0	0	3093560	0	307993		109980	1582867	47248	100586	2782306	2100	3261	16051	0	0	40221	93358	40578	13495	128288	10372	29979	13809	1101	77672	55261	206560	0	40351	0	0	0	0	0	0	true	8572	1587	826012	463817	575344	684180	
56548	138065	0	3330	67848	0	88193	0	0	123333	0	435014	0	16321		166239	15170		84863	392700	0	25993	1887	123333	114690	76966	153540	17285	327	230506	9320	24342	0	0	81879	33661	1458	0	33661	25504													
56717	483214	0	9867	66237	0	70335	0	0	5040	0	732456	0	98972		62192	103240		60468	633484	0	0	9714	39	39	32305	53490	24093	3356	76273	5887	23185	3687	0	51052	32759	52036	5001	29072	0													
57040	25021	14	3568	24853	0	48317	0	0	2666	0	106690	0	4715		30330	26951	9518	44735	101975	0	0	3393	0	0	13247	15405	12318	5281	28652	2032	2035	3999	400	15922	8466	0	1178	4067	0	0	0	0	0	0	true							
57451	76486	0	39545	117212	0	238511	0	0	0	0	372935	0	34882		55547	188742		198966	338053	0	0	7137	0	0	17789	36603	28605	7037	53090	2741	7270	7162	500	34487	17673	1758	0	10011	0													
58225	64438	0	21119	94695	0	148407	0	0	0	0	203786	0	3325		52036	33841		127288	200461	0	0	12109	0	0	18915	44346	22146	4794	63261	4053	5886	4289	1078	38165	15306	0	0	9939	0													
58243	360022	0	141236	2098979	0	2776606	0	0	0	0	2289893	0	27840		139476	1645466	63913	2635370	2261937	0	116	14436	0	0	57341	114870	40515	5099	172211	21243	34797	9894	646	78349	66580	10141	0	56040	0	0	0	0	0	0	true	233868	679435	882161	763304	327435	32587	
58355	4167	0	1171	11112	0	21575	0	0	0	0	30367	0	933		2981	16658		20363	28103	41	1331	0	0	0	1461	5040	1306	171	6501	323	1242	0	0	4997	1565	0	0	1565	0													
58551	103196	0	20995	8843	0	30116	0	0	0	0	178285	0	43156		18495	2108		9121	135129	0	0	1783	0	0	9646	20433	6461	0	30079	4783	18644	13013	0	18045	36440	0	0	23427	0													
58636	245382	0	6324	69100	0	77644	0	0	0	0	319498	0	45454		16966	30965		71320	274044	0	0	3256	0	0	7425	13348	6096	3507	20763	968	8689	2434	684	13411	12775	0	0	9657	0													
58757	48194	0	6949	131755	0	131755	0	0	0	0	154139	0	5100		32531	49932		124309	149011	497	28	3022	0	0	9416	22797	18803	2347	32213	263	1633	755	0	20832	2651	6360	0	1896	0													
58971	491090	144	4915	886332	0	983155	0	0	0	0	8426286	19533	82335		90419	7736247	33598	977792	8324268	304	150	9928	0	0	44911	72796	37182	10450	116883	9527	18630	5196	257	74920	33610	20013	0	28157	0	0	0	0	0	0	true	72321	55654	2404876	5233483	378948	111558	
59316	280733	19	100644	443175	0	652468	0	0	0	0	1070684	0	310524		159737	308947		551061	758840	744	1320	19443	0	0	51918	121759	87043	18439	172987	38238	127582	31553	4472	119422	201845	23023	0	165820	1731													
59352	38002	0	34811	143495	0	272029	0	0	0	0	237768	0	7728		44534	92867		237217	230040	1	0	3291	0	0	17667	55803	12870	123	73470	6585	12850	1001	0	41929	20436	1101	0	19435	0													
59370	43086	0	10	19243	0	63274	0	0	0	0	227737	0	325		79423	44692		63147	226929	117	483	9116	0	0	10311	24630	61700	28442	34941	1810	3834	6414	2818	45660	14876	0	0	5644	0													
59754	3750	0	1459	6199	0	7244	0	0	249	0	6250	0	723		940	200		5785	5527	0	0	280	249	0	309	857	923	211	1166	0	0	0	0	1360	0	0	0	0	0													
60143	3044000	1000	756000	9053000	3000	9317000	0	0	905000	0	73064000	12000	4247000		854000	67930000	453000	7792000	68661000	765000	144000	72000	904000	904000	474000	758000	99000	51000	1232000	246000	439000	20000	3000	528000	708000	398000	1000	685000	0	0	0	2000	358000	360000	true	4034000	266000	17730000	45922000	2672000	372000	
60330	124027	0	113379	338412	0	338412	0	0	0	0	721131	0	30890		38439	514726	19186	225033	690241	0	0	6198	0	0	8822	27204	22255	6623	36026	4393	3696	5459	3926	26465	17474	58585	0	8089	0	0	0	0	0	0	true							
60545	16096	0	13398	23397	0	43756	0	0	0	0	177769	0	20736		43305	85881		30358	157033	0	0	12548	0	0	25481	14482	15798	4498	28196	6310	3593	4013	1617	16954	15533	0	0	5185	0													
