"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
940674	32552	0	994	42390	0	78187	0	0	25	0	131028	0	19308		20406	26424		76945	111441	248	279	2717	25	25	8631	20077	8289	1901	28708	7238	24310	260	1346	18492	33154	5689	0	31548	0								
940731	14645	0	16664	36409	0	94463	0	9901	739	0	151093	0	18703		20352	81235		77799	122489	0	0	3866	739	0	4013	13749	17238	8869	17646	878	8610	1575	281	23517	11344	0	0	9488	9162								
940852	6486	0	3605	15628	0	24821	0	0	0	0	23019	0	2351		2110	7454	814	21216	20668	0	0	125	0	0	1760	2417	3158	1483	4177	0	261	0	0	6708	261	0	0	261	0	false							
941541	15995	0	1523	24057	0	31144	0	0	0	0	33824	0	176		9645	5336		29621	33648	0	0	1114	0	0	2089	8075	1573	49	10164	0	0	708	0	2141	708	0	0	0	0								
941653	14423	8	2306	13284	0	22325	0	0	0	0	31243	0	4980		4313	9284		20011	26263	0	0	1166	0	0	1198	3238	1236	686	4436	410	504	0	264	2045	1178	0	0	914	0								
941804	36030	0	12875	50184	0	72400	0	0	0	0	92702	0	10930		14608	32534		59525	81772	0	0	0	0	0	1846	9622	5284	4437	11468	1112	564	0	1274	6581	2950	0	0	1676	0								
942258	8771	0	18202	42532	0	82844	0	0	0	0	55370	0	2446		9533	24689		64273	52924	369	0	391	0	0	3768	7326	3578	1149	11094	386	4522	446	735	6288	6089	0	0	4908	0								
942454	23119	0	15311	41859	0	70828	0	0	0	0	63229	0	453		19315	4883	8484	55517	62776	0	0	3524	0	0	6503	11903	10767	1096	18406	1525	947	2485	0	10954	4956	0	0	2472	0								
942539	10227	0	8462	21077	0	40844	0	0	1	0	86863	0	5534		24828	5145		32382	81275	0	54	4008	1	1	11959	38480	9562	4702	49439	1691	2922	1911	264	39875	6788	6674	0	4613	0								
942847	15692	0	2876	21774	0	36637	0	0	7586	0	86818	0	10232		11267	8605		33761	76586	0	0	0	0	0	5595	19818	9227	0	25413	5604	16676	5601	0	23373	27881	0	7586	7280	0								
943143	13599	0	1135	15546	0	36651	0	0	0	0	30774	0	1189		4843	2977		35516	29585	0	0	0	0	0	1672	4582	2857	1084	6254	262	1754	1987	0	5352	4003	0	0	2016	0								
943152	3764	0	912	7089	0	16584	0	0	0	0	20535	0	1083		5524	7755		15672	19452	0	0	239	0	0	1659	3417	1951	733	5076	750	251	0	255	2236	1256	0	0	1001	0								
943273	15066	0	2520	8263	0	15634	0	0	0	0	36619	0	2560		7055	6656		13114	34059	0	0	780	0	0	1785	5344	4341	1488	7129	0	342	781	816	5903	1939	0	0	342	0								
943675	117430	0	11472	280785	0	280785	0	0	1	0	385935	0	4040		64466	121982		269312	381895	1	0	14061	1	0	13823	48998	35088	9499	62821	11663	16966	9900	586	42942	39115	0	0	28629	0								
943853	5749	0	521	6547	0	10013	0	0	3800	0	35360	0	2301		7425	0		8781	20295	711	12764	0	3800	2553	5277	11273	6878	1968	16550	2915	1300	0	0	17971	4215	0	0	4215	0								
943974	14951	0	480	67074	0	67074	0	0	0	0	118107	0	4877		19174	56889		66594	113230	0	0	1814	0	0	12877	20417	1431	901	33294	3941	6436	0	264	16452	10641	0	0	10377	0								
944047	66152	0	15861	91454	0	128321	0	0	0	0	212047	0	14401		43332	50637		112460	197646	0	0	11261	0	0	8065	17816	38055	16516	25881	1320	6569	6329	588	37120	14806	0	0	7889	0								
944337	28406	0	20450	96305	0	154838	0	0	0	0	152366	0	21939		30879	71508		134388	130427	0	0	2492	0	0	6472	26449	9947	4056	32921	1696	3283	550	0	16045	5529	0	0	4979	0								
944355	74593	23	22506	151482	0	160267	0	0	0	0	188437	0	16118		38216	43056	13509	137484	172319	254	0	519	0	0	7831	31048	16112	5903	38817	4245	4029	1028	592	22678	9894	0	0	8274	0	true							
944551	9722	0	8272	12697	0	24324	0	0	0	0	17928	0	1562		4224	943		16052	16366	0	0	244	0	0	1958	3212	427	0	4797	0	1666	0	0	1373	1666	0	0	1666	0								
944627	61347	0	14661	185430	0	224008	0	0	0	0	224879	0	6016		47598	65350		209347	218863	0	0	6095	0	0	14051	26432	29374	8225	39432	3430	10133	4734	1803	30485	20099	7207	0	13562	0								
944739	58534	0	73588	50767	0	158024	0	0	0	0	138473	0	11303		25692	19014		84290	126884	146	286	7197	0	0	11908	22264	12931	1291	33188	4788	4172	3150	422	22702	12532	0	0	8959	0								
944748	13887	0	673	14657	0	23414	0	0	0	0	41816	0	3231		7614	16158		22741	38585	0	0	0	0	0	1615	3898	4749	505	5513	0	690	314	0	3153	1004	0	0	690	0								
944935	5715	0	4955	6437	0	22856	0	0	0	0	28016	0	5610		6342	0		17901	22406	0	0	432	0	0	4554	7326	3989	951	11879	3536	1674	272	0	10477	5482	0	0	5210	0								
945026	242779	3	8283	34873	0	45570	0	0	0	0	317632	0	1863		21953	37945	8608	36223	315769	1061	0	1051	0	0	4186	8416	6717	6175	12602	10412	700	0	302	3541	11414	0	0	11112	0	true							
945053	440749	0	189120	1411693	0	1411693	0	0	41451	0	1951692	0	320832		261925	961567	102333	1221898	1630093	675	767	39455	41451	21386	118889	172296	133970	23412	261972	25373	44342	26469	4625	186642	100809	82694	0	66860	0	true	351001	227455	499192	185171	440749	0	
945071	3992	0	17095	27425	0	207910	0	0	0	0	84855	0	7554		19369	33503		190815	77301	0	0	1356	0	0	8662	20536	7021	2330	29198	502	6375	1681	252	19180	8810	0	0	6877	0								
945950	12102	0	17149	38918	0	58897	0	0	0	0	53926	0	15879		8533	29171		41748	38047	0	0	700	0	0	3517	5658	2518	660	8931	0	300	0	0	3819	300	0	0	300	0								
946274	26371	0	3700	42790	0	57107	0	0	0	0	94870	0	15702		13037	27742		53407	79168	0	0	3251	0	0	3612	8212	10325	4599	11565	1524	5639	5629	1218	13711	14010	0	0	6770	0								
946555	25218	0	161	88871	0	117509	0	0	0	0	92916	0	430		14149	27131		117098	92486	250	0	666	0	0	8576	18868	4215	408	27444	3815	4028	656	0	17918	8499	0	0	7842	0								
947525	43900	0	4680	83751	0	126035	0	0	0	0	208768	0	4312		55849	57485		121355	204456	0	0	3357	0	0	8731	18818	39148	17951	27549	5636	5628	7429	4040	28799	22733	0	0	11264	0								
947749	115595	0	42008	171146	0	181795	0	0	1536	0	295615	0	33257		31607	80350		139787	262358	0	0	4592	0	0	11108	18472	23122	8505	29260	6092	18225	11803	2343	29600	38463	0	0	24156	0								
947776	82606	0	6161	62515	0	91832	0	0	0	0	188014	0	26024		23826	30692		85671	161990	0	0	4545	0	0	6566	21585	12047	591	28151	855	23521	9282	269	16963	33927	0	0	24376	0								
948036	24155	0	14175	65134	0	89893	0	0	25010	0	121424	0	4998		32184	23864	11224	75682	116426	36	0	5091	25010	25010	16234	25448	18961	2222	41682	4084	4584	1872	0	30682	10540	13847	0	8668	0	true							
948250	27553	0	40323	55957	0	136804	0	0	0	0	86112	2	1404		13057	25358		96481	84706	0	0	2833	0	0	5953	11494	5453	451	17447	1422	4100	3927	401	10294	9850	0	0	5522	0								
948278	36240	0	5744	14961	0	45213	0	0	0	0	81453	0	491		12569	17173		39469	80962	0	0	2777	0	0	4821	9875	4419	639	14696	1188	3793	2923	380	7187	8283	0	0	4981	249								
948531	10355	0	882	27834	0	40619	0	0	2520	0	108824	0	991		30407	23163		39737	107833	0	0	2892	0	0	8702	20945	19194	10674	29647	3897	3599	3763	4532	29108	15791	0	2520	7496	10581								
948643	30306	0	12584	37808	0	53086	0	0	0	0	64120	0	2418		5848	21588	4286	40502	61702	0	0	1385	0	0	2527	5014	2360	1014	7541	255	0	264	792	5067	1311	0	0	255	0	false							
949154	252602	0	25241	420127	0	774956	0	0	0	0	2422698	0	230445		123229	1731634	47716	748738	2188977	977	3276	22414	0	0	55750	135511	55439	24323	190676	54156	81919	22104	9261	147793	167440	168418	0	127801	0	true	129422	276854	709128	837447	235257	17344	
949453	7031	0	1561	13483	0	16945	0	0	0	0	22538	0	2821		1663	11988		15384	19717	0	0	0	0	0	842	1665	411	44	2329	0	558	0	0	1298	558	0	0	558	0								
950141	361389	0	3504	39915	0	69725	0	0	63273	0	692252	0	87552		110799	162795	15997	66221	602781	0	1919	4668	63273	8611	16025	49244	31699	47639	65269	5757	16417	1021	266	33808	23461	0	0	22125	0	false							
950178	89749	0	0	118760	0	191374	0	0	0	0	458821	0	0		126477	114803		191374	451479	0	7342	11439	0	0	51537	122187	50211	3599	173396	5812	17626	3299	0	101056	26737	0	0	23438	6702								
950356	59706	0	3303	72774	0	81789	0	0	0	0	80699	0	13160		5194	0		78474	67291	12	248	1000	0	0	2883	11566	3980	558	14443	653	1354	0	0	13792	2007	22969	0	2007	0								
950758	28189	0	2242	43718	0	84039	0	0	0	0	88237	0	2110		12885	36996	11165	81797	86127	0	0	2953	0	0	4274	9110	5061	1262	13383	0	1892	878	576	6821	3346	5000	0	1892	0	true							
