"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
37	11894	0	8593	23635	0	37026	0	0	0	0	36469	0	511		14856	2173		28433	35958	0	0	224	0	0	2162	10428	7282	813	12590	251	784	381	302	5829	1718	0	0	1035	0																	
242	8324	0	1097	13013	0	21264	0	0	0	0	23730	0	4184		4190	5507		20167	19546	0	0	0	0	0	1715	2044	1746	241	3759	2811	813	529	0	1556	4153	0	0	3624	0																	
279	79088	0	465	56351	0	133559	0	0	0	0	161578	0	1091		24873	11749		133094	160487	0	0	5296	0	0	9696	22181	23078	1439	31877	2375	7098	4874	0	31522	14346	0	0	9473	0																	
354	2617	0	145	10097	0	10097	0	0	0	0	10675	0	1079		1397	5536		9952	9596	0	0	0	0	0	664	1545	52	0	2209	0	261	0	0	864	261	0	0	261	0																	
457	8763	0	462	11876	0	15565	0	0	0	0	36569	0	4713		5922	18268		15103	31856	0	0	987	0	0	1366	4050	3068	509	5416	0	544	0	0	3072	544	0	0	544	0																	
505	118066	0	59809	167826	0	290406	0	0	19995	0	432947	0	124161		17284	256423		230597	308786	0	0	821	0	0	7307	16070	3920	621	23277	23449	6743	349	0	10632	30541	27742	19995	30192	0																	
1155	1386	1	16907	81641	0	303498	0	0	0	0	105512	0	9451		27260	50184		286235	96061	355	0	2813	0	0	13423	13032	13013	1553	23083	3751	4786	4385	0	13761	12922	1378	0	7770	0																	
1351	12089	0	11904	31102	0	54488	0	0	0	0	115947	0	10112		34962	32075		42584	105835	0	0	4835	0	0	12397	32295	15299	0	44692	4993	2821	3980	0	25028	11793	0	0	7814	0																	
1454	1060	0	40144	347409	0	547556	0	0	0	0	448476	671	36041		33496	353194		506915	411764	497	0	10133	0	0	18655	18917	10699	4834	30104	31235	3847	2575	3459	19611	41116	8486	0	11832	0																	
1669	50213	0	33706	98073	0	193336	0	0	0	0	131280	0	359		22555	30464		159612	130881	18	40	3541	0	0	8829	20636	8141	3807	28839	1721	4803	2107	559	18857	9190	0	0	6216	0																	
1856	1454	0	1685	4323	0	7679	0	0	0	0	31109	0	2865		3913	15386		5994	21806	0	6438	0	0	0	1885	7458	1917	0	9343	509	2245	255	0	7348	3009	0	0	2753	995																	
2161	43482	0	8187	136761	0	143884	0	0	29903	0	181412	0	28461		36646	86721	7751	134251	152951	1446	0	0	29903	0	0	8999	34456	416	8999	0	4516	1781	1040	7225	7337	36633	0	4516	0	0		0		0		0		0	true							
2732	68192	0	5750	195298	0	253371	0	0	0	0	380182	0	11268		27013	153748		247621	368914	0	0	4174	0	0	14712	34341	7453	732	48895	40590	56687	3727	0	30225	101004	0	0	97277	0																	
2750	21169	0	5082	8114	0	21594	0	0	0	0	35882	0	7794		5107	903		16512	28088	0	0	860	0	0	2997	4891	3383	95	7197	1267	0	1177	0	6259	2444	0	0	1267	0																	
3252	21508	0	122640	55080	0	166187	0	0	580	0	93205	0	41980		8274	17387		43547	50229	0	996	0	580	580	3549	10210	3640	1787	13759	21544	13580	0	0	10912	35124	3543	0	35124	746																	
3458	4442	0	3307	9688	0	17559	0	0	2000	0	46601	0	8031		10370	12453		14252	38570	0	0	265	2000	2000	4804	13663	4445	864	18467	2673	2714	541	0	13406	5928	0	0	4887	0																	
3720	91643	0	30232	106459	0	213419	0	0	0	0	127123	0	6221		16127	3272		183187	120902	0	0	1787	0	0	8167	16158	1126	0	24235	1531	4815	411	0	9324	6757	0	0	6345	0																	
3971	133246	0	190	168162	0	275978	0	0	109248	0	469646	0	2519		162322	119826		275788	354434	0	112693	3326	109248	67240	35299	86022	74136	4683	121321	3206	4244	7890	1094	37818	16434	0	0	7450	3324																	
4156	34304	0	14444	61967	0	130233	0	0	0	0	130794	47	16349		14704	48254		115781	112665	8	1733	1631	0	0	18683	13198	7355	2865	31881	1548	2705	896	986	27397	6135	15469	0	4253	747																	
4231	25578	0	21855	40982	0	67640	0	0	0	0	67283	0	2511		12549	10926		45785	64772	0	0	8344	0	0	3255	9884	5390	6650	13139	500	1323	1496	2281	12630	5600	0	0	1823	0																	
5069	38890	0	0	67509	0	68886	0	0	98406	0	217342	6000	987		56205	32593		68886	162110	0	48245	648	98406	39147	13851	38114	63495	347	51965	9852	15102	5098	0	59602	30052	0	0	24954	10425																	
5135	38204	0	65124	112408	0	226680	0	0	18551	0	269509	0	16564		67754	64784		161556	233928	0	19017	10353	18551	0	27585	79675	24161	0	107260	7275	26849	976	0	63667	35100	0	0	34124	0																	
5210	410497	30	176573	675237	0	1257486	0	0	0	0	1163330	0	101771		199549	351674		1079889	1061559	994	0	22775	0	0	78065	145388	70292	11874	221251	23651	55792	10858	5239	106070	95540	40409	0	78945	3683																	
5461	470673	0	11923	79375	0	79375	0	0	0	0	703443	0	22073		4757	211747		67452	681370	0	0	795	0	0	3424	5791	1129	340	9215	3013	7328	0	0	5926	10341	95259	0	10341	0																	
5751	21393	0	15393	45906	0	94627	0	0	3498	0	130839	0	13057		14674	76562		79234	115522	0	2260	2346	1984	992	9022	12521	6348	1290	21543	341	2107	1255	0	14507	3703	6511	1018	2448	994																	
6039	56356	0	16510	175074	0	204757	0	0	0	0	163172	0	7406		36132	33579	9657	188247	155766	0	0	2280	0	0	11931	39541	11385	791	51472	1988	4695	2908	0	27516	9590	0	0	6683	99	0		0		0		0		0	true							
6329	136816	0	11332	506186	0	672698	0	0	0	0	711843	0	70880		69898	300687	13099	660889	638931	477	2032	4039	0	0	56249	118602	18680	6925	174851	13374	50023	7745	2742	130558	73884	187183	0	63397	0	0		0		137984		0		137984	true	161296	118813	0	300687	136816	0	
7009	0	0	0	201069	0	201069	0	0	0	0	846766	0	0		0	846766		201069	846766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
7045	40706	0	20719	39987	0	163243	0	0	0	0	95568	0	9123		16464	22988	6630	142524	86445	0	0	300	0	0	4614	12193	7436	4266	16571	3363	0	0	0	12047	3364	0	0	3363	0	0		0		0		0		0	true							
7072	95019	1	1911	64841	0	98115	0	0	1484	0	233228	0	13483		34816	65788		96203	219745	0	0	4532	1484	1216	9834	27767	16961	1472	37601	325	13906	2156	0	21218	16387	0	0	14231	0																	
7456	33886	0	23392	29580	0	66019	0	0	0	0	53904	0	4137		11263	0		42627	49767	0	0	234	0	0	4246	8827	4149	170	13073	502	1757	367	0	6129	2626	0	0	2259	0																	
7634	13104	0	2184	17348	0	23131	0	0	0	0	53090	0	142		12989	2215		20947	52948	0	0	4802	0	0	6892	18932	2584	812	25824	576	7709	0	266	16231	8551	0	0	8285	0																	
8033	37766	0	2581	99506	0	147817	0	0	7000	0	169539	0	745		42557	0		145236	160966	0	7828	4584	0	0	25980	45187	23024	6274	71161	6798	15265	7942	1303	57908	31308	4107	7000	22063	7828																	
8462	1269	0	9239	61598	0	119029	0	0	0	0	39950	0	11471		7444	5621		109540	28479	250	0	1840	0	0	7006	10886	1008	0	17068	9510	4651	0	0	11456	14161	0	0	14161	0																	
8631	20677	0	1140	23703	0	29372	0	0	0	0	36816	0	1042		5400	4521		28232	35774	0	0	943	0	0	2077	3819	2423	1085	5896	578	1636	0	0	4004	2214	0	0	2214	0																	
9357	190812	196	3735	57320	0	65455	0	0	1	0	395629	9752	0		769	201652		61524	385877	0	0	351	1	1	334	707	665	0	1041	0	1458	0	0	937	1458	15890	0	1458	0																	
9553	24104	0	12219	37774	0	70461	0	0	4160	0	82047	0	4237		18124	10630		58242	76053	0	1757	0	4160	0	5355	20751	9359	4289	26106	1393	3304	2043	819	21630	7559	0	0	4697	993																	
9807	782879	0	76348	188882	0	299926	0	0	0	0	2183879	0	481257		46054	1078807	76999	223578	1702622	0	0	2630	0	0	19240	54176	31169	419	73206	142499	73480	1212	0	58950	217191	10600	0	215578	24500	0		0		0		0		0	true	11839	37121	639222	177264	470190	295182	
9955	16915	30	3937	47685	0	77411	0	0	90	0	80901	0	15913		4722	54321		73444	64988	0	0	0	90	0	1637	4240	2173	102	5877	1263	250	0	0	3430	1513	0	0	1513	0																	
10250	268081	0	1420	40891	0	80238	0	0	0	0	509157	0	8311		40840	160691		78818	500597	0	249	10776	0	0	9266	16632	22902	12525	25898	1379	6388	3535	7756	20486	19058	894	0	7767	498																	
10849	99960	0	3854	9889	0	19761	0	0	0	0	246570	0	39027		33938	62117		15906	207543	1	0	2328	0	0	15397	36320	14858	777	51717	10061	4449	2630	0	33415	17141	0	0	14510	747																	
11145	67422	0	59135	108570	0	210157	0	0	0	0	164850	0	17609		18364	55002	8637	151021	147241	1	0	4529	0	0	5401	12676	7977	4680	18076	1065	4612	4476	1539	12370	11692	0	0	5677	0	0		0		0		0		0	true							
11640	23845	0	61356	115199	0	242849	0	0	0	0	132714	0	4578		27657	39942		181493	128136	0	0	9759	0	0	11590	22817	11637	7535	34372	5501	4200	2821	2828	25922	15350	0	0	9701	0																	
11837	8059	0	45589	16313	0	78029	0	0	0	0	46821	0	80		11177	18089		32440	46741	0	0	523	0	0	2936	11331	3947	890	14267	0	805	764	0	7927	1569	0	0	805	0																	
12030	56811	0	49430	182851	0	246782	0	0	0	0	214012	0	3348		49910	51434		197352	210464	0	200	5050	0	0	15065	46338	21253	2429	61403	4021	5458	11203	0	35175	20682	0	0	9479	0																	
12142	45527	0	30300	107870	0	203997	0	0	0	0	102093	0	2651		18488	17374		173697	99442	0	0	2306	0	0	14446	15676	1530	0	26928	2836	4404	300	0	13164	7540	0	0	6902	0																	
12311	20984471	11901	8345092	65322452	0	89046281	0	0	1181230	0	61042576	0	1566574		2044551	36663245	675083	80683874	59470378	5414	5624	139422	1154320	1154320	929737	1434521	440967	90613	2364258	216198	230102	41561	11161	851287	499022	1591425	26910	446300	0	0	0	276612	0	4644907	3526819	0	0	1425229	true	13012752	19445422	23809012	11054708	439078	20531695	
12647	36251	0	2143	55521	0	67552	0	0	0	0	106828	0	7800		10180	50875		65409	99028	0	0	689	0	0	3748	8487	4418	0	12235	1220	1826	0	0	6475	3047	0	0	3046	0																	
12656	3314	0	1153	5948	0	9472	0	0	0	0	10005	0	1597		2014	2518		8319	8408	0	0	216	0	0	376	2095	1129	42	2471	0	256	275	0	1628	531	0	0	256	0																	
12946	166860	0	402870	525760	0	855492	0	0	0	0	1256506	0	204657		133538	616074		452622	1051849	0	0	23942	0	0	55388	175131	36151	12101	229141	44795	137940	11271	795	145233	194801	256095	0	182413	0																	
13103	861567	0	46277	177931	0	396925	0	0	0	0	2166444	0	468395		115441	973834	62204	350480	1696047	168	2002	26057	0	0	54887	87552	32781	22195	142439	61269	53659	12516	6183	81975	133627	0	0	114928	0	0		0		5136		0		5136	true	13300	152176	476582	248293	292482	347950	
13251	6306	0	601	12703	0	17914	0	0	0	0	40983	0	3009		4908	29664		17313	37974	0	0	0	0	0	1098	3146	769	0	4244	0	0	0	0	105	0	0	0	0	0																	
13457	5638	0	889	6585	0	11587	0	0	0	0	12378	0	332		1763	2831		10698	12046	0	0	0	0	0	608	2120	677	0	2728	0	504	0	0	1642	504	0	0	504	0																	
14155	37955	0	12772	79351	0	148444	0	0	0	0	126931	0	15289		14675	56739		135175	111080	497	562	3027	0	0	9369	11849	4390	2728	21218	520	3378	0	0	13663	3899	18281	0	3898	0																	
14650	9377	0	3942	13186	0	20362	0	0	0	0	23659	0	439		3695	1731		16420	18260	0	4960	1592	0	0	3941	2538	4325	128	6479	964	258	397	0	7237	1619	0	0	1222	0																	
14753	22188	0	1306	19159	0	19159	0	0	0	0	33572	0	2501		6834	0		17853	31071	0	0	814	0	0	2440	6842	608	267	9282	500	727	0	0	3323	1227	0	0	1227	0																	
14865	173676	2	34699	464943	0	464943	0	0	0	0	302101	0	21285		22444	83578		430242	280809	0	7	4182	0	0	20568	8586	7806	2902	24007	250	1874	2451	410	17418	4985	72359	0	2124	0																	
14977	6136	0	0	10738	0	15586	0	0	0	0	26854	0	0		6594	899	3939	15586	26854	0	0	1938	0	0	4600	8763	2572	0	13363	955	1796	1132	0	9342	3883	0	0	2751	0	0		0		0		0		0	false							
16551	72323	0	12395	107359	0	175836	0	0	0	0	212789	0	7249		47548	54753		163441	205540	0	0	6987	0	0	10061	27875	32933	1281	37936	0	7570	5993	0	24602	13563	0	0	7570	0																	
17110	0	0	0	0	0	0	0	0	0	0	145016	0	6805		19800	0	7663	0	138211	0	0	4298	0	0	59667	0	0	0	59667	85349	0	0	0	39867	85349	0	0	85349	0	0		0		0		0		0	false							
17147	1899900	0	1683084	2900252	0	7961050	0	0	338377	0	5099920	0	832744		412204	2544518	147086	6276706	4267176	1260	0	31066	338377	324818	167395	296756	98923	18965	463862	21367	40241	7876	3979	169836	73463	104863	0	61608	0	0		0		0		0		0	true	274476	2019248	1378823	775747	1273378	623337	
17259	16998	0	3248	14984	0	24152	0	0	0	0	33934	0	4412		7415	1748		20904	29522	0	0	2075	0	0	2758	7207	2336	219	9965	277	1937	453	0	5106	2667	0	0	2214	0																	
17950	129887	476	56390	162474	0	292384	0	0	10000	0	399750	294	56916		34032	191766		235518	331546	0	10994	11386	0	0	12540	25643	15359	1725	37997	8930	11272	1710	918	21235	22830	28835	0	19747	0																	
17978	69732	0	0	4804	0	47328	0	0	0	0	147309	0	1002		39622	2604		47328	143690	0	2617	12713	0	0	9570	29441	15447	7424	39011	2605	5653	4558	275	22260	13091	0	0	8258	0																	
18050	146162	0	98770	354500	0	474095	0	0	0	0	390260	0	12784		39768	68874		375325	377224	0	252	5069	0	0	22225	46440	17504	0	65959	11586	51220	26249	0	46401	89055	12374	0	62806	0																	
18827	1109712	0	33814	82971	0	150588	0	0	0	0	1466490	0	320168		55526	219927		114944	1145981	1830	341	3975	0	0	15164	52801	14128	9261	67965	19907	23321	1418	851	35828	45497	11776	0	43228	0																	
18836	30536	0	3535	50575	0	67815	0	0	0	0	111179	0	5743		33249	21389		64280	105436	0	0	5254	0	0	17614	20624	12653	3839	35229	1117	1959	1448	0	21481	4524	3700	0	2733	0																	
18854	97520	0	231436	792659	0	799296	0	0	98942	0	484294	0	29049		33572	228234	4546	567860	430081	0	25164	4546	98942	98942	37374	48634	29140	334	85946	5584	31280	6194	0	81910	43058	332833	0	36864	25164	0		0		0		0		0	true	0	0	140253	69151	18855	3303	
19356	13141	0	5932	28764	0	49943	0	0	2977	0	41786	0	2265		7106	4836		44011	35062	0	4459	0	2977	1486	1770	7632	4347	468	9389	6547	1250	1796	0	7112	9593	0	0	4632	0																	
19936	25580	0	44909	108332	0	221673	0	0	0	0	166927	0	19401		15888	106410		176764	147526	0	0	3272	0	0	7289	16257	4241	2569	23546	267	1959	2356	0	14467	4582	0	0	2226	0																	
19972	101674	0	0	0	0	0	0	0	0	0	101674	0	0		0	0		0	101674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
20053	24911	0	2279	33628	0	44389	0	0	7446	0	85043	0	5830		22418	26221		42110	79213	0	0	2097	7446	2490	6488	7754	13411	214	14242	368	3533	2141	0	5451	6042	5399	0	3901	0																	
20633	65634	0	18502	42903	0	148442	0	0	0	0	153318	0	14151		24749	30950		129935	138173	5	994	4278	0	0	15089	13679	15282	5135	28768	1933	3702	1547	367	24436	7549	23872	0	5635	0																	
20857	59887	0	59285	150536	0	248636	0	0	0	0	179054	0	17038		23205	67554		189351	162016	0	0	0	0	0	9223	19213	5895	3614	28436	1837	10413	1419	0	14740	13669	0	0	12250	0																	
21256	1571	0	4144	3429	0	8247	0	0	0	0	3779	0	308		404	644		4103	3471	0	0	820	0	0	152	157	42	392	309	0	0	0	820	340	820	0	0	0	0																	
21359	17104	0	2390	19998	0	28938	0	0	0	0	44266	0	2205		3569	21691		26548	42061	0	0	0	0	0	1539	2642	750	286	4181	0	255	0	0	1648	255	0	0	255	0																	
21658	39806	4	7888	100666	0	100666	0	0	3	0	98264	0	5948		29557	11710	15441	92774	92316	0	0	5920	3	3	6100	19619	11798	3194	25691	510	3842	625	1060	11154	6037	0	0	4352	0	0		0		0		0		0	true							
22048	41616	0	15093	139066	0	139066	0	0	3954	0	99333	0	10391		18282	0		123973	88652	0	290	2928	3954	3954	7417	21390	13269	77	28608	4687	6340	4539	0	23870	15565	0	0	11026	0																	
22543	81921	0	23165	135495	0	189629	0	0	0	0	154518	0	18878		10245	52987		165967	135392	497	248	2289	0	0	4687	6225	3865	1632	9354	1293	1192	456	261	6164	3202	19575	0	2485	0																	
22552	19256	0	2676	8301	0	52641	0	0	4652	0	60942	0	3175		15458	8777		49965	57767	0	0	333	4652	2662	3185	14725	12443	12	17910	518	276	1751	0	14907	2544	0	0	794	0																	
22730	82	0	32503	100106	0	133989	0	0	0	0	84223	0	13607		8451	68279		101486	70616	0	0	590	0	0	2566	3837	4262	1965	5986	865	546	822	1000	4179	3232	0	0	1410	0																	
23456	33755	0	11344	35100	0	142438	0	0	0	0	120271	0	11711		33647	21123		131094	108560	0	0	3224	0	0	8962	21741	18768	2769	30703	3230	8568	1355	0	18594	13153	0	0	11798	0																	
23504	4776840	0	116296	1252960	0	1469705	0	0	201397	0	8974864	0	1715099		306932	3416249	202283	1353409	7259765	0	0	86020	201397	201397	225664	265222	86945	20082	490886	92473	70467	17176	3746	290981	183862	414573	0	162940	0	0		0		497594		0		344392	true	231344	33291	1270953	1229596	1853426	183589	
23643	22268	0	23073	55535	0	112614	0	0	0	0	126322	0	16523		25565	2286		89541	109699	0	100	2507	0	0	12147	27435	14012	2100	39582	14532	21217	3737	6587	30130	46074	0	0	35749	0																	
23755	99177	59	7832	81028	0	140802	0	0	0	0	139642	0	9503		8270	24424		132911	130139	0	0	1068	0	0	2443	6117	2829	2247	8560	300	1000	1105	0	5366	2405	7033	0	1300	0																	
24006	426462	4	44971	245466	0	484008	0	0	30000	0	1168654	0	56644		144834	396358		439033	1112010	0	0	20431	30000	10000	63249	118208	78460	23252	181457	15094	23660	17504	6408	138335	62666	0	0	38754	0																	
24378	27012	0	0	12615	0	19433	0	0	0	0	47946	0	501		12055	2053		19433	47445	0	0	1264	0	0	1636	4061	5978	6327	5697	0	0	313	566	5948	879	0	0	0	0																	
24659	45799	0	2211	33992	0	62717	0	0	0	0	57704	0	2677		7862	687		60506	55027	0	0	1341	0	0	3610	3991	2263	941	6756	413	0	0	0	2943	413	0	0	413	0																	
24668	37772	0	74726	553600	0	583001	0	0	0	0	1082077	0	104673		78727	693378		508027	974361	248	3043	24183	0	0	52328	152295	16323	2464	203887	41413	77533	6906	1666	144683	127518	154365	0	118946	0																	
24949	70420	0	16670	161213	0	214829	0	0	0	0	251153	0	4814		56269	88628		197911	246339	248	0	3827	0	0	15716	34169	30558	24	49771	5596	2313	3729	0	24198	11638	16231	0	7908	0																	
25357	244418	353	17949	14992	0	45853	0	0	0	0	366991	252	4727		29919	46890		27551	362012	0	0	5739	0	0	21577	33072	6004	5647	54649	3047	4481	267	1588	36381	9382	0	0	7528	0																	
25647	32782	12	0	75034	0	75704	0	0	0	0	202437	0	8038		36185	48535	7633	75692	191727	0	2672	3227	0	0	23806	52867	13971	2353	76673	8004	16585	2626	910	56812	28125	0	0	24589	2672	0		0		0		0		0	false							
26457	4017	0	2117	6450	0	11350	0	0	0	0	29873	0	5652		3792	18601	698	9233	24221	0	0	465	0	0	1008	3552	1606	60	4560	0	252	777	0	2434	1029	0	0	252	0	0		0		0		0		0	true							
26765	78470	0	34242	116179	0	296645	0	0	0	0	2645352	0	191575		53221	2090462		261978	2436723	425	17054	7790	0	0	57873	109597	8726	2439	167470	85185	198732	11237	2631	125414	297785	16898	0	283917	16786																	
27070	204043	0	23927	196073	0	196073	0	0	20002	0	585079	0	26453		117204	172664		171649	557377	497	1249	21109	20002	20002	51874	89788	38951	3632	131028	5932	13205	3577	1413	67041	24127	21938	0	18827	0																	
27548	181040	0	81335	380383	0	700294	0	0	0	0	499673	0	57874		37475	241531		613758	440112	5201	1687	1180	0	0	12545	27822	15618	6655	40367	3201	9420	0	1842	25165	14463	113346	0	12621	1439																	
27614	148363	0	6864	142937	0	271670	0	0	0	0	260279	0	38402		29430	56650		264806	221877	0	0	554	0	0	9394	21295	8917	4229	30050	8599	1122	1434	276	14404	11431	0	0	9721	0																	
27847	88716	0	59134	166952	0	281762	0	0	1	0	387492	0	27784		93817	62665		222131	356931	497	2777	18175	1	1	24274	82872	73591	4202	107146	10983	28356	8076	3757	91122	51172	12093	0	39339	2777																	
28013	1010715	0	434659	319928	0	566902	0	0	21000	0	3786491	0	252962		169879	2417012	70993	132243	3533529	0	0	25313	21000	21000	125118	123701	39220	9479	248818	29772	19538	8507	3429	127639	61246	0	0	49309	0	0		0		0		0		0	true	74631	57612	2228271	186299	1006908	3807	
28152	45799	0	7093	51779	0	78392	0	0	12	0	114245	0	6913		16300	44703	8100	71299	107332	0	0	2443	12	12	8417	7820	4904	1300	12565	0	1302	0	0	6140	1302	3170	0	1302	0	0		0		0		0		0	true							
28675	22280	0	20393	53999	0	55259	0	0	52206	0	119377	0	12979		63476	22964	3664	34866	106398	0	0	982	51706	26706	7015	29613	28970	2341	36628	1005	2366	2823	0	4463	6194	0	500	3371	0	0		0		0		0		0	false							
28732	32019	0	3489	54169	0	62388	0	0	0	0	72752	0	4019		6345	19289		58899	68733	0	0	1563	0	0	3007	9763	1383	91	12769	3054	3605	541	0	7899	7200	0	0	6659	0																	
29476	11341	0	1448	11588	0	29746	0	0	2191	0	49070	0	855		10592	947		28298	43650	0	4565	2591	0	0	3900	16576	8697	2429	20476	810	2467	1406	500	21009	5183	3403	1092	3276	6401																	
29636	135392	0	70230	105236	0	222439	0	0	0	0	927815	0	182233		85066	587406		152209	745582	0	0	18213	0	0	21999	60446	61615	6711	82445	5982	26548	19884	1832	65705	54246	0	0	32530	0																	
29878	844772	0	0	56486	0	209863	0	0	0	0	1288688	0	0		187028	25013	85117	209863	1288688	0	0	30366	0	0	72399	197933	73037	8429	270332	15926	30015	18221	2942	164770	67104	0	0	45941	0	0		0		0		0		0	true	23417	143084	24976	37	824519	20253	
30052	5703	0	0	18040	0	22666	0	0	0	0	22991	0	0		745	11969		22666	22991	0	0	0	0	0	2840	1052	551	0	3892	500	376	0	0	3698	876	0	0	876	0																	
30502	167199	1	103943	238595	0	574646	0	0	0	0	445999	0	17728		42148	203042		467902	428024	2800	247	5083	0	0	11717	26880	19114	8156	38510	5250	1966	2675	0	23719	9891	0	0	7216	0																	
