"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
739832																																																																																						22646	1508	1508	10.2330%	17.3884%	16.2305%	21138	130236	206567	-3684	0			9.3884%							19738	206567								0	0	0		0		1400	16.2305%	1	0	17454	0	0	0	-3684	0	0	0		0	21138	0	0	21138	0	0	0	0	0	0	0	0	0	1508	0	0	0			
740249																																																																																						26726	453	453	9.5038%	11.5935%	11.3970%	26273	230525	276448	-5584	0			3.5935%							21273	276448								0	0	0		0		5000	11.3970%	1	0	20689	0	0	0	-5584	0	0	0		0	26273	0	0	26273	0	0	0	0	0	0	0	0	0	453	0	0	0			
741068																																																																																				109495	0				14.5778%			16234		111361	-1426	0										9684	111361	0	0.0000%	0	0	15	15	0.0137%	0	0	0	0	1		6550		1	0	14808	0	0	0	-1426	0	0	0		0	16234	0	0	16234	0	0	0	0	0	0						0	0	1151		
741152																																																																																						8023	264	264	8.1586%	31.7692%	30.7238%	7759	25254	95102	-2801	0			23.7692%							6959	95102								0	0	0		0		800	30.7238%	1	0	4958	0	0	0	-2801	0	0	0		0	7759	0	0	7759	0	0	0	0	0	0	0	0	0	264	0	0	0			
741330																																																																																						131716	5502	5502	9.1670%	10.7730%	10.3230%	126214	1222644	1376835	-9489	0			2.7730%							36647	1404863								0	0	0		0		117595	10.3230%	1	0	144753	25536	2492	0	-9489	0	0	0		0	126214	0	0	126214	0	0	0	0	0	0	0	0	0	5502	0	28028	0			
741358																																																																																				18154	0				26.2363%			4743		18078	0	0										3723	18078	0	0.0000%	287	0	0	287	1.5809%	0	0	0	0	1		1020		1	0	4743	0	0	0	0	0	0	0		0	4743	0	0	4743	0	0	0	0	0	0						0	0	0		
741648																																																																																				64933	0				11.4686%			7393		64463	-189	0										6059	64463	0	0.0000%	3618	0	50	3668	5.6489%	0	0	0	0	1		1334		1	0	7204	0	0	0	-189	0	0	0		0	7393	0	0	7393	0	0	0	0	0	0						0	0	0		
741844																																																																																				143017	0				12.9548%			18813		145220	-1792	0										14313	145220	0	0.0000%	14	0	0	14	0.0098%	0	0	0	0	1		4500		1	0	17021	0	0	0	-1792	0	0	0		0	18813	0	0	18813	0	0	0	0	0	0						0	0	13016		
741956																																																																																				48867	0				10.2845%			5188		50445	-941	0										1066	50445	0	0.0000%	14216	0	29	14245	29.1506%	0	0	0	0	1		4122		1	0	4247	0	0	0	-941	0	0	0		0	5188	0	0	5188	0	0	0	0	0	0						0	0	0		
741974																																																																																				253992	0				11.7355%			29956		255259	0	0										-10939	256206	0	0.0000%	12336	0	5029	17365	6.8368%	0	0	0	0	1		41842		1	0	30903	947	0	0	0	0	0	0		0	29956	0	0	29956	0	0	0	0	0	0						947	0	0		
742056																																																																																						22695	1802	1802	8.1181%	15.7626%	14.5110%	20893	143980	257364	-2136	0			7.7626%							15593	257364								0	0	0		0		5300	14.5110%	1	0	18757	0	0	0	-2136	0	0	0		0	20893	0	0	20893	0	0	0	0	0	0	0	0	0	1802	0	0	0			
742542																																																																																						14785	1311	1311	9.5282%	14.1213%	12.8691%	13474	104700	141412	-1875	0			6.1213%							10908	141412								0	0	0		0		2566	12.8691%	1	0	11599	0	0	0	-1875	0	0	0		0	13474	0	0	13474	0	0	0	0	0	0	0	0	0	1311	0	0	0			
742636																																																																																						17622	563	563	13.5473%	39.2954%	38.0399%	17059	44845	125922	29	0			31.2954%							4219	125922								0	0	0		0		12840	38.0399%	1	0	17088	0	0	0	29	0	0	0		0	17059	0	0	17059	0	0	0	0	0	0	0	0	0	563	0	0	0			
742944																																																																																						34062	2538	2538	9.5631%	13.1936%	12.2106%	31524	258170	329641	0	0			5.1936%							29724	329641								0	0	0		0		1800	12.2106%	1	0	31524	0	0	0	0	0	0	0		0	31524	0	0	31524	0	0	0	0	0	0	0	0	0	2538	0	0	0			
743679																																																																																						73519	5351	5351	10.2564%	16.8675%	15.6398%	68168	435862	664637	-8098	0			8.8675%							71417	667886								0	0	0		0		0	15.6398%	1	0	63319	3249	0	0	-7366	0	-732	0		0	68168	0	0	68168	0	0	0	0	0	0	0	0	0	5351	0	3249	0			
743950																																																																																				79936	0				14.7235%			11646		79098	-1726	0										11316	79098	0	0.0000%	1684	0	0	1684	2.1067%	0	0	0	0	1		330		1	0	9920	0	0	0	-1726	0	0	0		0	11646	0	0	11646	0	0	0	0	0	0						0	0	0		
744854																																																																																						65811	4040	4040	12.9725%	20.5353%	19.2747%	61771	320477	476169	-1830	0			12.5353%							38633	476169								0	0	0		0		23138	19.2747%	1	0	59941	0	0	0	-1830	0	0	0		0	61771	0	0	61771	0	0	0	0	0	0	0	0	0	4040	0	0	0			
745150																																																																																						4457	272	272	10.3354%	20.5014%	19.2502%	4185	21740	40492	0	0			12.5014%							3635	40492								0	0	0		0		350	18.3303%	1	0	3985	0	0	0	0	0	0	0		0	3985	0	0	3985	200	0	0	200	0	200	0	0	0	272	0	0	0			
745347																																																																																						15704	926	926	9.0417%	13.4596%	12.6660%	14778	116675	163443	-3568	0			5.4596%							9778	163443								0	0	0		0		5000	12.6660%	1	0	11210	0	0	0	-3568	0	0	0		0	14778	0	0	14778	0	0	0	0	0	0	0	0	0	926	0	0	0			
746157																																																																																				291812	0				8.6405%			23711		274418	-7058	0										9748	281455	0	0.0000%	30428	0	227	30655	10.5051%	0	0	0	0	1		21000		1	0	23690	7037	0	0	-7058	0	0	0		0	23711	0	0	23711	0	0	0	0	0	0						7037	0	0		
746429																																																																																				594192	0				9.5910%			56819		592419	-4651	0										26298	593168	0	0.0000%	74347	0	2289	76636	12.8975%	0	0	0	0	1		31211		1	0	52858	0	749	0	-4652	0	0	0		0	56761	0	0	56761	58	0	0	58	0	58						749	0	17176		
746755																																																																																				360459	0				8.5586%			31003		362243	-5998	0										21312	362243	0	0.0000%	37295	0	1061	38356	10.6409%	0	0	0	0	1		9691		1	0	25005	0	0	0	-5998	0	0	0		0	31003	0	0	31003	0	0	0	0	0	0						0	0	5281		
746942																																																																																				96719	0				9.9577%			8938		89760	-653	0										4663	94536	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		9051		1	0	13061	4776	0	0	-653	0	0	0		0	8938	0	0	8938	0	0	0	0	0	0						4776	0	4573		
746979																																																																																				152893	0				19.3624%			29664		153204	-115	0										29664	153204	0	0.0000%	6646	0	0	6646	4.3468%	0	0	0	0	1		0		1	0	29549	0	0	0	-115	0	0	0		0	29664	0	0	29664	0	0	0	0	0	0						0	0	0		
747051																																																																																						10929	879	879	8.6262%	15.6033%	14.3483%	10050	70043	116506	-396	0			7.6033%							6300	116506								0	0	0		0		3750	14.3483%	1	0	9654	0	0	0	-396	0	0	0		0	10050	0	0	10050	0	0	0	0	0	0	0	0	0	879	0	0	0			
747257																																																																																				168499	0				8.0511%			13576		168622	-1414	0										8316	168622	0	0.0000%	23055	0	863	23918	14.1947%	0	0	0	0	1		5260		1	0	12162	0	0	0	-1414	0	0	0		0	13576	0	0	13576	0	0	0	0	0	0						0	0	465		
748254																																																																																						33935	2391	2391	8.0302%	17.7799%	16.5271%	31544	190862	392818	-6846	0			9.7799%							5732	392818								0	0	0		0		25812	16.5271%	1	0	24698	0	0	0	-6846	0	0	0		0	31544	0	0	31544	0	0	0	0	0	0	0	0	0	2391	0	0	0			
748357																																																																																						4547	397	397	7.2155%	14.3357%	13.0841%	4150	31718	57515	0	0			6.3357%							2550	57515								0	0	0		0		1600	13.0841%	1	0	4150	0	0	0	0	0	0	0		0	4150	0	0	4150	0	0	0	0	0	0	0	0	0	397	0	0	0			
748441																																																																																						23037	211	211	14.5786%	35.6185%	35.2923%	22826	64677	156572	-3503	0			27.6185%							20426	156572								0	0	0		0		2400	35.2923%	1	0	19323	0	0	0	-3503	0	0	0		0	22826	0	0	22826	0	0	0	0	0	0	0	0	0	211	0	0	0			
748964																																																																																						41668	1575	1575	9.6794%	19.5743%	18.8344%	40093	212871	414211	-3686	0			11.5743%							29894	414568								0	0	0		0		10556	18.8344%	1	0	36764	0	357	0	-3686	0	0	0		0	40093	0	0	40093	0	0	0	0	0	0	0	0	0	1575	0	357	0			
749242																																																																																						1714725	133117	133117	10.0036%	14.0384%	12.9485%	1581608	12214557	15810362	-104703	0			6.0384%			2				708138	16778251								0	0	0		0		1841359	12.9485%	1	0	2444794	946291	19759	1839	-111572	10208	-5259	1920		0	1581608	0	0	1581608	0	0	0	0	0	0	0	0	0	133117	0	967889	0			
749635																																																																																						106047	4823	4823	9.0935%	18.0835%	17.2611%	101224	586430	1113141	-17455	0			10.0835%							90342	1113141								0	0	0		0		10882	17.2611%	1	0	83769	0	0	0	-17455	0	0	0		0	101224	0	0	101224	0	0	0	0	0	0	0	0	0	4823	0	0	0			
749840																																																																																				42510	0				10.4825%			4538		43291	0	0										3688	43291	0	0.0000%	811	0	0	811	1.9078%	0	0	0	0	1		850		1	0	4538	0	0	0	0	0	0	0		0	4538	0	0	4538	0	0	0	0	0	0						0	0	0		
749943																																																																																				238460	0				9.7514%			23322		239165	-2389	0										20762	239165	0	0.0000%	12412	0	0	12412	5.2051%	0	0	0	0	1		2560		1	0	20933	0	0	0	-2389	0	0	0		0	23322	0	0	23322	0	0	0	0	0	0						0	0	0		
750051																																																																																				357533	2978				9.6473%			35084		363667	-4658	0										14481	363667	0	0.0000%	123	0	1302	1425	0.3986%	0	0	0	0	1		20603		1	0	30426	0	0	0	-4658	0	0	0		0	35084	0	0	35084	0	0	0	0	0	0						0	0	37698		
750127																																																																																						31163	2065	2065	8.5714%	19.0214%	17.7610%	29098	163831	339477	-4171	-732			11.0214%							18964	342078								0	0	0		0		13467	17.7610%	1	0	28260	706	2627	0	-3439	0	-732	0		0	29098	0	0	29098	0	0	0	0	0	0	0	0	0	2065	0	3333	0			
750341																																																																																						37546	2094	2094	7.3830%	17.8972%	16.8990%	35452	209787	480185	-1559	0			9.8972%							14098	480185								0	0	0		0		21354	16.8990%	1	0	33893	0	0	0	-1559	0	0	0		0	35452	0	0	35452	0	0	0	0	0	0	0	0	0	2094	0	0	0			
750444																																																																																						3977	204	204	7.4929%	19.2451%	18.2579%	3773	20665	50354	-30	0			11.2451%							1173	50354								0	0	0		0		2600	18.2579%	1	0	3743	0	0	0	-30	0	0	0		0	3773	0	0	3773	0	0	0	0	0	0	0	0	0	204	0	0	0			
750846																																																																																						21707	1021	1021	15.1699%	26.8266%	25.5648%	20686	80916	136362	-249	0			18.8266%							19621	136362								0	0	0		0		1000	25.5648%	1	0	20372	0	0	0	-314	0	0	0		0	20686	0	0	20686	0	0	0	0	0	0	0	0	0	1021	0	0	0			
751254																																																																																						26064	1041	1041	9.0683%	20.0258%	19.2260%	25023	130152	275939	-7239	0			12.0258%							5023	275939								0	0	0		0		20000	19.2260%	1	0	17784	0	0	0	-7239	0	0	0		0	25023	0	0	25023	0	0	0	0	0	0	0	0	0	1041	0	0	0			
751656																																																																																						195100	22496	22496	6.5721%	10.5876%	9.3668%	172604	1842727	2626320	-48327	0			2.5876%							22634	2735294								0	0	0		0		258944	9.3668%	1	0	233251	106108	2866	0	-48327	0	0	0		0	172604	0	0	172604	0	0	0	0	0	0	0	0	0	22496	0	108974	0			
751852																																																																																						42180	2895	2895	12.6479%	18.2582%	17.0050%	39285	231020	310606	-852	0			10.2582%							25618	313048								0	0	0		0		16109	17.0050%	1	0	40875	2442	0	0	-852	0	0	0		0	39285	0	0	39285	0	0	0	0	0	0	0	0	0	2895	0	2442	0			
752644																																																																																				290197	0				10.2373%			29349		286686	-1455	0										15955	286830	0	0.0000%	16597	0	46	16643	5.7351%	0	0	0	0	1		8588		1	0	23088	144	0	0	-1455	0	0	0		0	24399	0	0	24399	4950	0	0	4950	0	4950						144	0	0		
752831																																																																																						39495	3266	3266	9.1890%	15.1163%	13.8662%	36229	261275	394263	-3763	0			7.1163%							25729	394263								0	0	0		0		10500	13.8662%	1	0	32466	0	0	0	-3763	0	0	0		0	36229	0	0	36229	0	0	0	0	0	0	0	0	0	3266	0	0	0			
753052																																																																																				53942	0				13.6152%			7377		54182	-525	0										6952	54182	0	0.0000%	2414	0	0	2414	4.4752%	0	0	0	0	1		425		1	0	6852	0	0	0	-525	0	0	0		0	7377	0	0	7377	0	0	0	0	0	0						0	0	0		
753324																																																																																				1374164	0				9.8415%			130877		1329849	-10783	0										99422	1329849	0	0.0000%	242691	0	8222	250913	18.2593%	0	0	0	0	1		31455		1	0	120094	0	0	0	-10801	0	18	0		0	130877	0	0	130877	0	0	0	0	0	0						0	0	0		
753641																																																																																				76077	0				13.7095%			10390		75787	-930	0										6453	75787	0	0.0000%	2998	0	175	3173	4.1708%	0	0	0	0	1		3937		1	0	9460	0	0	0	-930	0	0	0		0	10390	0	0	10390	0	0	0	0	0	0						0	0	0		
753856																																																																																						8040	192	192	14.8887%	52.2961%	51.0472%	7848	15374	52711	0	0			44.2961%							6448	52711								0	0	0		0		1400	51.0472%	1	0	7848	0	0	0	0	0	0	0		0	7848	0	0	7848	0	0	0	0	0	0	0	0	0	192	0	0	0			
754068																																																																																						65014	5845	5845	7.9831%	13.9127%	12.6619%	59169	467300	741182	6	0			5.9127%							24625	741182								0	0	0		0		34544	12.6619%	1	0	59175	0	0	0	6	0	0	0		0	59169	0	0	59169	0	0	0	0	0	0	0	0	0	5845	0	0	0			
754246																																																																																						6340	521	521	7.2912%	14.3650%	13.1845%	5819	44135	79808	-22	0			6.3650%							5619	79808								0	0	0		0		200	13.1845%	1	0	5797	0	0	0	-22	0	0	0		0	5819	0	0	5819	0	0	0	0	0	0	0	0	0	521	0	0	0			
754536																																																																																						14643	945	945	8.3400%	19.5616%	18.2991%	13698	74856	164245	-2653	0			11.5616%							8698	164245								0	0	0		0		5000	18.2991%	1	0	11045	0	0	0	-2653	0	0	0		0	13698	0	0	13698	0	0	0	0	0	0	0	0	0	945	0	0	0			
754826																																																																																				1320271	0				10.0018%			129322		1292983	-5692	0										92463	1300150	0	0.0000%	126290	0	1546	127836	9.6826%	0	0	0	0	1		44026		1	0	130797	6701	466	0	-5692	0	0	0		0	129322	0	0	129322	0	0	0	0	0	0						7167	0	0		
754853																																																																																						114823	9287	9287	11.1520%	14.6609%	13.4751%	105536	783190	946345	-12527	0			6.6609%							14758	947296								0	0	0		0		91279	13.4751%	1	450	93960	951	0	0	-12527	0	0	0		0	105536	0	0	105536	0	0	0	0	0	0	0	0	0	9287	0	951	0			
754929																																																																																						197865	7834	7834	11.2185%	18.9023%	18.1539%	190031	1046779	1693903	-36999	1602			10.9023%							191598	1700125								0	0	0		0		3053	18.1539%	1	0	157652	4620	0	0	-30972	0	-6027	0		0	190031	0	0	190031	0	0	0	0	0	0	0	0	0	7834	0	4620	0			
755252																																																																																						54403	1998	1998	11.0519%	15.2589%	14.6985%	52405	356534	474171	-8413	0			7.2589%							36320	474378								0	0	0		0		16000	14.6985%	1	0	43907	207	0	0	-8705	0	0	0		0	52405	0	0	52405	0	0	0	0	0	0	0	0	0	1998	0	207	0			
755421																																																																																				57035	0				9.7455%			5460		56026	0	0										4899	56026	0	0.0000%	0	0	151	151	0.2647%	0	0	0	0	1		561		1	0	5460	0	0	0	0	0	0	0		0	5460	0	0	5460	0	0	0	0	0	0						0	0	1945		
755458																																																																																						31962	2450	2450	9.5800%	13.7984%	12.7407%	29512	231636	308060	-1024	0			5.7984%							882	308060								0	0	0		0		28630	12.7407%	1	0	28488	0	0	0	-1024	0	0	0		0	29512	0	0	29512	0	0	0	0	0	0	0	0	0	2450	0	0	0			
756343																																																																																						17321	1696	1696	8.9142%	11.9268%	10.7590%	15625	145227	175283	0	0			3.9268%							7825	175283								0	0	0		0		7800	10.7590%	1	0	15625	0	0	0	0	0	0	0		0	15625	0	0	15625	0	0	0	0	0	0	0	0	0	1696	0	0	0			
