"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
585749	195144	0	52566	166964	0	309240	0	0	0	0	429653	0	29937		71388	97606	47519	251783	398715	4891	1001	0	0	0	18238	40452	37194	16696	58690	5551	12225	4805	1742	41192	24323	13515	0	17776	0	0	0	8585	0	8585	true							
586027	11447	0	2503	10255	0	20600	0	0	75364	0	182879	0	24092		4235	22022	658	18097	99499	0	59288	262	66100	35066	25546	58962	45495	6408	84401	2317	7322	3360	0	132176	12999	0	6529	9639	51301	0	0	0	0	0	true							
586072	69643	0	15196	204899	0	385013	0	0	0	0	437862	0	6239		71343	171195	29253	369817	431623	0	0	12487	0	0	46484	105237	3275	9	151707	16600	25168	251	0	83662	42019	0	0	41768	0	0	0	0	0	0	true							
586335	11847	0	23887	37667	0	71799	0	0	0	0	46344	0	6899		10887	5943	3584	47912	39445	0	0	0	0	0	2608	9461	9477	2002	10511	0	3005	2002	0	12661	5007	0	0	2594	0	0	0	0	0	0	false							
586960	28331	0	28722	49561	0	98129	0	0	0	0	64359	0	8873		8966	6493	3213	69407	55486	0	0	1796	0	0	5160	10061	4164	1163	15221	5610	3127	0	250	11582	8987	0	0	8737	0	0	0	0	0	0	true							
587677	82762	0	5074	70796	0	74464	0	0	0	0	251807	0	9285		62348	83544	28510	69390	241525	0	997	9360	0	0	15829	31359	24052	12901	47188	307	540	512	0	21794	1360	0	0	847	0	0	0	0	0	0	true							
587752	16167	0	623	32185	0	34932	0	0	1	0	40374	0	3535		2458	19449	1859	34309	36838	0	1	939	1	1	760	2766	692	265	3526	0	0	275	0	2024	275	0	0	0	0	0	0	0	0	0	true							
587800	2934219	1	59720	458518	0	1095852	0	0	1345	0	5024498	0	160192		333000	1574726	109710	1036131	4864306	0	0	20241	1345	847	209718	186367	62972	16517	305946	18507	16086	3793	1594	142574	39980	140468	0	34593	0	0	0	137472	0	137472	true	228223	563485	972604	602120	1950713	983506	
588245	29630	0	1365	39416	0	43914	0	0	29860	0	109502	0	3574		37852	27141	3350	42549	105928	0	0	376	29064	7948	5970	12365	25161	2229	17707	766	5239	744	257	7872	7006	0	796	6005	0	0	0	0	0	0	true							
588348	25976	47	34737	24077	0	68139	0	0	0	0	154333	266	8061		21343	83280	14722	33355	146006	0	0	0	0	0	9662	21487	5412	0	31149	1371	7147	0	0	15217	8518	0	0	8518	0	0	0	0	0	0	false							
588478	42229	0	1620	11130	0	22547	0	0	0	0	182534	0	11812		29970	62432	10921	20927	170722	0	0	4512	0	0	14163	30968	11160	4476	45131	770	10351	5449	536	30797	17106	3488	0	11121	0	0	0	0	0	0	true							
589158	18885	0	10775	25799	0	68099	0	0	10148	0	58626	0	6090		9472	7764	1843	57324	52536	0	0	0	10148	0	5012	9010	3583	1055	14022	4281	2452	6582	0	9190	13315	0	0	6733	2592	0	0	0	0	0	true							
589523	92588	0	33225	232431	0	665627	0	0	0	0	580981	0	8387		70966	303262	41260	632402	572594	0	0	17806	0	0	85944	27963	23180	2075	81039	29680	11255	5035	0	68195	45970	0	0	33375	0	0	0	0	0	0	true							
589943	133744	15	112795	341304	0	868493	0	0	223186	0	543706	0	56562		72613	217216	24903	750215	487144	5468	0	11982	223186	198186	27778	74217	17772	2144	100729	11199	39993	19390	253	49298	70835	208387	0	39986	0	0	0	184287	0	184287	true	115306	117815	106535	72036	113601	18367	
590220	340543	0	92485	61359	0	289468	0	0	0	0	624765	0	23614		26703	219222	21172	196983	601151	0	0	8650	0	0	8679	27574	5679	5595	36252	5608	10501	0	1364	20823	17473	0	0	16108	0	0	0	0	0	0	true							
590248	126926	0	38409	330819	0	366108	0	0	0	0	378109	0	43008		42869	153514	11405	325926	334371	1773	730	2652	0	0	22168	46681	16182	2695	68849	4265	4341	837	500	44857	9943	84356	0	8606	0	0	0	0	0	0	true							
590640	252644	0	3819	32920	0	32920	0	0	19501	0	434032	0	61641		39545	103595	11221	29101	372391	0	0	6035	19501	3000	8872	20901	20718	9497	29773	3782	6493	5868	1660	20443	17803	0	0	10275	0	0	0	0	0	0	true							
590976	2674	0	0	45557	0	45557	0	0	24103	0	545134	18027	27825		49976	172895	0	45557	405095	0	94187	0	24103	5000	64966	153883	89079	8753	218849	10440	35887	6292	265	266705	52884	0	0	46327	9432	0	0	0	0	0	true							
591209	47555	0	27	7465	0	71419	0	0	0	0	227409	0	346		37654	90547	17938	71392	227063	0	0	8354	0	0	16496	26504	21585	5953	43000	4824	9605	3636	703	32885	18768	0	0	14429	0	0	0	0	0	0	true							
591320	135370	0	14068	407999	0	408036	0	0	0	0	279435	0	16773		21756	107321	16569	393968	262662	0	0	5717	0	0	7863	15721	7743	1424	23584	1000	2120	873	0	10995	3993	0	0	3120	0	0	0	0	0	0	true							
591357	23018	0	2848	25595	0	43151	0	0	5550	0	63064	0	1742		18467	4506	1471	40303	61322	0	0	1471	5550	0	3960	15187	3576	7656	3156	1063	2094	2003	0	11912	5160	0	0	3157	0	0	0	0	0	0	true							
591366	68001	0	3440	244897	0	319557	0	0	0	0	253115	0	10737		25166	90062	6408	316117	242378	0	0	2825	0	0	10650	44330	7470	0	54980	5878	23646	3080	0	37282	32604	0	0	29524	0	0	0	0	0	0	false							
591740	4270	0	1913	19690	0	22752	0	0	0	0	16211	0	3187		1463	9615	244	20839	13024	0	0	244	0	0	581	981	597	167	1562	0	0	0	0	863	0	0	0	0	0	3512	9641	0	0	13153	true							
592439	40028	0	0	126691	0	136282	0	0	0	0	222682	0	0		6695	165193	3430	136282	222682	0	0	1097	0	0	6667	3771	0	0	9335	4960	2063	0	0	3743	7023	0	0	7023	0	0	0	0	0	0	true							
592448	21093	0	1350	437472	0	973691	0	0	24011	0	149995	0	508		21352	63571	8952	972341	148249	0	1238	4729	22011	22011	15939	35611	3017	55	51549	3359	6939	412	0	33269	10710	0	2000	10298	1238	0	0	3257	750	0	true							
592550	26286	0	8013	81542	0	103694	0	0	2583	0	83987	0	15705		17990	11977	3930	95681	65699	0	2583	602	2583	746	7116	15679	7017	4327	22795	6214	3093	1709	569	16150	11585	0	0	9307	0	0	0	0	0	0	true							
592644	171992	0	161283	267326	0	510366	0	0	0	0	260161	0	1179		17080	64242	10798	349083	258982	0	0	3143	0	0	3442	7245	6881	4650	10359	314	305	0	1090	5138	1709	0	0	619	0	0	0	0	0	0	true							
593007	758997	0	228416	1937873	0	2797685	0	0	83379	0	1767215	0	132796		147489	711809	88465	2563549	1629821	5720	4598	18920	75378	75378	63544	79730	56342	18892	140617	11378	60005	5639	879	71019	77901	506319	8000	71383	0	0	0	516167	8000	440790	true	425420	634247	505347	91075	734174	24823	
593052	110215	0	1319	213861	0	287507	0	0	24798	0	557065	0	20328		131173	156193	24106	286188	513952	0	22785	599	24798	4756	48478	76800	80180	33522	125278	7699	18902	19683	5393	107807	51677	16840	0	26601	21539	0	0	0	0	0	true							
593249	201108	0	8742	20837	0	33592	0	0	0	0	453895	0	38283		58231	82641	34534	24850	415612	0	0	15384	0	0	10310	15171	25364	56636	25107	6192	27609	3084	25780	49250	62665	0	0	33801	0	0	0	0	0	0	true							
593333	24492	0	4336	26033	0	59354	0	0	0	0	57074	0	6260		7765	14646	2674	55018	50814	0	0	1143	0	0	2581	6644	2705	1014	9225	2420	2573	0	0	5178	4993	0	0	4993	0	0	0	0	0	0	true							
593771	184	0	0	577	0	577	0	0	0	0	10231	0	0		1870	682	58	577	10231	0	0	0	0	0	1466	2283	1006	316	3749	737	3260	297	0	3201	4294	0	0	3997	0	0	0	0	0	0	true							
593940	20287	0	3914	10767	0	26557	0	0	0	0	55647	0	7316		15691	10493	2382	22643	48331	0	0	494	0	0	2595	9080	6396	2776	11675	317	2611	813	279	5156	4020	0	0	2928	0	0	0	0	0	0	true							
594433	336515	0	21730	82857	0	141718	0	0	86667	0	2049513	0	271358		178642	1398237	59526	117689	1778009	2299	146	19733	86667	46667	38003	129466	55599	27877	117142	18729	27253	12333	5501	72304	63816	0	0	45332	0	0	0	37720	0	0	true							
594451	878	0	0	241725	0	241778	0	0	16848	0	580676	0	36351		7168	425990	0	175374	515082	66404	29243	0	41	41	6073	44588	13588	274	50661	22243	62769	4273	0	57355	89285	91200	16807	85012	0	0	0	68579	0	68579	true							
594853	111015	0	6786	9817	0	15948	0	0	0	0	1223244	0	301291		23999	1013830	5235	9162	921953	0	0	1853	0	0	11738	19080	16667	4372	30545	11481	17883	15937	1240	27858	46541	37327	0	25964	0	0	0	0	0	0	true							
594938	110797	0	49996	73751	0	191725	0	0	0	0	261142	0	56464		42466	82615	16103	141729	204678	0	0	3112	0	0	8233	25491	21798	5604	33724	1894	2986	1472	252	18660	6604	0	0	4880	0	0	0	0	0	0	true							
594947	604788	0	102308	826731	0	1070258	0	0	6971	0	1538047	0	82749		134795	687020	55257	967942	1455290	8	8	21360	6971	5471	31424	97506	59449	20067	128922	4885	16745	13716	2446	73652	37792	16826	0	21630	2732	0	0	5242	0	5242	true	216336	106032	372691	314329	563892	311	
595270	7710235	0	164449	3660295	0	6054432	0	0	588397	0	14693449	0	57441		878419	5600871	149712	5881290	14630603	8693	5405	58472	588397	588397	676572	288346	140433	38611	964918	123023	69485	40571	5302	265543	238381	837771	0	192508	773	0	0	2736255	0	2736255	true	332383	329093	3934883	1618060	4739788	2970446	
595337	9507	0	33205	22524	0	83588	0	0	0	0	47001	0	11832		8949	83	4012	50383	35169	0	0	3073	0	0	3915	8524	4943	2173	12439	10191	2334	3355	1976	10607	17856	0	0	12525	0	0	0	0	0	0	true							
595430	284943	0	26589	352776	0	367579	0	0	128626	0	1116303	0	156966		94027	631851	36557	332854	958346	8136	991	10652	128626	128607	27738	68796	53008	4976	96534	3937	17741	23313	0	60491	44991	113226	0	21678	991	36298	0	66985	0	36298	true	81000	9688	258355	234246	257446	27496	
595869	1120053	0	133	605499	4464	636443	0	104285	398664	0	17484503	0	745726		607846	11631868	109316	631787	16587162	59	47330	23811	332393	332393	771337	1404925	69214	212	2176243	845394	1587851	53206	442	1637843	2486893	11494	66271	2433245	95	0	0	0	0	0	true	20967	28853	4757709	6218084	1011637	86412	
595944	11182	0	5344	8482	0	33525	0	0	0	0	31579	0	3110		9543	4342	3291	28181	28469	0	0	858	0	0	2044	7767	4149	20	9811	800	1275	0	0	4436	2075	0	0	2075	0	0	0	0	0	0	true							
596062	154621	0	87649	403745	0	704156	0	0	0	0	390758	0	11378		71444	59074	31646	616496	379380	11	0	16324	0	0	28665	75951	25621	6172	104616	5885	20660	11403	2706	64965	40654	1257	0	26545	0	0	0	0	0	0	true							
596156	266122	0	913	25934	0	44311	0	0	740	0	487750	0	14078		26689	118987	14126	43365	472932	33	740	7603	740	740	13396	35410	15661	3989	48806	14961	10840	6976	1409	41767	34186	0	0	25801	0	0	0	0	0	0	true							
596277	10378	0	0	0	0	0	0	0	26	0	24518	0	1490		4400	0	1079	0	20466	0	2562	306	26	0	1681	5169	3584	37	6827	1495	575	1599	0	6071	3669	0	0	2070	0	0	0	0	0	0	false							
596455	53294	0	3835	88471	0	143122	0	0	0	0	103121	0	3366		8381	28901	3298	139287	99755	0	0	734	0	0	7090	7148	2935	311	13191	1370	1651	420	0	9104	3441	0	0	3021	0	0	0	0	0	0	true							
596642	4671	0	754	21964	0	21964	0	0	0	0	39805	0	665		9629	5056	379	21210	39140	0	0	0	0	0	4681	8428	7482	2181	13109	1399	2204	1611	2092	13143	7306	0	0	3603	0	0	0	0	0	0	true							
596978	47201	0	1889	17418	0	51240	0	0	19840	0	140840	0	941		24435	33636	17582	49351	139050	0	849	7787	19840	2182	5415	18471	17016	15675	23886	350	1633	919	524	32141	3426	0	0	1983	0	0	0	0	0	0	true							
597041	15703	0	4399	33234	0	59249	0	0	0	0	45213	0	17871		7998	17832	2623	54770	26150	80	1192	711	0	0	1901	4491	3272	328	6392	0	1408	279	0	1994	1687	0	0	1408	0	0	0	0	0	0	true							
597313	91773	0	17392	144969	0	207952	0	0	0	0	247241	0	32127		32499	79723	8325	189638	214864	922	250	3245	0	0	9547	35419	8568	6343	44966	3267	10793	1169	638	27378	15867	13596	0	14060	0	0	0	10117	0	10117	true							
597452	30229	0	7986	105663	0	129992	0	0	7928	0	84451	0	3066		11251	18947	4517	122006	73457	0	7928	646	6904	0	5183	14338	6487	1395	19521	760	6339	773	0	16152	7872	0	0	7099	0	0	0	0	0	0	false							
597546	83487	0	75219	56953	0	265841	0	0	0	0	152548	0	10764		12870	45621	10773	190622	141784	0	0	5059	0	0	4520	7411	6914	1648	11931	884	262	1442	360	7623	2948	4721	0	1146	0	0	0	0	0	0	false							
597658	11205	2	8848	29875	0	50738	0	0	0	0	79139	0	2918		15058	37836	3275	41888	76221	0	0	1176	0	0	100	1679	22530	99	1779	634	1314	3742	0	9350	5690	5070	0	1314	0	0	0	1268	0	1268	true							
598002	193179	0	80	84750	0	303442	0	0	0	0	337227	0	837		39958	76323	29966	303362	335396	0	994	12141	0	0	9422	20024	19468	11473	29446	1174	2125	3018	1021	20429	7338	33216	0	3299	0	0	0	43127	0	43127	true							
598048	144470	0	53128	253868	0	257463	0	0	0	0	307595	0	16500		44231	74714	23494	203235	291095	1100	0	10286	0	0	27220	27281	21762	4752	42446	4048	2125	821	402	36784	7397	31040	0	6173	0	0	0	16623	0	16623	true							
598132	5624	0	4298	21276	0	30212	0	0	0	0	19740	0	178		5989	3020	1587	25914	19562	0	0	446	0	0	1472	6987	537	239	8459	251	1610	0	0	3246	1861	0	0	1861	0	0	0	0	0	0	true							
598543	14280	0	1278	13343	0	38571	0	0	0	0	50452	0	4064		13141	4751	4654	37293	46388	0	0	1522	0	0	3758	9903	11492	174	13661	1044	1563	3487	0	12186	6094	0	0	2607	0	0	0	0	0	0	true							
599643	19542	0	2315	13344	0	36285	0	0	8765	0	83793	0	14728		19397	37776	5215	33970	69065	0	0	2035	8765	4764	3462	10171	9091	3241	9747	258	0	0	253	6568	510	0	0	258	1235	0	0	0	0	0	false							
599764	2958685	0	174689	527084	0	664621	0	0	0	0	4156779	0	697281		63707	909502	30118	486438	3454998	3494	4500	8839	0	0	24579	51949	23972	11096	76528	51907	83291	36529	5269	47889	176996	313109	0	135198	0	0	0	265518	0	265518	true	55706	41641	486050	353581	1187493	1254098	
600419	131298	0	13811	193422	0	274238	0	0	18013	0	736615	0	72478		101671	338967	23637	260427	664137	0	0	6357	18013	18013	31097	84965	51801	14645	116062	12721	56116	13874	1131	80836	83842	1060	0	68837	0	0	0	0	0	0	true							
601032	5435	0	5970	5420	0	17132	0	0	0	0	13636	0	2246		3249	0	0	11162	9108	0	2282	0	0	0	1198	3717	1142	327	4915	500	823	494	0	3135	1817	185	0	1023	0	0	0	185	0	185	true							
601041	25323	0	7620	17752	0	41549	0	0	0	0	44522	0	547		10585	0	3697	33929	43975	0	0	1180	0	0	6395	7062	3257	921	13457	508	554	502	0	7050	1564	0	0	1062	0	0	0	0	0	0	false							
601050	1603025	16645	1092271	4388050	0	6475525	0	0	0	0	21910222	2304	773121		404096	19301613	181376	5229279	21134797	137330	0	24175	0	0	165278	308185	97787	15951	444147	118453	188779	68857	42294	183105	418383	0	0	305208	0	0	0	0	0	0	true	469773	1854157	11359375	7502780	1545746	56684	
601153	12929	0	3730	39722	0	40049	0	0	21590	0	80366	0	7626		30240	19949	4014	36271	68430	48	4310	1665	20590	2736	9434	13484	5298	15922	22918	1780	1571	0	0	13898	3351	0	1000	3351	0	0	0	0	0	0	true							
601416	603441	1	140419	431890	0	646431	0	0	367630	0	4190895	0	1039080		368057	2617930	51983	501742	3142184	4269	9631	15824	367630	367630	479235	284029	42358	6385	762871	99189	56334	1720	273	443949	157516	672266	0	155523	0	0	0	414622	0	245945	true	114935	97180	681604	1014954	546445	17694	
601443	70927	1941	28794	49379	0	147411	0	0	0	0	209456	0	30650		25873	49877	10007	116676	177479	0	1327	3649	0	0	4993	12000	26650	9723	16931	3988	5784	16053	9461	27494	35286	0	0	9772	0	0	0	0	0	0	true							
601658	22260	0	13593	154206	0	201109	0	0	0	0	300047	0	39604		11746	205502	5962	187462	260443	54	0	3391	0	0	5794	23666	3951	455	29460	4050	33318	1051	0	22120	38419	0	0	37368	0	0	0	0	0	0	true							
602048	870859	0	63392	170465	0	182859	0	0	20000	0	1048865	0	127439		63805	71886	11848	115739	919683	3728	1743	2661	20000	20000	34568	33070	18257	4143	67638	4552	8921	2082	528	26233	16083	89055	0	13473	1743	0	0	0	0	0	true							
602543	35341	0	31396	44681	0	110565	0	0	0	0	121906	0	10023		29126	37902	9303	78672	111733	497	150	3814	0	0	8757	23193	7579	3060	31950	0	5775	298	0	13464	6074	7207	0	5775	0	0	0	4936	0	4936	false							
602842	4078	0	1137	5578	0	10461	0	0	0	0	6317	0	414		974	1265	362	9324	5903	0	0	0	0	0	176	616	182	0	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true							
603232	13523	0	2661	19929	0	25522	0	0	0	0	39110	0	2326		10049	621	2553	22861	36784	0	0	1326	0	0	6248	12761	106	0	19009	1603	4248	0	0	9066	5851	0	0	5851	0	0	0	0	0	0	false							
603540	18990	0	2913	17038	0	25834	0	0	0	0	61878	0	8344		11101	20941	5615	22921	51091	0	2443	2055	0	0	2140	7221	5691	4218	9361	0	1911	460	306	8169	2677	0	0	1911	2443	0	0	0	0	0	true							
603559	7209	0	315	6377	0	10369	0	0	0	0	21619	0	2171		3828	5376	568	10047	16467	7	2981	0	0	0	1802	3168	2220	1031	4955	260	554	0	0	4392	814	3733	0	814	2985	0	0	0	0	0	true							
603755	11627	0	10967	21671	0	35913	0	0	0	0	28022	0	8222		2559	5321	1562	24946	19800	0	0	545	0	0	887	1994	1077	1029	2881	3000	3088	0	0	2427	6088	0	0	6088	0	0	0	0	0	0	true							
604024	76724	3307	83028	229534	0	386342	0	0	0	0	312265	856	19294		33628	177734	13141	300007	292115	0	0	3479	0	0	15515	24737	6236	2479	40252	4882	3067	613	278	15339	8840	0	0	7949	0	0	0	0	0	0	true							
604033	7187	0	3532	7546	0	14270	0	0	0	0	8786	0	605		1048	0	92	10738	8181	0	0	0	0	0	389	708	501	0	1096	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	true							
604547	26931	0	11051	43337	0	63207	0	0	6316	0	112532	0	9244		14473	46118	3844	52156	102691	0	597	1827	6316	6316	7016	16980	3145	50	23996	4538	7483	271	0	12718	12292	3129	0	12020	597	0	0	0	0	0	false							
604640	9114	0	935	14840	0	16875	0	0	0	0	57912	0	2865		4645	35279	1982	15940	55047	0	0	1093	0	0	1091	7369	2681	268	8460	0	1608	502	0	6764	2110	0	0	1608	0	0	0	0	0	0	true							
605571	58825	0	0	9493	0	26486	0	0	0	0	103481	0	0		25644	2663	17017	26486	103481	0	0	9410	0	0	6168	16683	13224	0	22851	0	3170	2748	0	10431	5918	0	0	3170	0	0	0	0	0	0	true							
605610	48377	0	0	60073	0	83229	0	0	14277	0	152950	0	12000		29025	21233	6400	83229	134713	0	6237	2935	14277	4666	8131	31171	16881	5616	39302	5109	13073	3358	0	32774	21540	0	0	18182	12334	0	0	0	0	0	true							
605656	69902	0	33402	110431	0	215807	0	0	0	0	182860	0	11761		24664	68152	12662	182405	171099	0	0	5834	0	0	5697	15510	11912	6273	20706	1724	1437	1751	503	14728	5415	0	0	2908	0	0	0	0	0	0	false							
606046	10175304	1146	1201200	5556789	0	7788536	0	0	479694	0	32405945	19888	4418502		1475915	18827943	540532	5533004	27957484	1053186	10071	197701	479694	470679	579579	1473574	420407	139365	2052411	195585	384268	187777	22143	1137010	789773	286613	0	579853	348	0	0	0	0	0	true	1917107	1284436	10019905	6697306	3654162	5990436	
606176	302952	0	50888	308941	0	344755	0	0	0	0	511254	0	64785		35908	121394	11844	293372	446469	495	0	2789	0	0	18003	22997	11359	5240	41000	13362	13726	1534	688	21690	29310	0	0	27088	0	0	0	0	0	0	true							
606653	273428	0	124941	440840	0	446846	0	0	210471	0	598911	0	173095		43705	189536	26369	318190	418847	3715	6969	101	210471	41421	25749	69834	13592	1330	95583	1848	18907	4687	0	66800	25442	320080	0	20755	0	0	0	219716	0	219716	true							
607146	10205	0	9081	31282	0	47952	0	0	36030	0	293281	0	35738		36157	89518	9550	38871	226700	0	30843	5111	0	0	19738	45533	41335	3207	65270	5854	26708	35648	15535	73656	83745	43011	4893	32562	21021	0	0	0	0	0	true							
607333	30976	0	2554	46343	0	108003	0	0	10000	0	164647	0	1084		38633	61613	13826	105449	163563	0	0	3210	10000	10000	9322	30204	17681	10350	39526	588	1068	2592	252	28924	4500	0	0	1656	12440	0	0	0	0	0	true							
608358	5937	0	3395	16381	0	27325	0	0	0	0	58042	0	7222		6700	15125	1144	23832	49680	98	1140	461	0	0	3600	13658	12325	3435	17258	1618	1856	487	0	26319	3961	0	0	3474	19142	0	0	0	0	0	true							
608451	19796	0	12422	66995	0	82851	0	0	0	0	45127	0	6152		4042	12430	2594	70429	38975	0	0	650	0	0	1299	3639	2977	0	4938	4157	504	326	0	3873	4987	0	0	4661	0	0	0	0	0	0	true							
608844	83400	0	15252	206017	0	280895	0	0	0	0	231299	0	5514		8664	127485	4959	265643	225785	0	0	1230	0	0	4870	6991	1860	372	11861	3302	2076	943	0	5429	6321	0	0	5378	0	0	0	0	0	0	true							
609010	232536	0	5043	23109	0	30469	0	0	0	0	332612	0	36820		22420	52237	15673	25426	295774	0	18	8486	0	0	8690	17032	10579	5210	24642	1370	2609	1738	611	19091	6328	3868	0	3679	0	0	0	0	0	0	true							
609467	2483	0	0	13771	0	19122	0	0	0	0	112345	0	0		20575	30749	941	19122	112100	0	245	130	0	0	20065	37643	1161	0	57708	8943	9713	1589	0	38294	20245	0	0	18656	0	0	0	0	0	0	true							
609476	198351	0	0	11226	0	56169	0	0	0	0	391782	4	0		87208	4124	70368	56169	391778	0	0	39636	0	0	20430	53112	69369	14605	73542	2671	8223	19121	1776	70308	31791	0	0	10894	0	0	0	0	0	0	false							
609609	3929	0	0	165311	0	167609	0	0	0	0	103918	0	0		4845	69913	1065	167609	103173	0	745	267	0	0	3536	8916	2363	84	12451	3319	3105	8755	0	10053	15178	0	0	6423	0	0	0	0	0	0	true							
609645	8196	0	1654	8454	0	12844	0	0	0	0	14724	0	841		2696	2495	1215	11190	13883	0	0	0	0	0	638	1275	1281	484	1913	355	0	0	0	982	355	0	0	355	0	0	0	0	0	0	false							
609832	51855	0	27655	49826	0	104605	0	0	0	0	146345	0	21032		27898	45932	8842	76950	125313	0	0	3322	0	0	11282	23844	6734	3029	35126	283	2106	0	1280	16991	3669	354	0	2389	0	0	0	0	0	0	true							
610128	98164	0	68321	66760	0	93632	0	0	0	0	498004	0	5448		52504	326298	17812	25311	492556	0	0	3987	0	0	12630	25810	18198	11926	37499	0	2371	881	1727	16060	4979	0	0	2371	0	0	0	0	0	0	true							
610164	51587	0	13107	153132	0	252817	0	0	0	0	162074	0	956		31913	44489	7745	239710	161118	0	0	2168	0	0	14405	32363	6257	601	46768	2293	8286	1795	0	21712	12374	0	0	10579	0	0	0	0	0	0	true							
610539	11542	0	16252	28953	0	41152	0	0	0	0	26559	0	1109		4385	1259	6104	24900	25450	0	0	0	0	0	2044	6037	1038	0	8081	0	3752	887	0	4734	4639	0	0	3752	0	0	0	0	0	0	true							
610557	50875	1	4113	137157	0	137157	0	0	5000	0	112495	0	275		5581	39515	3496	132546	112220	497	0	1152	5000	0	1511	4992	7901	887	6503	2291	3669	429	424	9710	6813	9032	0	5959	0	0	0	7790	0	7790	false							
610913	67178	0	29855	120982	0	183803	0	0	0	0	121803	0	809		20307	12249	11702	153948	120994	0	0	4287	0	0	13362	18024	5089	479	31205	1800	2129	1192	301	16647	5422	0	0	3929	0	0	0	0	0	0	false							
611031	27835	0	8290	110403	0	118728	0	0	0	0	75379	0	2143		8796	28835	3705	110438	73236	0	0	1662	0	0	5587	7453	2757	748	13040	1001	1162	0	0	7750	2163	0	0	2163	0	0	0	0	0	0	true							
612159	62748	58	25774	59280	0	136146	0	0	0	0	141166	0	33022		28071	12108	7668	108945	104914	1369	3230	3043	0	0	6677	25453	12511	5495	32130	1027	7346	7192	609	22065	16174	0	0	8373	2241	0	0	0	0	0	true							
612878	18196	0	518	17498	0	17498	0	0	0	0	78136	0	4219		33669	6998	5910	16980	73917	0	0	0	0	0	5229	21520	13077	6205	26748	346	850	2227	3488	12362	6911	0	0	1196	0	0	0	0	0	0	false							
613008	2395289	0	232797	694217	0	694217	0	0	113094	0	16074730	0	1279951		647538	12368173	212452	451239	14780750	10181	14029	71316	107094	17405	348538	466433	173623	58198	814903	98890	131371	25480	8734	399255	264475	813731	6000	230261	663	0	0	699107	0	699107	true	45055	18452	5672977	5479723	2196103	144405	
