"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
190563																																																																																				264415	0				8.7953%			22640		257410	-1524	0										3617	261379	0	0.0000%	27944	0	275	28219	10.6722%	0	0	0	0	1		22992		1	0	25085	3201	768	0	-1524	0	0	0		0	22640	0	0	22640	0	0	0	0	0	0						3969	0	0		
190648																																																																																						24376	2056	2056	8.2654%	13.5339%	12.3924%	22320	180111	270041	-4999	0			5.5339%							17503	270217								0	0	0		0		4993	12.3924%	1	0	17497	176	0	0	-4999	0	0	0		0	22320	0	0	22320	0	0	0	0	0	0	0	0	0	2056	0	176	0			
190947																																																																																						12497	643	643	8.6315%	24.4340%	23.1768%	11854	51146	137334	-1139	0			16.4340%							10015	137334								0	0	0		0		1839	23.1768%	1	0	10715	0	0	0	-1139	0	0	0		0	11854	0	0	11854	0	0	0	0	0	0	0	0	0	643	0	0	0			
190956																																																																																				186960	0				12.9138%			23611		182835	-5419	0										12512	185796	0	0.0000%	0	0	236	236	0.1262%	0	0	0	0	1		14060		1	0	21153	0	176	2785	-5419	0	0	0		0	23611	0	0	23611	0	0	0	0	0	0						2961	0	22440		
191355																																																																																						43207	2820	2820	9.7463%	19.2211%	17.9665%	40387	224790	414384	-11157	0			11.2211%							32049	414410								0	0	0		0		8364	17.9665%	1	0	29256	0	26	0	-11157	0	0	0		0	40387	0	0	40387	0	0	0	0	0	0	0	0	0	2820	0	26	0			
191935																																																																																						129603	9226	9226	9.1548%	17.5621%	16.3119%	120377	737971	1314899	-26367	0			9.5621%							67876	1314899								0	0	0		0		52501	16.3119%	1	0	94010	0	0	0	-26367	0	0	0		0	120377	0	0	120377	0	0	0	0	0	0	0	0	0	9226	0	0	0			
192147																																																																																				539397	0				10.4336%			57018		546485	-8713	0										54995	546962	0	0.0000%	0	0	375	375	0.0695%	0	0	0	0	1		2500		1	0	48782	477	0	0	-8713	0	0	0		0	57018	0	0	57018	0	0	0	0	0	0						477	0	28572		
192558																																																																																						51341	3734	3734	8.2150%	17.2678%	16.0119%	47607	297322	579514	-17234	0			9.2678%							41607	579514								0	0	0		0		6000	16.0119%	1	0	30373	0	0	0	-17234	0	0	0		0	47607	0	0	47607	0	0	0	0	0	0	0	0	0	3734	0	0	0			
192651																																																																																						6288	524	524	9.2709%	14.9707%	13.7232%	5764	42002	62173	-1196	0			6.9707%							686	63045								0	0	0		0		5950	13.7232%	1	0	5440	839	33	0	-1196	0	0	0		0	5764	0	0	5764	0	0	0	0	0	0	0	0	0	524	0	872	0			
192857																																																																																						28784	2085	2085	11.1703%	17.3243%	16.0694%	26699	166148	239017	-8708	0			9.3243%							25169	239017								0	0	0		0		1530	16.0694%	1	0	17991	0	0	0	-8708	0	0	0		0	26699	0	0	26699	0	0	0	0	0	0	0	0	0	2085	0	0	0			
193162																																																																																						15125	1241	1241	10.7461%	18.0433%	16.5629%	13884	83826	129200	0	0			10.0433%							9398	129408								0	0	0		0		4694	16.5629%	1	0	14092	0	208	0	0	0	0	0		0	13884	0	0	13884	0	0	0	0	0	0	0	0	0	1241	0	208	0			
193247																																																																																						9358	600	600	12.1822%	17.1317%	16.0332%	8758	54624	71892	-107	0			9.1317%							2659	73582								0	0	0		0		7789	16.0332%	1	0	10341	1690	0	0	-107	0	0	0		0	8758	0	0	8758	0	0	0	0	0	0	0	0	0	600	0	1690	0			
193537																																																																																						26622	1350	1350	16.6335%	21.4206%	20.3344%	25272	124282	151934	-4813	0			13.4206%							15272	151934								0	0	0		0		10000	20.3344%	1	0	20459	0	0	0	-4813	0	0	0		0	25272	0	0	25272	0	0	0	0	0	0	0	0	0	1350	0	0	0			
193649																																																																																				336613	0				13.3964%			44246		330282	-5745	0										38346	330282	0	0.0000%	58701	0	508	59209	17.5896%	0	0	0	0	1		5900		1	0	38501	0	0	0	-5745	0	0	0		0	44246	0	0	44246	0	0	0	0	0	0						0	0	0		
193809																																																																																						244117	10457	10457	11.8367%	14.9089%	14.2703%	233660	1637388	1974029	-23873	0			6.9089%							233660	1974029								0	0	0		0		0	14.2703%	1	0	209787	0	0	0	-13046	0	-10827	0		0	233660	0	0	233660	0	0	0	0	0	0	0	0	0	10457	0	0	0			
194440																																																																																						21648	1824	1824	7.8805%	14.8289%	13.5795%	19824	145985	251558	-4452	0			6.8289%							17137	251558								0	0	0		0		2687	13.5795%	1	0	15372	0	0	0	-4452	0	0	0		0	19824	0	0	19824	0	0	0	0	0	0	0	0	0	1824	0	0	0			
194570																																																																																				162953	0				13.1685%			21189		160907	-1649	0										12567	160907	0	0.0000%	17362	0	0	17362	10.6546%	0	0	0	0	1		8622		1	0	19540	0	0	0	-1649	0	0	0		0	21189	0	0	21189	0	0	0	0	0	0						0	0	0		
194936																																																																																				217688	0				17.4693%			38578		220833	-1245	0										28474	220833	0	0.0000%	0	0	135	135	0.0620%	0	0	0	0	1		10025		1	0	37254	0	0	0	-1324	0	0	0		0	38578	0	0	38578	0	0	0	0	0	0						0	0	135		
195111																																																																																						135879	8169	8169	9.8032%	12.7072%	11.9432%	127710	1069310	1302737	-23761	-3908			4.7072%							80980	1301446								0	0	0		0		49347	11.9432%	1	0	106566	2234	383	0	-19198	0	-4563	0		0	127710	0	0	127710	0	0	0	0	0	0	0	0	0	8169	0	2617	0			
195157																																																																																				61797	0				10.0542%			6325		62909	-739	0										3525	62909	0	0.0000%	2348	0	344	2692	4.3562%	0	0	0	0	1		2800		1	0	5586	0	0	0	-739	0	0	0		0	6325	0	0	6325	0	0	0	0	0	0						0	0	0		
195456																																																																																						9285	751	751	8.7359%	13.7234%	12.6134%	8534	67658	97689	-267	0			5.7234%							3934	97689								0	0	0		0		4600	12.6134%	1	0	8267	0	0	0	-267	0	0	0		0	8534	0	0	8534	0	0	0	0	0	0	0	0	0	751	0	0	0			
196752																																																																																				144835	0				10.9806%			16290		148352	0	0										7631	148361	0	0.0000%	10087	0	0	10087	6.9645%	0	0	0	0	1		8668		1	0	16299	0	9	0	0	0	0	0		0	16290	0	0	16290	0	0	0	0	0	0						9	0	0		
196800																																																																																				1257846	0				10.5897%			132381		1250088	-11487	0										6749	1250164	0	0.0000%	106481	0	170	106651	8.4789%	0	0	0	0	1		125708		1	0	120970	0	76	0	-8317	0	-3170	0		0	132381	0	0	132381	0	0	0	0	0	0						76	0	0		
197142																																																																																				381473	0				14.8974%			56581		379804	-14464	0										36781	379804	0	0.0000%	16994	0	725	17719	4.6449%	0	0	0	0	1		19800		1	0	42117	0	0	0	-14464	0	0	0		0	56581	0	0	56581	0	0	0	0	0	0						0	0	0		
197254																																																																																				47956	0				12.6035%			6193		49137	0	0										2554	50120	0	0.0000%	8602	0	0	8602	17.9373%	0	0	0	0	1		4622		1	0	7176	983	0	0	0	0	0	0		0	6193	0	0	6193	0	0	0	0	0	0						983	0	0		
197302																																																																																				558813	0				11.9388%			66614		557963	-10297	0										66614	557963	0	0.0000%	43001	0	20	43021	7.6986%	0	0	0	0	1		0		1	0	56317	0	0	0	-6268	0	-4029	0		0	66614	0	0	66614	0	0	0	0	0	0						0	0	12023		
197478			6185688	473856	473856	9.1678%	12.7561%	11.7789%	5711832	48492187	62303189	-600648	0			4.7561%						4169789	62779595								0	0	0		2033470	11.7789%	0	5602611	465547	2227	8632	-447852	-30845	0	-106930		0	5711832	0	0	5711832	0	0	0	0	0	0	0	0	0	473856	0	476406	0																																						2																	0				1																															
197759																																																																																						38867	3707	3707	8.5454%	12.1074%	10.9527%	35160	321018	411450	-7151	0			4.1074%							12005	416671								0	0	0		0		28376	10.9527%	1	0	33230	4520	701	0	-7151	0	0	0		0	35160	0	0	35160	0	0	0	0	0	0	0	0	0	3707	0	5221	0			
198073																																																																																				94869	0				14.1271%			13260		93862	0	0										10691	93862	0	0.0000%	3315	0	0	3315	3.4943%	0	0	0	0	1		2569		1	0	13260	0	0	0	0	0	0	0		0	13260	0	0	13260	0	0	0	0	0	0						0	0	0		
198149																																																																																						57805	4046	4046	8.6052%	13.0101%	12.0995%	53759	444309	624725	-16131	0			5.0101%							41890	625883								0	0	0		0		13027	12.0995%	1	0	38786	718	440	0	-16131	0	0	0		0	53759	0	0	53759	0	0	0	0	0	0	0	0	0	4046	0	1158	0			
198251																																																																																						21662	2073	2073	8.6218%	13.0636%	11.8134%	19589	165820	227203	-4040	0			5.0636%							5589	227203								0	0	0		0		14000	11.8134%	1	0	15549	0	0	0	-4040	0	0	0		0	19589	0	0	19589	0	0	0	0	0	0	0	0	0	2073	0	0	0			
198961																																																																																						17283	1406	1406	8.7491%	15.3878%	14.1360%	15877	112316	181470	-1634	0			7.3878%							15477	181470								0	0	0		0		400	14.1360%	1	0	14243	0	0	0	-1634	0	0	0		0	15877	0	0	15877	0	0	0	0	0	0	0	0	0	1406	0	0	0			
199137																																																																																				206970	0				15.1070%			30579		202416	-22	0										29984	202416	0	0.0000%	4216	0	136	4352	2.1027%	0	0	0	0	1		639		1	0	30601	0	0	0	22	0	0	0		0	30579	0	0	30579	0	0	0	0	0	0						0	0	4986		
199351																																																																																						22663	2015	2015	8.1711%	13.1067%	11.9413%	20648	172912	252696	-3298	0			5.1067%							6084	255761								0	0	0		0		17629	11.9413%	1	0	20415	2777	288	0	-3298	0	0	0		0	20648	0	0	20648	0	0	0	0	0	0	0	0	0	2015	0	3065	0			
199436																																																																																						27081	2337	2337	9.3244%	14.4997%	13.2484%	24744	186770	265367	-7445	0			6.4997%			0				17733	265367								0	0	0		0		7011	13.2484%	1	0	17299	0	0	0	-4779	0	0	-2666		0	24744	0	0	24744	0	0	0	0	0	0	0	0	0	2337	0	0	0			
199463																																																																																				450816	0				9.3660%			40501		432425	-4390	0										13814	432563	0	0.0000%	60256	0	2039	62295	13.8183%	0	0	0	0	1		26825		1	0	36249	0	138	0	-4390	0	0	0		0	40501	0	0	40501	0	0	0	0	0	0						138	0	0		
200042																																																																																						5803	65	65	12.6535%	33.3544%	32.9808%	5738	17398	45347	-519	0			25.3544%							4539	45347								0	0	0		0		1199	32.9808%	1	0	5219	0	0	0	-519	0	0	0		0	5738	0	0	5738	0	0	0	0	0	0	0	0	0	65	0	0	0			
200378																																																																																						1225838	89269	89269	12.2651%	15.5426%	14.4107%	1136569	7886970	9266686	-34059	0			7.5426%			2				98743	9369770								0	0	0		0		1140910	14.4107%	1	0	1205594	93997	5340	3747	-34059	0	0	0		0	1136569	0	0	1136569	0	0	0	0	0	0	0	0	0	89269	0	103084	0			
200435																																																																																				982248	0				9.9314%			97690		983647	-3475	0										95190	983647	0	0.0000%	45313	0	618	45931	4.6761%	0	0	0	0	1		2500		1	0	94215	0	0	0	-3302	0	0	-173		0	97690	0	0	97690	0	0	0	0	0	0						0	0	16786		
201254																																																																																						17855	1338	1338	10.1608%	14.2004%	13.1363%	16517	125736	162556	-2196	0			6.2004%							-5278	162556								0	0	0		0		21795	13.1363%	1	0	14321	0	0	0	-2196	0	0	0		0	16517	0	0	16517	0	0	0	0	0	0	0	0	0	1338	0	0	0			
201834																																																																																						277166	23507	23507	10.3565%	14.7639%	13.5118%	253659	1877321	2449284	-32937	0			6.7639%							188233	2449284								0	0	0		0		65427	13.5118%	1	0	220723	0	0	0	-23239	0	-9697	0		0	253659	0	0	253659	0	0	0	0	0	0	0	0	0	23507	0	0	0			
202514																																																																																						40810	2709	2709	12.9810%	19.1356%	17.8654%	38101	213267	293513	-1834	0			11.1356%							28647	293559								0	0	0		0		9500	17.8654%	1	0	36313	46	0	0	-1834	0	0	0		0	38101	0	0	38101	0	0	0	0	0	0	0	0	0	2709	0	46	0			
202541																																																																																				242126	0				9.0495%			22357		247051	-9273	0										19857	247051	0	0.0000%	12076	0	213	12289	5.0755%	0	0	0	0	1		2500		1	0	13084	0	0	0	-9273	0	0	0		0	22357	0	0	22357	0	0	0	0	0	0						0	0	0		
202907																																																																																						1093349	55361	55361	6.8971%	13.4059%	12.7271%	1037988	8155760	15049709	-518164	0			5.4059%			0				639732	15770537								0	0	0		0		1118925	12.7251%	1	0	1240493	707706	13122	0	-503183	0	-14981	0		0	1037829	0	0	1037829	0	0	159	159	0	159	0	0	0	55361	0	720828	0			
203043																																																																																						47973	2500	2500	10.8885%	16.6505%	15.7828%	45473	288118	417625	-3275	0			8.6505%							37341	418753								0	0	0		0		9260	15.7828%	1	0	43326	1116	12	0	-3275	0	0	0		0	45473	0	0	45473	0	0	0	0	0	0	0	0	0	2500	0	1128	0			
203052																																																																																				95271	0				13.0394%			13053		100104	-730	0										12552	100104	0	0.0000%	2919	0	0	2919	3.0639%	0	0	0	0	1		500		1	0	12322	0	0	0	-731	0	0	0		0	13053	0	0	13053	0	0	0	0	0	0						0	0	0		
203575																																																																																				83091	0				13.3804%			11406		85244	-1837	0										8371	85244	0	0.0000%	90	0	0	90	0.1083%	0	0	0	0	1		3035		1	0	9569	0	0	0	-1837	0	0	0		0	11406	0	0	11406	0	0	0	0	0	0						0	0	2867		
204004																																																																																						1263666	68673	68807	9.1314%	11.2068%	10.5966%	1194859	11275858	13085219	-111799	0			3.2068%			2				491834	13547090								0	0	0		0		1164896	10.5966%	1	0	1544931	443623	18176	72	-130957	16689	2469	0		0	1194859	0	0	1194859	0	0	0	0	0	0	0	0	134	68807	0	461871	0			
204077																																																																																						48926	1630	1630	19.3878%	37.0284%	35.7948%	47296	132131	243947	-1234	0			29.0284%							25780	243947								0	0	0		0		21516	35.7948%	1	0	46062	0	0	0	-1234	0	0	0		0	47296	0	0	47296	0	0	0	0	0	0	0	0	0	1630	0	0	0			
204237																																																																																				212741	0				10.1480%			21700		213835	-969	0										5260	214117	0	0.0000%	0	0	70	70	0.0329%	0	0	0	0	1		16722		1	0	21013	282	0	0	-969	0	0	0		0	21700	0	0	21700	0	0	0	0	0	0						282	0	5816		
204826																																																																																						39348	1961	1961	9.5178%	25.1842%	23.9291%	37387	156241	392812	-7583	0			17.1842%							36002	392812								0	0	0		0		1385	23.9291%	1	0	29804	0	0	0	-7583	0	0	0		0	37387	0	0	37387	0	0	0	0	0	0	0	0	0	1961	0	0	0			
205243																																																																																				474015	0				12.8732%			62657		486724	-7802	0										37981	486990	0	0.0000%	36167	0	2240	38407	8.1025%	0	0	0	0	1		24942		1	0	55121	266	0	0	-7802	0	0	0		0	62657	0	0	62657	0	0	0	0	0	0						266	0	4785		
205346																																																																																						42313	2330	2330	9.2682%	15.4428%	14.5924%	39983	273998	431401	-6936	0			7.4428%							33420	431401								0	0	0		0		6563	14.5924%	1	0	33047	0	0	0	-4020	0	0	-2916		0	39983	0	0	39983	0	0	0	0	0	0	0	0	0	2330	0	0	0			
205458																																																																																						6760	459	459	10.8079%	12.6620%	11.8023%	6301	53388	58300	-2008	0			4.6620%							1201	58300								0	0	0		0		5100	11.8023%	1	0	4293	0	0	0	-2008	0	0	0		0	6301	0	0	6301	0	0	0	0	0	0	0	0	0	459	0	0	0			
205542																																																																																				234723	0				13.0954%			31400		239778	-8876	0										26123	239778	0	0.0000%	34056	0	591	34647	14.7608%	0	0	0	0	1		5277		1	0	22524	0	0	0	-8876	0	0	0		0	31400	0	0	31400	0	0	0	0	0	0						0	0	0		
206156																																																																																				441381	0				9.1698%			40227		438691	-6700	0										9727	438691	0	0.0000%	30584	0	60	30644	6.9428%	0	0	0	0	1		30500		1	0	33527	0	0	0	-6700	0	0	0		0	40227	0	0	40227	0	0	0	0	0	0						0	0	0		
206174																																																																																						65472	2747	2747	12.7153%	25.0588%	24.0075%	62725	261273	493304	-13054	0			17.0588%							63322	493901								0	0	0		0		0	24.0075%	1	0	50268	399	198	0	-13054	0	0	0		0	62725	0	0	62725	0	0	0	0	0	0	0	0	0	2747	0	597	0			
