"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
792453	15050	14150	1192	0	0	156	0	0	14150	0	0	-136	
792640	14811	14407	1343	0	0	939	0	0	14407	0	0	0	
792659	15824	28384	1083	0	0	342	0	0	28384	0	0	-13301	
794149	11626	23205	2398	0	0	1416	0	0	23205	0	0	-12561	
794336	76881	84563	2176	0	-1000	0	0	-818	83745	0	0	-8040	
794345	22799	27873	1034	0	0	202	0	0	27873	0	0	-5906	
794475	18934	19485	147	0	0	564	0	0	19485	7	0	-141	
794653	2468	2718	-45	0	0	0	0	0	2718	0	0	-205	
795249	14423	16818	735	0	0	400	0	0	16818	0	0	-2730	
795548	7775	59795	3187	0	0	1982	0	0	59795	0	0	-53225	
795959	11225	13722	387	0	0	192	0	0	13722	0	0	-2692	
795968	1318195	1586473	113026	0	0	87000	0	0	1586473	7762	0	-302066	
796152	23861	24806	2947	0	0	1302	0	0	24806	0	0	-2590	
796451	44622	54873	716	0	0	25	0	0	54873	0	0	-10942	
796572	84670	96867	4071	0	0	0	0	0	96867	0	0	-16268	
796657	9065	16209	865	0	0	1500	0	0	16209	0	0	-6509	
797140	34147	42771	2600	0	0	160	0	0	42771	0	0	-11064	
797775	276488	293414	993	0	0	0	0	0	293414	456	0	-18375	
798512	5873	7505	213	0	0	74	0	0	7505	0	0	-1771	
799359	4449	4994	158	0	0	0	0	0	4994	0	0	-703	
799751	22088	26543	1346	0	0	801	0	0	26543	0	0	-5000	
799854	23398	19024	905	0	3500	0	0	0	19024	0	0	-31	
799939	1254	1905	46	0	0	0	0	0	1905	0	0	-697	
799948	16602	26741	1035	0	0	775	0	0	26741	0	0	-10399	
800134	17862	30146	1485	0	0	608	0	0	30146	0	0	-13161	
800442	11393	17914	837	0	401	213	0	0	17914	0	0	-7546	
800479	7062	6952	110	0	0	0	0	0	6952	0	0	0	
800657	1362944	1455866	97656	0	0	54000	0	0	1455866	0	0	-136578	
800853	21161	31282	3377	0	0	2324	0	0	31282	0	0	-11174	
801047	40719	54368	1365	0	0	1023	0	0	54368	0	0	-13991	
801056	6030	14674	561	0	0	600	0	0	14674	300	0	-8905	
801654	12462	23448	551	0	0	1740	0	0	23448	0	0	-9797	
802866	15386000	14795000	1018000	0	750000	0	0	0	14795000	7000	0	-1184000	
803256	8055	8334	79	0	0	100	0	0	8334	0	0	-258	
803265	4101	6428	16	0	0	0	0	0	6428	0	0	-2343	
803649	52288	54887	5078	0	0	2400	0	0	54887	0	0	-5277	
803658	9103	11132	486	0	0	0	0	0	11132	0	0	-2515	
803957	41871	43142	2664	0	784	425	0	0	43142	0	0	-4294	
804150	7068	7647	3	0	0	0	0	0	7647	0	0	-582	
804338	182268	187226	-569	0	0	1312	0	0	187226	0	0	-3077	
804374	54454	55650	2565	0	0	2000	0	0	55650	0	0	-1761	
804422	13332	13287	276	0	0	231	0	0	13287	0	0	0	
804860	6122	8553	87	0	0	0	0	0	8553	0	0	-2518	
804963	11178288	13512364	424774	0	0	900000	0	0	13512364	0	0	-1858850	
805045	10501	12219	-291	0	0	100	0	0	12219	0	0	-1327	
805250	21063	26354	1027	0	0	0	0	0	26354	0	0	-6318	
805335	12664	14449	1353	0	-108	813	0	0	14449	0	0	-2217	
805755	65276	68603	6023	0	0	2047	0	0	68603	0	0	-7303	
805876	26011	31165	426	0	0	0	0	0	31165	0	0	-5580	
806220	16811	20092	-3346	0	0	500	0	0	20092	0	0	565	
806846	154194	162313	8426	0	0	1071	0	0	162313	0	0	-15474	
806958	59568	56481	7577	0	0	1608	0	0	56481	0	0	-2882	
807348	17311	17684	485	0	0	0	0	0	17684	3	0	-861	
807432	9067	16623	791	0	0	765	0	0	16623	0	0	-7582	
807656	19812	21453	606	0	0	0	0	0	21453	0	0	-2247	
807955	151489	197539	9485	0	0	3375	0	0	197539	527	0	-52687	
808260	467968	472263	36733	0	0	21700	0	0	472263	0	0	-19328	
808345	4828	5583	308	0	0	0	0	0	5583	0	0	-1063	
808354	13028	13644	438	0	0	72	0	0	13644	0	0	-982	
808653	24626	18302	1021	12991	0	400	0	0	18302	0	0	-7288	
809070	13888	13834	54	0	0	0	0	0	13834	0	0	0	
809276	47831	45363	2948	0	0	300	0	0	45363	0	0	-180	
809379	8112	11393	119	181	0	70	0	0	11393	0	0	-3511	
809650	20109	20617	-184	0	150	0	0	0	20617	0	0	-474	
809771	488344	490670	8962	0	0	0	0	0	490670	0	0	-11288	
809856	8721	9331	547	0	0	330	0	0	9331	0	0	-827	
810544	16783	19956	1735	0	0	1100	0	0	19956	0	0	-3808	
811046	487788	554661	29275	0	0	1340	75	0	554661	0	0	-94733	
811279	151783	160868	3233	0	0	0	0	0	160868	0	0	-12318	
811457	2112	2076	36	0	0	0	0	0	2076	0	0	0	
811541	6988	9226	1142	0	0	1075	0	0	9226	0	0	-2305	
811550	8172	8973	283	0	0	406	0	0	8973	0	0	-678	
811747	45429	48059	1746	0	0	443	0	0	48059	0	0	-3933	
812164	7942	7507	435	0	0	0	0	0	7507	0	0	0	
812379	12728	12464	532	0	68	250	0	0	12464	0	0	-86	
812436	54404	65145	3900	0	0	1410	0	0	65145	0	0	-13231	
812557	85088	86029	7332	0	6	3600	0	0	86029	0	0	-4679	
812614	20454	26045	633	0	0	500	0	0	26045	0	0	-5724	
813059	4017	4072	59	0	0	0	0	0	4072	0	0	-114	
813572	17543	18982	572	0	0	0	0	0	18982	0	0	-2011	
813853	38123	39047	2169	0	0	0	0	0	39047	0	0	-3093	
814074	15790	22831	159	0	0	7200	0	0	22831	0	0	0	
814355	5995	6063	135	0	0	0	0	0	6063	0	0	-203	
814430	2026891	2216581	137963	0	0	0	0	-4154	2212427	0	0	-323499	
814458	14836	32993	5413	0	0	3409	0	0	32993	0	0	-20161	
814476	15267	20076	215	0	0	0	0	0	20076	0	0	-5024	
814551	18490	24921	1763	0	0	1613	0	0	24921	0	0	-6581	
814711	4042	11880	1115	0	1700	0	0	0	11880	0	0	-10653	
815053	20401	20382	848	0	0	154	0	0	20382	0	0	-675	
815147	30085	28893	1922	0	0	730	0	0	28893	0	0	0	
815156	52258	82506	6662	0	0	2295	0	0	82506	0	0	-34615	
815277	44699	40556	4184	0	0	0	0	0	40556	0	0	-41	
815754	37855	14940	629	0	25000	278	0	0	14940	0	0	-2436	
815772	23280	23845	623	0	0	0	0	0	23845	0	0	-1188	
816256	10848	12457	628	0	0	200	0	0	12457	0	0	-2037	
816304	19402	19370	36	0	0	0	0	0	19370	0	0	-4	
816603	483331	573757	36926	0	0	30905	0	0	573757	1614	0	-98061	
816751	2728	2872	-27	0	0	90	0	0	2872	0	0	-27	
817477	12428	15959	118	0	0	5	0	0	15959	0	0	-3644	
817824	44352754	52585491	2733452	0	0	2200000	0	0	52585491	0	0	-8766189	
818401	138092	153965	4050	0	0	0	0	0	153965	0	0	-19923	
818540	10653	12048	242	0	0	0	0	0	12048	0	0	-1637	
818559	2824	7294	169	0	0	0	0	0	7294	0	0	-4639	
818652	7414	10551	199	0	0	109	0	0	10551	0	0	-3227	
819154	3768	11690	741	0	0	512	0	0	11690	0	0	-8151	
819172	10386	11542	430	0	0	0	0	0	11542	0	0	-1586	
819453	52144	53567	3040	0	0	4000	0	0	53567	0	0	-463	
819556	50855	69848	3272	0	0	3189	0	0	69848	0	0	-19076	
819855	70328	90590	5322	78	0	2729	0	0	90590	0	0	-22933	
820048	80223	102978	5114	0	0	2200	0	0	102978	0	0	-25669	
820301	52551	53349	328	0	0	0	0	0	53349	0	0	-1126	
820477	9263	9518	-267	0	0	0	0	0	9518	0	0	12	
820842	17464	26616	2597	0	0	2676	0	0	26616	0	0	-9073	
820879	21917	25132	302	0	0	0	0	0	25132	0	0	-3517	
821036	5118	22547	980	0	0	750	0	0	22547	0	0	-17659	
821157	12592	14469	713	0	0	750	0	0	14469	0	0	-1840	
821559	4191	4246	72	0	0	127	0	0	4246	0	0	0	
821643	4510	6731	323	0	0	250	0	0	6731	0	0	-2294	
821906	145314	154292	8026	0	0	2040	0	0	154292	442	0	-15406	
822042	106744	120635	6682	0	0	1630	0	0	120635	0	0	-18943	
822051	25099	31781	1451	0	0	900	0	0	31781	0	0	-7233	
822275	38901	38233	669	0	0	0	0	0	38233	0	0	-1	
822556	255304	279516	18104	0	0	0	0	0	279516	40	0	-42356	
822631	7472	8794	547	0	0	0	0	0	8794	0	0	-1869	
823076	6210	6699	80	0	0	0	0	397	7096	0	0	-966	
823133	40070	56611	1837	0	0	345	0	0	56611	0	0	-18033	
823142	-943	18091	482	0	0	0	0	0	18091	0	0	-19516	
823450	10530	44301	2698	0	0	2499	0	0	44301	0	0	-33970	
823478	204029	194497	8987	0	0	0	0	0	194497	504	0	41	
823553	3618	3568	50	0	0	0	0	0	3568	0	0	0	
823638	6733	19107	378	0	0	499	0	0	19107	0	0	-12253	
823656	14669	34616	1813	0	0	1676	0	0	34616	0	0	-20084	
824242	6058	6753	317	0	0	150	0	0	6753	0	0	-862	
824653	43617	32545	2689	0	9000	410	0	0	32545	0	0	-207	
824671	59954	63468	1762	0	0	0	0	0	63468	0	0	-5276	
824738	4909	5922	272	-50	0	208	0	0	5922	0	0	-1027	
825146	294751	471809	37592	0	0	36000	0	0	471809	0	0	-178650	
825454	19479	19897	1585	0	0	2000	0	0	19897	0	0	-3	
825548	29808	34194	1321	0	0	2966	0	0	34194	0	0	-2741	
825753	26742	36903	756	0	0	775	0	0	36903	0	0	-10142	
825847	36968	36273	2290	0	0	1528	0	0	36273	0	0	-67	
825940	7058	8431	574	0	0	0	0	0	8431	0	0	-1947	
826451	7483	9470	755	0	0	0	0	0	9470	0	0	-2742	
826648	17923	20567	1039	0	0	150	0	0	20567	0	0	-3533	
826956	365503	362248	29202	0	232	8528	0	0	362248	0	0	-17651	
827355	11440	15106	331	0	0	24	0	0	15106	0	0	-3973	
827458	26173	35860	2550	0	0	2305	0	0	35860	0	0	-9932	
827560	69003	74304	-1599	0	0	0	0	-24	74280	0	-250	-3428	
828110	13455	20690	233	0	0	0	0	0	20690	0	0	-7468	
828174	29705	29380	514	0	0	0	0	0	29380	0	0	-189	
828473	50210	53213	1116	0	0	0	0	0	53213	0	0	-4119	
828651	127461	254382	28974	0	0	35276	0	0	254382	0	0	-120619	
829032	17932	19242	1291	0	0	207	0	0	19242	0	0	-2394	
829041	34801	40789	1577	0	0	500	0	0	40789	0	0	-7065	
829050	15706	43614	1923	0	0	1151	0	0	43614	0	0	-28680	
829452	12596	12789	392	0	0	257	0	0	12789	0	0	-328	
830113	23384	24018	1127	0	0	325	0	0	24018	0	0	-1436	
830252	8388	14381	384	0	0	187	0	0	14381	0	0	-6190	
830355	49506	58746	3107	0	0	3055	0	0	58746	0	0	-9292	
830542	126302	138426	5672	0	0	1180	0	0	138426	0	0	-16616	
830645	4767	7094	16	0	0	0	0	0	7094	0	0	-2343	
830748	33868	57430	3561	0	0	4129	0	0	57430	0	0	-22994	
831008	106625	114618	2207	0	-100	0	0	0	114618	0	0	-10100	
831576	43560	43813	4048	0	0	1676	0	0	43813	0	0	-2625	
831642	72379	70773	2440	0	0	350	0	0	70773	0	0	-484	
831875	18430	18882	393	0	0	846	0	0	18882	1	0	0	
831941	24617	30152	1784	0	0	1030	0	0	30152	0	0	-6289	
832528	14189	15989	628	0	0	139	0	0	15989	0	0	-2289	
832546	47821	57951	1691	0	0	557	0	0	57951	-1262	0	-10002	
833404	105919	129065	4620	0	0	0	0	0	129065	0	0	-27766	
833749	47637	53938	8406	0	0	3794	0	0	53938	0	0	-10913	
833758	8024	13769	497	0	0	550	0	0	13769	0	0	-5692	
833851	3707	3857	-150	0	0	0	0	0	3857	0	0	0	
834175	16245	16041	204	0	0	0	0	0	16041	0	0	0	
835079	11868	11834	123	0	0	0	0	0	11834	0	0	-89	
835257	36256	34659	2728	0	0	500	0	0	34659	0	0	-631	
835378	5351	7020	177	0	0	0	0	0	7020	0	0	-1846	
835444	11929	26180	1840	0	0	2207	0	0	26180	0	0	-13884	
835613	10742	10643	300	0	0	201	0	0	10643	0	0	0	
835659	6452	8544	446	0	0	713	0	0	8544	0	0	-1825	
835743	67617	41316	3669	0	25000	1383	0	0	41316	0	0	-985	
835770	47877	60770	1472	0	0	0	0	0	60770	0	0	-14365	
836656	1604	1579	172	0	0	132	0	0	1579	0	0	-15	
836843	602310	603703	30664	45309	0	21000	0	0	603703	0	0	-56366	
837000	375990	413455	25650	0	0	19200	0	0	413455	0	0	-43915	
837046	23565	25474	1102	0	0	0	0	0	25474	0	0	-3011	
837149	26813	33491	2210	0	0	971	0	0	33491	0	0	-7917	
837158	15867	15434	321	0	0	0	0	0	15434	0	0	112	
837354	13218	14956	1066	0	0	700	0	0	14956	0	0	-2104	
837448	23878	27245	1007	0	0	0	0	0	27245	0	0	-4374	
837541	17526	24382	479	0	0	0	0	0	24382	0	0	-7335	
837608	74652	86757	-192	0	0	111	0	0	86757	0	0	-11802	
837653	6168	7657	59	0	0	0	0	0	7657	0	0	-1548	
837840	13617	29730	805	0	0	576	0	0	29730	0	0	-16342	
837952	10709	17654	775	0	0	450	0	22	17676	0	0	-7292	
837970	76050	81440	1447	0	0	0	0	0	81440	0	0	-6837	
838155	1678	2374	105	0	0	0	0	0	2374	0	0	-801	
839068	75011	97112	4562	0	0	0	0	0	97112	0	0	-26663	
839246	14786	17857	1700	0	0	1806	0	0	17857	0	0	-2965	
839255	31634	47918	1833	0	0	1597	0	0	47918	0	0	-16520	
839572	69675	102710	9087	0	0	7263	0	0	102710	0	0	-34859	
839817	3037	6495	353	0	0	316	0	0	6495	0	0	-3495	
839974	16479	16355	697	0	0	573	0	0	16355	0	0	0	
840019	16209	16655	901	0	0	476	0	0	16655	0	0	-871	
840251	10350	10268	720	0	0	520	0	0	10268	0	0	-118	
840354	5490	7374	292	0	0	205	0	0	7374	0	0	-1971	
840363	87238	105929	10159	0	22000	3600	0	0	105929	0	0	-47250	
840578	4224	4138	112	0	0	26	0	0	4138	0	0	0	
840747	140077	149291	12489	0	0	7000	0	0	149291	0	0	-14703	
841472	16890	21358	1139	0	8012	126	0	0	21358	0	0	-13493	
841753	25380	32651	1892	0	52	850	0	0	32651	0	0	-8365	
841838	23346	34903	-1361	0	3609	0	0	0	34903	0	0	-13805	
842376	31937	32872	675	0	0	475	0	0	32872	0	0	-1135	
842460	263862	256372	18486	0	75000	3518	0	0	256372	-48	0	-82430	
842853	2859	2753	171	0	0	65	0	0	2753	0	0	0	
843476	5545	5785	206	0	0	0	0	0	5785	0	0	-446	
843542	5958	12422	512	0	0	141	0	0	12422	0	0	-6835	
843953	4120	6540	134	0	650	0	0	-84	6456	0	0	-3120	
844053	123164	123998	7331	0	11600	1066	0	0	123998	0	0	-18699	
844138	17099	15716	1576	0	0	0	0	0	15716	0	0	-193	
844455	9871	16277	584	0	0	0	0	0	16277	0	0	-6990	
844567	40948	74449	4716	0	0	1700	0	0	74449	0	0	-36517	
845247	90786	88540	5482	0	0	2673	0	0	88540	0	0	-563	
845443	10416	14994	1305	0	0	650	0	0	14994	0	0	-5233	
845573	385190	387126	14399	0	0	0	0	0	387126	0	0	-16335	
846132	2847	3065	63	0	0	0	0	0	3065	0	0	-281	
846945	17581	20930	989	0	0	259	0	0	20930	0	0	-4079	
847157	18346	32178	1062	0	0	986	0	0	32178	0	0	-13908	
847979	14919	15095	184	0	0	0	0	0	15095	0	0	-360	
848248	41034	56056	3871	0	0	1175	0	0	56056	0	0	-17718	
848453	7368	7107	297	0	400	0	0	0	7107	0	0	-436	
849076	24850	25149	355	0	0	0	0	0	25149	0	0	-654	
849348	18246	34802	2130	0	0	1400	0	0	34802	0	0	-17286	
849357	33370	33472	2078	0	0	0	0	0	33472	0	0	-2180	
849432	20213	23390	1529	0	0	0	0	0	23390	0	0	-4706	
850036	341032	465747	10604	0	0	10500	0	0	465747	0	0	-124819	
850054	12088	12712	419	0	0	105	0	0	12712	0	0	-938	
850456	22882	22798	827	0	0	377	0	0	22798	0	0	-366	
851060	5038	9931	258	0	0	0	0	0	9931	0	0	-5151	
851172	29532	30859	454	0	0	100	0	0	30859	0	0	-1681	
851239	33267	39373	1837	0	0	250	0	0	39373	0	0	-7693	
851631	22571	32323	1931	4195	0	900	0	0	32323	0	0	-14978	
852218	297245000	302848000	14296000	0	0	4000000	0	0	302848000	0	0	-15899000	
852254	23665	26101	1538	0	0	0	0	0	26101	0	0	-3974	
852320	58233000	64976000	2676000	0	0	1950000	0	0	64976000	155000	0	-7624000	
852544	194670	210869	14374	0	0	3000	0	2331	213200	0	0	-29904	
852704	77783	95910	8537	0	182	3071	0	0	95910	0	0	-23775	
852713	71139	123412	7790	0	0	2313	0	0	123412	0	0	-57750	
852973	80315	81197	7343	0	0	4472	0	0	81197	0	0	-3753	
853112	155493	166826	8659	0	0	3394	0	0	166826	257	0	-16855	
853251	20790	24768	1453	0	0	0	0	0	24768	4	0	-5435	
853671	74497	85220	2181	0	42	0	0	0	85220	126	0	-13072	
853747	51850	56464	1223	0	0	402	0	0	56464	0	0	-5435	
853804	79303	84262	1687	0	0	350	0	0	84262	0	0	-6296	
853934	6271	11685	238	0	0	54	0	0	11685	0	0	-5598	
853952	1668351	1909792	121665	0	0	120000	0	0	1909792	0	0	-243106	
854173	20060	22135	60	0	0	0	0	0	22135	0	0	-2135	
854753	11152	10736	726	0	0	310	0	0	10736	0	0	0	
854847	9306	13335	521	0	0	0	0	0	13335	0	0	-4550	
855143	7000	12121	417	0	0	0	0	0	12121	0	0	-5538	
855264	23891	37707	2210	0	0	204	0	0	37707	0	0	-15822	
855303	2184	2370	78	0	0	0	0	0	2370	0	0	-264	
855563	43319	41327	4843	0	0	2922	0	0	41327	71	0	0	
855741	42130	62652	2401	0	0	406	0	0	62652	0	0	-22517	
855844	23116	33150	1004	0	0	577	0	0	33150	0	0	-10461	
855956	13405	20391	859	0	0	0	0	0	20391	0	0	-7845	
856159	2579	3499	130	0	0	101	0	0	3499	0	0	-949	
856243	98931	89546	6210	0	7849	0	0	0	89546	0	0	-4674	
856346	25638	25892	1750	0	0	1350	0	0	25892	0	0	-654	
856458	4734	5578	107	0	0	145	0	0	5578	0	0	-806	
856542	4518	7539	643	0	0	634	0	0	7539	0	0	-3030	
856748	107565	116960	5775	0	0	750	0	0	116960	0	0	-14420	
856869	2839	3247	33	0	0	0	0	0	3247	0	0	-441	
856944	2272	2250	22	0	0	0	0	0	2250	0	0	0	
857259	4841	5224	308	0	0	73	0	0	5224	0	0	-618	
857455	16413	23141	-31	0	50	475	0	0	23141	0	0	-6272	
857576	48245	48249	1883	0	0	0	0	0	48249	0	0	-1887	
857745	37512	48652	1138	0	0	1878	0	0	48652	0	0	-10400	
857811	940	48892	2650	0	0	567	0	21	48913	0	0	-50060	
857875	33464	43360	1154	0	0	222	0	0	43360	183	0	-11011	
857941	16160	16813	811	0	0	77	0	0	16813	0	0	-1387	
858153	6406	6637	23	0	0	3	0	0	6637	0	0	-251	
858443	6665	9841	315	0	0	340	0	0	9841	0	0	-3151	
858452	3950	4406	200	0	0	266	0	0	4406	0	0	-390	
858528	37285	55853	3528	0	0	1100	0	0	55853	0	0	-20996	
858818	9026	15477	863	0	0	0	0	0	15477	0	0	-7314	
858854	23779	27632	1638	0	0	612	0	0	27632	0	0	-4879	
859002	160781	155828	9121	0	0	0	0	0	155828	0	0	-4168	
859141	114636	158733	5373	0	2000	900	0	0	158733	0	0	-50570	
859552	53432	54868	2767	0	0	1380	0	0	54868	0	0	-2823	
859655	30353	30732	1343	0	0	1422	0	0	30732	0	0	-300	
859712	771077	856130	7767	0	0	0	0	-1	856129	0	0	-92819	
860053	198422	118563	7996	0	102280	1825	0	0	118563	0	0	-28592	
860147	26016	27143	1958	0	0	955	0	0	27143	0	0	-2130	
860231	9913	9840	73	0	0	0	0	0	9840	0	0	0	
860259	42174	41330	1792	0	0	0	0	0	41330	0	0	-948	
860334	14120	27142	1416	0	0	210	0	0	27142	0	0	-14228	
860352	25729	29016	1479	0	1500	450	0	0	29016	0	0	-5816	
861153	5600	6181	211	0	0	0	0	0	6181	0	0	-792	
861658	16435	29548	702	0	0	0	0	0	29548	0	0	-13815	
861742	13490	14057	298	0	0	0	0	0	14057	0	0	-865	
861854	7953	9114	353	0	0	688	0	0	9114	0	0	-826	
862057	37003	35993	2350	0	0	1340	0	0	35993	0	0	0	
862141	34064	39725	1413	0	0	600	0	0	39725	0	0	-6474	
863362	14726	14709	17	0	0	0	0	0	14709	0	0	0	
863607	36344	43025	1845	0	0	1456	0	0	43025	49	0	-7119	
863652	6992	8956	267	0	0	440	0	0	8956	0	0	-1791	
863746	69902	78505	3309	0	0	4275	0	0	78505	0	0	-7637	
864378	34073	39379	100	0	0	0	0	0	39379	0	0	-5406	
864471	210467	233113	883	0	0	0	0	0	233113	0	0	-23529	
864846	27262	25450	1812	0	0	0	0	0	25450	0	0	0	
864855	12302	17445	603	0	0	272	0	0	17445	-975	0	-4499	
865142	36711	38472	2296	0	0	700	0	0	38472	0	0	-3357	
865151	69157	68889	3198	0	0	479	0	0	68889	0	0	-2451	
865450	40064	47152	2106	0	0	0	0	0	47152	0	0	-9194	
865544	39621	42619	3932	0	0	2608	0	0	42619	0	0	-4322	
865759	16673	21814	626	-15	0	327	0	0	21814	0	0	-5425	
865852	5574	7235	350	0	0	266	0	0	7235	0	0	-1745	
866000	277754	292638	18640	0	0	10785	0	0	292638	176	0	-22915	
866055	32862	32726	136	0	0	0	0	0	32726	0	0	0	
866121	32346	48609	3083	0	0	0	0	0	48609	0	0	-19346	
866251	3609	4451	183	0	0	40	0	0	4451	0	0	-985	
867070	29732	42445	685	0	0	0	0	0	42445	0	0	-13398	
867258	20729	22925	655	0	0	800	0	0	22925	0	0	-2051	
867632	76253	75293	4021	0	0	0	0	0	75293	0	0	-3061	
867650	195213	232516	11941	0	0	0	0	0	232516	0	0	-49244	
867856	32224	33423	1638	0	0	400	0	0	33423	0	0	-2437	
868059	12398	18460	367	0	0	0	0	0	18460	0	0	-6429	
868572	4399	4894	78	0	0	0	0	0	4894	0	0	-573	
868844	2114	3811	156	0	0	100	0	0	3811	0	0	-1753	
868956	30757	43004	3697	0	0	1495	0	0	43004	0	0	-14449	
869346	22041	26494	993	0	0	600	0	0	26494	0	0	-4846	
869551	48728	59740	3736	0	0	1200	0	0	59740	0	0	-13548	
869663	106955	141698	5500	0	0	0	0	0	141698	0	0	-40243	
869953	25371	30184	1968	0	0	1221	0	0	30184	0	0	-5560	
870539	55366	88845	2195	0	0	575	0	0	88845	0	0	-35099	
870650	45994	63021	4880	0	0	2846	0	0	63021	0	0	-19061	
870856	6124	9915	515	0	0	200	0	0	9915	0	0	-4106	
870913	26345	32300	1000	0	0	0	0	0	32300	0	0	-6955	
871358	8537	10086	509	0	0	200	0	0	10086	0	0	-1858	
871648	13490	14627	383	0	0	0	0	0	14627	0	0	-1520	
871769	1275644	1241562	56924	0	0	6998	0	0	1241562	-7804	0	-8040	
871956	4873	4761	253	0	0	141	0	0	4761	0	0	0	
872047	56758	67429	3770	0	0	2778	0	0	67429	0	0	-11663	
872579	34863	34392	526	0	0	0	0	0	34392	0	0	-55	
873259	60434	65368	4652	0	0	2650	0	0	65368	0	0	-6936	
874050	42797	52612	1983	0	0	735	0	0	52612	0	0	-11063	
874452	10846	10853	1183	0	0	360	0	0	10853	0	0	-830	
874845	542074	686488	51806	0	0	21604	0	0	686488	0	0	-174616	
875048	24035	31878	1293	0	0	289	0	0	31878	0	0	-8847	
875057	40798	46761	1197	0	0	58	0	0	46761	0	0	-7102	
875132	39160	36157	3012	0	0	0	0	0	36157	0	0	-9	
875655	10525	12366	409	0	0	838	0	0	12366	0	0	-1412	
875758	18319	17566	1238	0	0	0	0	0	17566	0	0	-485	
875879	6515	8320	-380	0	0	0	0	0	8320	0	0	-1425	
875936	61951	61713	2692	0	0	2175	0	0	61713	0	0	-279	
876157	4428	5361	438	0	0	285	0	0	5361	0	0	-1086	
876634	396131	413474	17196	0	0	7750	0	0	413474	0	0	-26789	
876700	323531	359665	-10441	0	0	0	0	0	359665	0	0	-25693	
877350	18068	19232	266	0	0	0	0	0	19232	0	0	-1430	
877752	32709	34532	2437	0	0	1998	0	0	34532	0	0	-2262	
877958	2371	2938	1	0	0	0	0	0	2938	0	0	-568	
879336	12679	19966	579	0	0	1130	0	0	19966	38	0	-6774	
879439	12772	15680	856	0	0	501	0	0	15680	0	0	-3263	
879457	70207	93374	6815	0	0	2300	0	0	93374	0	0	-27682	
879550	2967	4273	-50	0	0	0	0	0	4273	0	0	-1256	
879644	50227	49002	4807	0	0	0	0	0	49002	0	0	-3582	
879747	24746	29385	1840	0	0	0	0	0	29385	0	0	-6479	
880332	31052	37805	1731	0	68	0	0	0	37805	0	0	-8552	
880855	21985	66151	5948	0	0	0	0	0	66151	0	0	-50114	
881012	82913	99100	4516	0	0	1725	0	0	99100	0	0	-18978	
881441	8331	11215	469	0	0	2192	0	0	11215	0	0	-1161	
881478	815699	869862	41016	0	0	24000	0	0	869862	0	0	-71179	
881852	20266	20252	1494	0	0	819	0	0	20252	60	0	-721	
881900	9635	10337	363	0	0	59	0	0	10337	0	0	-1006	
882242	44187	44119	2172	0	0	750	0	0	44119	0	0	-1354	
882541	11857	12570	317	0	0	0	0	0	12570	0	0	-1030	
882701	202493	238703	6705	0	0	0	0	0	238703	0	0	-42915	
882952	21340	27013	1920	0	0	1000	0	0	27013	0	0	-6593	
883351	5878	13996	958	0	0	200	0	0	13996	0	0	-8876	
883959	39086	41736	3569	0	0	3000	0	0	41736	0	0	-3219	
884303	166544	203372	14342	0	0	2898	0	0	203372	535	0	-48807	
884358	45022	58737	506	0	0	0	0	0	58737	0	0	-14221	
884376	10072	13009	417	0	0	105	0	0	13009	0	0	-3249	
884442	62577	70506	3304	0	0	1000	0	0	70506	0	0	-10233	
884648	20290	23481	1074	0	0	1000	0	0	23481	0	0	-3265	
884657	3704	5183	90	0	0	120	0	0	5183	0	0	-1449	
885225	85732	89466	4743	0	-3000	1025	0	0	89466	0	0	-4452	
885252	19372	20481	1584	0	0	965	0	0	20481	0	0	-1728	
885430	9487	25377	249	0	0	0	0	0	25377	0	0	-16139	
885579	6503	6382	131	0	0	0	0	0	6382	0	0	-10	
885869	86160	108710	7963	0	0	6231	0	0	108710	0	0	-24282	
886204	116895	130305	2120	0	0	0	0	0	130305	0	0	-15530	
886624	79576	98469	4323	0	0	600	0	0	98469	0	0	-22616	
887340	133636	143362	4548	0	0	1171	0	0	143362	0	0	-13103	
887827	13605	15196	629	0	0	651	0	0	15196	0	0	-1569	
887854	4200	5325	231	0	0	0	0	0	5325	0	0	-1356	
888002	619355	706403	7693	0	0	200	0	0	706403	0	0	-94541	
888141	12004	18223	704	0	0	135	0	0	18223	0	0	-6788	
888271	79399	77583	1871	0	0	0	0	0	77583	0	0	-55	
888552	46852	70452	7399	0	0	4801	0	0	70452	0	0	-26198	
888833	51151	60080	3333	0	0	2000	0	0	60080	0	0	-10262	
890050	28521	75928	2707	0	0	1350	0	0	75928	0	0	-48764	
890078	9677	10095	31	0	0	0	0	0	10095	0	0	-449	
890649	17772	21282	1142	0	0	170	0	0	21282	0	0	-4482	
890742	153284	184848	10049	0	0	4900	0	0	184848	0	0	-36713	
890957	6967	6728	260	0	0	21	0	0	6728	0	0	0	
891226	62086	71963	3711	0	0	1655	0	0	71963	0	0	-11933	
891253	8669	13506	118	0	0	70	0	0	13506	0	0	-4885	
892205	220605	226016	12314	0	0	3303	0	0	226016	0	0	-14422	
892223	12692	17983	579	0	0	154	0	0	17983	0	0	-5716	
893855	60202	57736	4101	0	0	0	0	0	57736	0	0	-1635	
