"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
	SFP TPS ISS RE INV TRS HTM FV	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	Amortized cost of available-for-sale	
222558																								0	0	20635	19666	0	0	12828	13579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
222754																								0	0	1652	1633	0	0	553	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12914	12982	0	0	0	0		
223322																								0	0	1707	1741					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223452																								0	0	9730	9155	0	0	1491	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223751																								0	0	6785	6737	0	0	1116	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223845																								0	0	28990	27804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
224954																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
225054																								0	0	2509	2292	0	0	1241	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
225157																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
225559																								0	0	25803	23583	0	0	71569	66677	0	0	0	0	0	0	52782	47756	0	0	0	0	0	0	8710	8280	0	0	0	0		
225942																								0	0	10601	9870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
226949																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
227151																								0	0	5397	5095	0	0	63138	56294	0	0	0	0	0	0	7433	7101	0	0	0	0	0	0	9786	8884	0	0	0	0		
227357																								6074	6124	53236	47827	0	0	12528	11037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
227656																								0	0	1000	917					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
227777																								0	0	3460	3435	56	58	21896	20419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228000																								0	0	5000	4912	0	0	50491	43336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228158																								0	0	844	837	0	0	13456	12811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8232	7622	0	0	0	0		
228279																								0	0	115	113	0	0	3986	3559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23208	21200	0	0	0	0		
228345																								8874	7934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229070																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229173																								0	0	651	616	0	0	16579	14762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229342																								0	0	28426	26445					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229454																								0	0	0	0	0	0	45035	40457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259711	243354	31083	30533					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229913																																																					
230423																								0	0	51938	46291	0	0	16071	14873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3602	3459	0	0	0	0		
230610																								0	0	41114	38244	0	0	12591	11104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
230759																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
231279																								0	0	7500	7066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232847																								0	0	0	0	0	0	50281	44801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232856																								0	0	308	290	0	0	13509	11877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233031																																																					
233246																								567	546	14188	13174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233358																								0	0	117222	107141	0	0	9564	8755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233442																								0	0	0	0	0	0	7111	6286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233527																								0	0	80074	70282	0	0	186261	160226	0	0	0	0	0	0	11597	10217	0	0	0	0	0	0	25833	24016	0	0	0	0		
233554																								0	0	13896	13052	0	0	24843	22826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
234355																								0	0	112140	109318					0	0	0	0	0	0	55439	52960	0	0	0	0	0	0	38366	34744	0	0	0	0		
234506																								0	0	21669	19925					0	0	0	0	0	0	10618	10450	0	0	0	0	0	0	2839	2778	0	0	0	0		
234739																								0	0	100	90	0	0	354	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
234841																								0	0	55190	55752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7191	7178	0	0	0	0		
235174																								0	0	0	0	0	0	28	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235231																								0	0	17234	15841	0	0	25726	23313	0	0	0	0	0	0	2873	2643	0	0	0	0	0	0	691	612	0	0	0	0		
235316																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235446																								0	0	0	0	0	0	9754	8667	0	0	0	0	0	0	251	237	0	0	0	0	0	0	0	0	0	0	0	0		
235530																								0	0	12500	11755	0	0	6006	5569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235558																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235950																								0	0	9462	8807	0	0	9273	8758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	209	0	0	0	0		
236153																								0	0	11350	10628					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236256																								0	0	12279	11771	0	0	4103	3817	0	0	0	0	0	0	4699	4684	0	0	0	0	0	0	0	0	0	0	0	0		
236603																								0	0	17950	16733	0	0	48225	41829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3482	3474	0	0	0	0		
236706																								40000	37225	245161	206521					0	0	0	0	0	0	78530	72158	0	0	0	0	0	0	0	0	0	0	0	0		
236957																								0	0	10453	9648					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
237066																								0	0	74993	70123					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
237619																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
237954																								0	0	0	0	0	0	7466	6771	0	0	0	0	0	0	472	449	0	0	0	0	0	0	0	0	0	0	0	0		
238139																								0	0	82400	76761	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238250																								0	0	392	381	0	0	14727	13523	0	0	0	0	0	0	4939	4637	0	0	0	0	0	0	0	0	0	0	0	0		
238737																								0	0	101639	91792	0	0	63643	55740	0	0	0	0	0	0	1764	1669	0	0	0	0	0	0	0	0	0	0	0	0		
239556																								0	0	79083	73435	0	0	23458	20641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
239613																								0	0	0	0	0	0	23011	21251	0	0	4007	3906	0	0	0	0	0	0	0	0	0	0	3667	3459	0	0	44248	40055		
239659																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
240954																								23988	22146	196	196	0	0	233	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241009																								0	0	58436	54807	0	0	1172	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241157																								0	0	30117	27880					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241559																								0	0	11235	10547	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241607																								0	0	5788	5292	0	0	221074	189217	0	0	0	0	0	0	60825	54464	0	0	0	0	0	0	9066	8029	0	0	0	0		
242257																								0	0	45008	41143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51001	49589					0	0	0	0	0	0	0	0	0	0	0	0	0	0	6962	6378	0	0	0	0		
242949																								0	0	0	0	0	0	20704	18802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242958																								0	0	9000	7998	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242976																								0	0	0	0					0	0	0	0	0	0	2631	2478	0	0	0	0	2109	1927	14575	14111	0	0	0	0		
243375																								0	0	240185	204409	0	0	531728	463674	0	0	0	0	0	0	383979	372208	0	0	0	0	0	0	269024	261246	0	0	0	0		
243414																								0	0	977	848	0	0	51755	46259	0	0	0	0	0	0	2722	2511	0	0	0	0	0	0	0	0	0	0	0	0		
243955																								0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244037																								0	0	948	915	0	0	1866	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244149																								0	0	28266	27315					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244158																								0	0	86460	77188	0	0	1396	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244251																								0	0	8252	7192	0	0	169814	154487	0	0	0	0	0	0	18064	16031	0	0	0	0	0	0	19989	17031	0	0	0	0		
245016																																																					
245276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245351																								0	0	6490	6159	0	0	59271	54346	0	0	0	0	0	0	4835	4567	0	0	0	0	0	0	0	0	0	0	0	0		
245557																								0	0	105940	93206	0	0	7628	6597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246022																								0	0	66191	58505					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246134																								0	0	35505	31890					0	0	0	0	0	0	2389	2240	0	0	0	0	0	0	0	0	0	0	0	0		
246451																								0	0	1999	1751	0	0	2983	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246657																								0	0	79997	70561					46136	45501	56855	55015	0	0	9638	8713	0	0	0	0	0	0	21964	19243	0	0	0	0		
246947																								0	0	5558	5090	0	0	16070	14721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246956																								0	0	8201	7769	0	0	22547	20888	0	0	0	0	0	0	12214	11323	0	0	0	0	0	0	12345	11288	0	0	8487	8378		
247140																								0	0	15762	13582	19	19	80081	70537	0	0	0	0	1156	1115	7802	6897	0	0	0	0	0	0	0	0	0	0	0	0		
247355																								0	0	89932	81654	4523	4246	6864	6513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247476																								2234	2106	0	0	12663	11189	82	82	0	0	0	0	455	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247551																								0	0	2048	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247908																								0	0	15196	13917	0	0	344816	300981	0	0	0	0	0	0	14452	13097	0	0	0	0	0	0	12076	10498	0	0	0	0		
248240																								0	0	0	0					0	0	0	0	0	0	480	462	0	0	0	0	0	0	521	507	0	0	0	0		
248352																								0	0	0	0	0	0	6369	5726	0	0	0	0	0	0	9	9	0	0	0	0	0	0	1940	1760	0	0	0	0		
248455																								0	0	4910	4640	0	0	121433	108368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248633																								0	0	44475	40626	0	0	1685	1635	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248745																								0	0	14680	13004	0	0	2465	2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
249416																								0	0	3177	3096	0	0	52256	45068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
249612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083751	1035374					0	0	0	0	0	0	0	0	0	0	0	0	0	0	566862	517464	0	0	855501	793075		
249658																								0	0	0	0	0	0	6046	6056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250430																								0	0	9446	8447	0	0	3048	2851	0	0	0	0	0	0	2012	1664	0	0	0	0	0	0	0	0	0	0	0	0		
250476																								0	0	0	0	0	0	654	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250850																								0	0	479	470	0	0	12379	11188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251352																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251558																								0	0	81013	72691	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251745																								0	0	75175	71631	0	0	43751	40311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251978																								3000	2949	2251	2119	43	42	347	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252041																								0	0	2231	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252452																								0	0	1071	979	0	0	20191	18160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252658																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253356																								0	0	21710	20022					0	0	0	0	0	0	1413	1364	0	0	0	0	0	0	0	0	0	0	0	0		
253468																								0	0	47285	46876					0	0	0	0	0	0	8091	8229	0	0	0	0	0	0	991	854	0	0	0	0		
253646																								0	0	5000	4324					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253730																								0	0	0	0	0	0	5498	5052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253776																								300	300	500	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254317																								0	0	0	0	99	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254504																								0	0	0	0	0	0	2534	2446	0	0	0	0	0	0	4715	4380	0	0	0	0	0	0	807	752	4162	3948	30223	27816		
254849																								0	0	47942	44873	0	0	14522	12591	0	0	0	0	0	0	4645	4410	0	0	0	0	0	0	0	0	0	0	0	0		
255350																								0	0	11551	10534	0	0	10577	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255547																								0	0	4450	3972					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255556																								13868	12234	12590	10968	12247	10763	20802	18393	0	0	0	0	0	0	2067	1780	0	0	0	0	0	0	0	0	0	0	0	0		
255574																								0	0	108904	101248	0	0	22948	21735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255659																								0	0	257016	243278					0	0	0	0	0	0	0	0	0	0	0	0	0	0	641528	604849	0	0	0	0		
256058																								0	0	2998	2747	0	0	25350	22846	0	0	0	0	0	0	2115	2044	0	0	0	0	0	0	0	0	0	0	0	0		
256076																								0	0	0	0	0	0	11737	10341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256179																								85	81	14944	14162	672	661	2180	1923	0	0	0	0	187	180	529	460	0	0	0	0	0	0	0	0	0	0	0	0		
256553																								0	0	152332	140049					0	0	0	0	0	0	20732	19437	0	0	0	0	0	0	3244	3027	0	0	0	0		
257233																								0	0	3523	3428	0	0	19751	18909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257345																								0	0	20108	17735	0	0	19721	17462	0	0	250	250	0	0	2914	2736	0	0	0	0	0	0	0	0	0	0	0	0		
257578																								0	0	0	0	0	0	2927	2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257653																								0	0	8942	8491	0	0	7542	6906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257756																								0	0	968	948	0	0	14289	13135	0	0	0	0	0	0	807	755	0	0	0	0	0	0	1518	1500	0	0	0	0		
258146																								0	0	2645	2415	0	0	4030	3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258306																								2565	2588	29256	26562	1612	1590	27398	24787	0	0	0	0	0	0	45632	39263	0	0	0	0	0	0	0	0	0	0	0	0		
258379																								0	0	2851	2790	0	0	3368	3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258445																								0	0	17123	16029	0	0	11390	10151	0	0	0	0	0	0	9419	9363	0	0	0	0	0	0	0	0	0	0	0	0		
258539																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258771																								0	0	2793	2672					0	0	0	0	0	0	78537	71596	0	0	0	0	0	0	117990	113758	0	0	2537	2137		
258874																								0	0	2301	2139	74	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259059																								0	0	2503	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259330																								443	408	5138	4502					0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	656	0	0	0	0		
259442																								0	0	5100	4652	0	0	20049	17746	0	0	0	0	0	0	3528	3380	0	0	0	0	0	0	1327	1224	0	0	0	0		
259956																								0	0	30088	26824	0	0	2379	2084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
260055																								113733	112801	434940	392451					4395	2583	0	0	4012	4012	21099	20204	0	0	0	0	0	0	0	0	0	0	0	0		
260831																								0	0	893	885	0	0	64	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261146																								0	0	22359	20013					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261360																								0	0	27053	26385	0	0	47221	43785	0	0	0	0	0	0	3657	3414	0	0	0	0	0	0	0	0	0	0	0	0		
261940																								0	0	35596	33277	0	0	53682	47411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262059																								0	0	991	930	0	0	76248	67341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262237																								0	0	11908	10962	0	0	10460	9484	0	0	0	0	0	0	7911	7302	0	0	0	0	0	0	548	532	0	0	0	0		
262358																								0	0	0	0	0	0	4104	3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262741																								0	0	7738	7436	408	392	13814	12900	0	0	0	0	0	0	2320	2276	0	0	0	0	0	0	1976	1918	0	0	0	0		
262844																								0	0	66835	59570	0	0	113288	102135	0	0	0	0	0	0	46109	42694	0	0	0	0	0	0	0	0	0	0	0	0		
262956																								0	0	25639	22979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
263243																								0	0	5813	5324					0	0	0	0	0	0	45870	42113	0	0	0	0	0	0	10820	9864	0	0	0	0		
263627																								98499	91178	0	0	4087	3974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
264455																								0	0	122242	112677	0	0	46	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
264772																								0	0	99508	89398					0	0	1351	1351	0	0	1794	1571	0	0	0	0	0	0	19121	16762	0	0	0	0		
265340																								0	0	18467	15617	0	0	6598	5977	0	0	0	0	0	0	5230	5011	0	0	0	0	0	0	18773	15815	0	0	0	0		
265407																								0	0	47533	42988	0	0	97839	85079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265452																								0	0	3330	3184	71	71	105	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265676																								0	0	19432	17528	0	0	10780	9624	0	0	0	0	0	0	1354	1188	0	0	0	0	0	0	0	0	0	0	0	0		
266066																								0	0	24	22	0	0	52	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266244																								0	0	10069	9678	0	0	43764	38944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266253																								0	0	1000	764	0	0	9987	8996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266655																								0	0	3755	3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266851																								0	0	15704	15298	0	0	18581	15862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266945																								0	0	10431	8859	0	0	201	196	0	0	0	0	0	0	144	134	0	0	0	0	0	0	4515	4472	0	0	0	0		
267652																								0	0	39864	34293	0	0	5593	4991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268006																								0	0	15201	13847					0	0	0	0	0	0	22338	21478	0	0	0	0	0	0	12289	11922	0	0	0	0		
268136																								0	0	4285	4070	0	0	6603	5985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268677																								0	0	4375	4350					0	0	0	0	3582	3555	7814	7809	0	0	0	0	0	0	52	51	0	0	0	0		
268828																								0	0	40122	35537					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268976																								48272	46888	0	0	6535	6469	0	0	0	0	0	0	2475	2500	0	0	0	0	0	0	1652	1551	0	0	0	0	0	0		
269049																								0	0	22556	21314	0	0	4275	3761	0	0	0	0	0	0	1333	1333	0	0	0	0	0	0	2403	2382	0	0	0	0		
269058																								0	0	5994	5721					0	0	0	0	0	0	640	582	0	0	0	0	0	0	0	0	0	0	0	0		
269571																								6006	5659	0	0	11964	10848	0	0	0	0	0	0	4069	3989	0	0	0	0	0	0	1586	1567	0	0	0	0	0	0		
269759																								0	0	861	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270148																								0	0	19354	17442	0	0	12139	11113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270353																								0	0	0	0	0	0	18580	16292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270504																								0	0	16557	15298	0	0	129294	114443	0	0	0	0	0	0	4021	3809	0	0	0	0	0	0	4413	4284	0	0	0	0		
270531																								0	0	7176	6797	0	0	9108	8103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270652																								0	0	3885	3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271136																								1499	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271275																								0	0	44386	39737					0	0	0	0	0	0	1989	1701	0	0	0	0	0	0	1554	1498	0	0	0	0		
271341																								0	0	0	0	0	0	22813	20053	0	0	0	0	0	0	237	222	0	0	0	0	0	0	2824	2589	0	0	0	0		
271529																								0	0	0	0	0	0	159112	145100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272030																								0	0	0	0	0	0	12573	10949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272058																								0	0	468	465	0	0	936	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272151																								0	0	11296	9685	0	0	1140	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272272																								0	0	461	418	0	0	76345	69151	0	0	978	794	0	0	51434	45728	0	0	0	0	0	0	3063	2569	0	0	0	0		
272302																								23536	22640	10000	9595					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273336																								54419	50107	23926	23450					0	0	1000	981	23463	20371	13175	11793	0	0	0	0	52811	47561	47817	43999	0	0	0	0		
