"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
790543																																																																8041	60393		6261			174313	6502		50229	707681	483	84	0	63251	2626	802	338573	1812	3405	6544	12914	30507	7702	215649	117707	112853	115143	47488	35019				0	41			233	57	45518	110969	64593	113521			0			0	0													0	173372	0	0	0	836		0	572	0	0	0	0	0	0	0	437	0	0	0	0	836			0	0	0	0	0	813	0	CONF	CONF	0	
790703																																																																0	11941		0			31834	32794		0	336148	0	0	0	150341	2167	132095	30715	16836	19783	21260	59295	18451	12550	18262	12616	50727	60928	40972	1339				0	85			0	0	7921	6399	67582	24346			0			498	283														137378	0	0	0	2000		0	0	0	0	0	0	0	0	0	404	0	0	0	1502	0			0	0	0	0	0	334	0	CONF	CONF		
790918																																																															0	2079	65433		2267			79127	9449		13355	720610	0	0	2044	222195	9088	79059	13813	6369	2455	20856	56673	64084	70740	41368	20702	141583	215109	62563	11030				0	951			0	0	1754	22555	194470	93800			0			284	844														581677	0	0	0	7873		0	1	0	0	0	0	0	0	0	638	0	1326	2987	1892	1032			309	0	0	0	0	3448	43	CONF	CONF		
791072																																																															0	3351	803		13072			39756	0		53	109765	0	2206	0	18714	19	5936	46148	1262	657	2042	4983	4467	5159	19674	24555	11056	16069	14282	2074				0	0			0	0	9125	7716	5414	7663			660			312	0														42384	0	0	0	966		0	0	0	0	0	0	0	0	0	1042	0	0	0	562	92			0	0	0	0	0	831	0	CONF	CONF		
791353																																																																5089	2817		707			27208	5610		1568	97960	0	0	0	17644	1101	4829	16217	150	1282	4520	1757	6390	3545	6632	9163	31835	15995	16521	78				0	86			0	0	597	5400	19509	8977			0			384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31677				906		0	7	0	0	0	0	0	0	0	501	0	0	0	459	44			0	0		0	0	1139	19	CONF	CONF	0	
791821																																																																0	36146		0			65202	9501		0	442263	0	0	339	157477	1832	105652	36748	1310	2064	7649	5265	106250	34795	26080	28508	93823	21755	101360	12003				0	52			0	0	18952	10597	32790	109003			0			1547	0														112222	0	0	0	3979		0	4	0	0	0	0	0	0	0	0	0	0	0	0	2432			0	0	0	0	0	707	0	CONF	CONF		
791942																																																															3000	10455	0		0			9739	0		5598	137926	0	0	0	69662	1709	51941	28981	1988	7546	11678	19938	25714	2798	4510	15430	19189	12504	15329	558				33	460			0	0	1461	4191	5927	20363			0			237	0														0	0	0	0	1390		0	350	0	0	0	0	0	0	0	3042	0	0	0	0	0			0	0		0	0	1936	1153	CONF	CONF		
792248																																																															0	16410	165		10810			2905	0		2082	37040	0	1	0	2501	0	0	12034	3	952	346	204	996	0	10430	2940	7669	3941	8792	741				210	0			0	0	0	0	0	1425			0			0	0														10651	0	0	0	0		0	0	0	0	0	0	0	0	0	433	0	0	0	0	0			0	0	0	0	0	98	0	CONF	CONF		
792453																																																																10467	354		5567			15441	0		0	83465	0	690	0	26965	0	3566	28214	2864	5323	2970	2319	13489	0	14649	9169	9187	8024	11654	3818				0	0			0	0	9925	925	6914	4421			0			0	0														19114	0	0	0	3445		0	12	0	0	0	0	0	0	0	825	0	0	0	0	0			3445	2584	861	0	0	959	0	CONF	CONF		
792640																																																															0	28780	505		23273			14584	1640		830	114254	0	0	0	27245	0	23303	22356	784	2289	8236	15836	58	0	21641	7885	23791	30585	2392	114				0	0			0	0	639	0	0	10070			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43032				1225		0	0	0	0	0	0	0	0	0	5696	0	0	0	0	0			1225	341	884	0	0	992	0	CONF	CONF	0	
792659																																																																7466	0		192			4422	0		1927	86154	0	0	0	51132	652	50146	4376	123	15	4809	5769	22763	17653	2192	3319	7106	6187	10152	5896				0	4			0	0	786	1807	8949	870			0			0	0													0	50312	0	0	0	348		0	10	0	0	0	0	0	0	0	3068	0	0	0	0	0			348	0		0	0	4869	0	CONF	CONF	0	
794149																																																																1038	2022		58			35459	190		1001	162490	1	0	0	53221	515	8668	29115	11324	3899	9565	16506	11866	36	32351	12022	24794	33114	5768	1143				0	89			0	0	2000	12046	27693	21733			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142340				0		0	37	0	0	0	0	0	0	0	1733	0	0	0	0	0			0	0		0	0	3656	0	CONF	CONF	0	
794336																																																																0	25622		0			92260	7682		0	613342	487	0	0	94075	228	89860	30387	10202	5787	11339	28392	38356	0	47006	51866	183301	122783	105308	1165				0	0			0	0	1342	12630	93245	284145			0			0	0													0	0	0	0	0	0		0	950	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	1650	0	CONF	CONF	0	
794345																																																																11343	2591		7100			21770	447		993	108376	0	0	520	35064	143	0	33854	4596	2922	8489	16570	954	1467	13015	13840	17527	22804	5147	147				0	0			0	0	1570	2862	11616	11456			0			0	0														30769	0	0	0	0		0	23	0	0	0	0	0	0	0	743	0	0	0	0	0			0	0	0	0	0	655	0	CONF	CONF		
794475																																																															0	0	2929		0			0	0		0	74350	0	0	0	68818	598	4910	560	329	110	986	56	8771	58566	214	213	0	0	1367	3738				0	0			0	0	1255	168	0	368			0			0	0														74350	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	214	0	CONF	CONF		
794653																																																															0	4349	209		3383			1260	0		109	18519	16	0	0	5863	313	973	3752	0	850	2566	1963	201	0	3136	1211	4206	2914	1194	11				0	8			0	0	232	216	1270	65			0			0	59														4042	0	0	0	4		0	0	0	0	0	0	0	0	0	707	0	0	0	0	0			4	0	0	0	0	551	0	CONF	CONF		
795249																																																															417	8003	685		10047			7195	775		3610	58182	0	0	0	13000	1109	0	20963	188	1080	3266	3947	3746	772	9937	9758	7446	11605	5235	1202				0	9			0	0	1327	475	9926	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		33874				0		0	0	0	0	0	0	0	0	0	1117	0	0	0	0	0			0	0	0	0	0	487	0	CONF	CONF		
795548																																																															0	62006	506	0	67320	23402	0	23402	5027		1200	215103	0	0	0	20504	380	322	64892	296	1641	3044	4802	530	10182	42649	26687	46340	46491	29120	3263	0	0	0	0	21	0		0	0	1188	345	4079	25500	0	0	0			90	0	0	0	0	0	0	0	0	0	0	0	0	0		68037				11072	187	0	187	0	0	0	0	0	0	0	1906	0	0	0	0	5536	458	0	4988	3460	1527	0	1	1532	458	CONF	CONF		
795959																																																															0	5548	627		644			11154	2016		0	64685	0	0	0	35000	353	12096	4505	246	923	297	298	7223	25925	1332	4181	7353	8361	7929	454				0	0			0	0	330	148	1985	2683			0			0	0													0	23697	0	0	0	65		0	121	0	0	0	0	0	0	0	2089	0	0	0	0	0			0	0		0	0	1987	65	CONF	CONF	0	
795968		2677	567884	448038	9537	1305139	1239	932837	30	4287	12022585	14255	26942	4620287	335055	853570	2154246	435692	1842112	1101136	1497334	483592	0	0	0	0	0	0	45789	82278				27166	344405	491586	1731607	81606	110766	0	0	0	0	0	0	0	0	0	0	0	0	4435314	64997	0	710600	844	0	41208	0	17512	22059	266305		2677	501012	0	9537	1228731	0		917901	0	4287	11395273	13213	191038		4509674	332249	528590		8034	2909	12611	9153	585248	3888624							0	0	0	0	42207					27166	344405	474777	1632719			0			18815	3721																			445909	507		0	0	0	0	0	0		543564	100	2652	0	1378	0				0				200126		CONF	CONF		
796152																																																															0	0	617		0			49712	0		0	171004	0	0	0	36641	990	0	42212	586	279	1416	4414	10072	19778	22759	18588	44668	33306	11415	2991				0	0			0	0	967	7594	55563	1438			0			27	0														18858	0	0	0	73		0	66	0	0	0	0	0	0	0	10178	0	0	0	0	0			0	0		0	0	7238	46	CONF	CONF		
796451																																																																35236	1186		11134			15301	3641		343	138842	1	1289	0	60426	0	58632	16497	7377	26430	12644	12955	759	149	9611	22176	12624	25591	4922	718				0	48			0	0	737	0	5289	2199			0			286	0														0	0	0	0	2008		0	91	0	0	0	0	0	0	0	714	0	0	0	147	0			1575	1519	56	0	0	1209	0	CONF	CONF		
796572																																																																5202	41406		8280			73718	21535		0	659369	12	145	1201	140861	11465	47042	75309	994	9656	16641	25241	60468	27359	30674	55793	177697	132310	114830	5106				146	216			181	150	19716	26893	91445	198899			0			0	35													2588	376781	0	0	0	32		0	51	0	0	0	0	0	0	0	1937	0	0	0	0	0			7	0	0	0	0	17466	25	CONF	CONF	35	
796657																																																																3360	723		819			12175	1432		998	69096	235	0	0	31465	1362	14502	4240	31	136	663	595	9197	20843	3456	3709	7724	7445	10056	5462				0	0			0	0	1292	1263	6658	4447			0			1	0													0	27267	0	0	0	1		0	26	0	0	0	0	0	0	0	1656	0	0	0	0	0			0	0		0	0	1655	0	CONF	CONF	0	
797140																																																																19374	2091		15689			73091	9207		2278	255416	0	0	0	33296	3304	5623	94728	2365	4913	10752	6792	4614	3179	53432	34018	77178	39824	9326	6264				496	177			0	0	10606	21916	33863	22233			0			0	535													0	78722	0	0	0	2296		0	2432	0	0	0	0	0	0	0	3171	0	0	98	1059	0			0	0	0	0	0	2192	1139	CONF	CONF	0	
797775																																																															0	0	429105	0	0	52867	0	52867	20316		0	1284073	50	0	0	616280	3603	0	38507	2400	5540	9934	15509	109485	461460	19263	25649	66825	47326	113039	394666	0	0	0	0	31	0		0	0	5828	27801	57317	70908	0	0	0			671	1278	0	0	0	0	0	0	0	0	0	0	0	0		493779				717	67	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	CONF	CONF		
798512																																																																6375	0		1096			825	270		0	33024	0	0	0	19853	1027	12188	450	238	1296	7019	4448	4226	2524	934	1296	3352	4126	2274	1109				0	0			0	0	14	1194	832	76			0			140	0														19853	0	0	0	246		0	138	0	0	0	0	0	0	0	735	0	0	0	0	0			106	92		0	0	589	0	CONF	CONF		
799359																																																															0	4330	0		4113			2536	0		59	21054	0	0	0	5328	271	0	9174	174	565	1911	1820	858	0	2285	6150	762	3452	413	2664				0	0			0	0	0	0	0	3287			0			0	0														7700	0	0	0	0		0	0	0	0	0	0	0	0	0	65	0	0	0	0	0			0	0	0	0	0	1065	0	CONF	CONF		
799751																																																																9363	1098		7960			20106	5749		2066	135281	0	0	0	28871	3173	0	23061	560	4900	4948	13358	3150	1885	6499	11702	23394	35547	19951	9128				0	174			0	0	3785	6844	9627	30286			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		16510				188		0	30	0	0	0	0	0	0	0	3155	0	0	0	188	0			0	0	0	0	0	2994	0	CONF	CONF		
799854																																																																2585	507		6532			5758	0		2775	125527	0	0	0	56268	3527	20519	50116	5716	7934	5927	16104	4213	16106	17983	20670	9650	6618	3806	9578				211	21			0	0	18335	0	2118	16239			0			0	0													0	59223	0	0	0	0		0	59	0	0	0	0	0	0	0	5893	0	0	0	0	0			0	0	0	0	0	4699	0	CONF	CONF	0	
799939																																																															0	2194	0		3211			1032	0		251	7493	0	0	0	605	0	0	3490	0	58	48	434	0	65	1318	2114	2281	1007	169	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	120	0	0	0	0	0			0	0	0	0	0	80	0	CONF	CONF		
799948																																																															0	26451	0		21994			24876	0		549	130911	0	0	0	32209	876	0	47154	585	2574	7356	10493	10997	0	26208	17787	27538	26203	813	0				1273	0			0	0	1456	259	11645	5555			0			0	0													0	57571	0	0	0	0		0	20	0	0	0	0	0	0	0	936	0	0	0	0	0			0	0	0	0	0	2812	0	CONF	CONF	0	
800134																																																																6490	9650		2464			10975	3957		832	141622	0	0	0	42377	395	28577	21316	3052	2276	5622	2590	4553	24199	7654	12009	23320	16582	18978	18563				0	0			0	0	3146	8273	24232	25700			0			233	0														49712	0	0	0	955		0	0	0	0	0	0	0	0	0	1455	0	606	0	116	0			0	0		0	0	1676	0	CONF	CONF		
800442																																																															0	444	0		2450			5966	0		0	50852	0	0	0	24234	0	10	11840	1213	3205	7332	11807	278	0	1735	5835	7820	8408	2502	119				0	0			0	0	0	74	12085	0			0			161	0														0	0	0	0	161		0	1583	0	0	0	0	0	0	0	3086	0	0	0	0	0			0	0	0	0	0	930	0	CONF	CONF		
800479																																																															0	0	6842		0			0	134		0	36714	197	0	0	29536	0	627	7006	3529	3035	4782	4629	12375	1188	149	293	94	133	4621	2085				0	263			0	0	136	0	0	0			0			0	0														5528	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
800657																																																																661658	888143	0	536386	2352729	0	2352729	171593		835843	10771009	49	0	257	1235631	41495	154124	4508842	155019	251639	442905	247922	127621	773	3985833	1875635	2381035	901119	349076	954	0	0	0	0	46968	0		0	0	51145	671678	1279607	1910226	0	0	0			9826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4693998				11949	1498	0	1498	0	0	0	0	0	0	0	26033	0	269	0	0	397	300	0	1157	0	0	0	0	60425	300	CONF	CONF	0	
800853																																																																0	565		0			31398	3809		7628	121782	842	0	0	39914	3271	3609	13789	1569	3516	6870	10049	11829	6081	8439	7414	38850	9758	16754	1214				607	90			0	0	5914	4860	11847	11175			0			0	0														0	0	0	0	0		0	16	0	0	0	0	0	0	0	529	0	0	0	0	0			0	0		0	0	1001	0	CONF	CONF		
801047																																																																69341	14825		27259			41202	4117		1579	306669	0	0	0	59878	537	18684	34146	2171	6249	9385	8559	20366	12556	5118	26278	109174	88738	16129	389				513	8779			0	0	6195	12302	27526	28547			0			0	0														47945	127623	127157	0	5196		0	38	0	0	0	0	0	0	0	3285	0	0	0	0	0			5090	4534	556	0	0	746	106	CONF	CONF		
801056																																																																7386	682		6443			10353	0		0	62443	0	107	1235	20617	294	2706	9888	1153	1711	2502	3373	11020	858	2353	7318	7568	9049	8909	6590				0	0			0	0	788	144	0	11061			0			0	0													0	15603	0	0	0	0		0	0	0	0	0	0	0	0	0	4273	0	0	0	0	0			0	0	0	0	0	295	0	CONF	CONF	0	
801654																																																																9447	1342		2745			3854	0		0	36862	0	0	0	8205	53	4865	6838	0	0	261	1516	2478	3950	2281	4628	1729	4307	4443	11269				0	0			0	0	33	20	1408	4248			0			0	0													0	0	0	0	0	0		0	71	0	0	0	0	0	0	0	960	0	0	0	0	0			0	0	0	0	0	4476	0	CONF	CONF	0	
802866		740253	3965	25173263	500	13035017	1677878	42449	0	0	45180806	0	9	3874353	0	27486991	37298723	933675	2148724	214488	556414	55623	0	0	0	0	0	200	175181	20320	0			0	84215	148517	45832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3251281	2886	0	0	2886	0	0	0	0	0	179183		740253	3965	20778485	500	12992395	614619		42449	0	0	40171791	0	0		3874353	0	3420338		48483	44881	464296	577076	2412491	321688							0	0	0	200	175181					0	84215	148517	45832			0	0	0	0	1179													0						491644	0		0	0	0	0	0	0		0	0	0	0	0	0				0				179183		CONF	CONF	0	
803256																																																															0	7107	0		22186			8086	817		465	47446	0	0	0	1139	0	0	23646	120	400	290	256	73	0	18729	9321	11222	6148	450	17				0	23			0	0	0	0	1962	2839			0			176	0														0	0	0	0	350		0	138	0	0	0	0	0	0	0	1910	0	0	0	34	124			16	0	0	0	0	774	0	CONF	CONF		
803265																																																																496	0		1459			1677	644		78	15891	0	0	0	7818	0	0	3088	121	489	741	1766	3037	1664	1028	1450	2003	1516	1712	0				0	0			0	0	250	158	0	897			0			0	0														0	0	0	0	0		0	34	0	0	0	0	0	0	0	917	0	0	0	0	0			0	0	0	0	0	1463	0	CONF	CONF		
803649																																																																123157	7573		101997			45583	5312		4636	429441	0	0	0	25597	2041	21988	98123	2390	1720	816	1930	5901	12839	68523	44243	38767	85097	78465	87628				70	18			0	0	1567	3549	34029	66952			0			217	0														25965	0	0	0	2653		0	138	0	0	0	0	0	0	0	4649	0	0	0	848	0			325	0	249	0	76	2573	1263	CONF	CONF		
803658																																																															0	6252	152		13112			5842	0		0	33234	0	0	0	2542	0	0	13720	3	10	919	1153	374	56	7565	6439	6577	5887	3759	384				0	0			0	0	219	2479	1349	34			0			0	0														3553	0	0	0	0		0	5	0	0	0	0	0	0	0	899	0	0	0	0	0			0	0	0	0	0	349	0	CONF	CONF		
803957																																																															0	52967	4817		49706			32492	2279		4644	218062	0	0	0	21248	226	2580	53291	241	1083	6434	9645	3408	103	43699	25733	42893	66445	10786	7189				236	24			0	0	2523	1353	23027	9344			0			0	0													0	65029	0	0	0	3824		0	66	0	0	0	0	0	0	0	6098	0	0	422	0	0			3316	2187	0	0	0	7012	86	CONF	CONF	0	
804150																																																															0	2265	607		1040			2046	0		0	18795	0	0	0	4709	149	0	6111	176	431	1686	2241	175	0	2101	3746	3572	3088	1098	481				0	0			0	0	1408	2047	3193	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	6	0	0	0	0	0	0	0	564	0	0	0	0	0			0	0	0	0	0	761	0	CONF	CONF	0	
804338																																																															0	0	377540		0			665911	26650		0	1404496	0	0	0	49084	891	3089	564949	1808	6297	14233	13060	8730	3234	436150	128799	374673	263004	145196	7021				0	0			0	0	5544	91464	50342	135652			0			677	2291														779901	0	0	0	30180		0	7	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	1411	29503	CONF	CONF		
804374																																																															0	1166	42306		0			64891	10493		3520	368180	638	0	4923	131720	1442	21429	52741	3572	6978	18363	32381	24069	45718	37904	15061	70975	49813	50707	9381				0	0			0	0	8363	17696	59250	27054			0			0	420														189764	0	0	0	0		0	58	0	0	0	0	0	0	0	28	0	0	0	0	0			0	0	0	0	0	831	0	CONF	CONF		
804422																																																																8587	0		610			626	0		0	32531	74	0	0	17469	295	0	6550	650	1388	3247	7828	2922	1434	1317	3195	1813	5342	1527	1943				0	0			0	0	0	1469	428	553			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	1569	0	0	0	0	0			0	0		0	0	999	0	CONF	CONF		
804860																																																															0	1220	1753		982			3214	0		59	43329	0	0	0	16174	0	0	6833	365	1054	4412	4440	5669	234	1225	4247	13903	6128	1647	0				0	23			0	0	92	3914	4921	1661			0			345	0	0	0	0	0	0	0	0	0	0	0	0	0		0				492		0	47	0	0	0	0	0	0	0	2450	0	71	0	17	0			46	0		0	0	6819	13	CONF	CONF		
804963		877442	1215279	1507291	2126790	14210507	170940	2532844	0	104536	60665991	0	360271	7941534	39537	6803711	20918331	1032965	6356747	4488486	11963901	7517239	185	9	0	0	22258	262036	158444	7410		30	30	221533	1426001	7342636	5392247	70098	1208446	0	0	0	0	0	0	0	0	0	0	0	0	38083720	156032	0	2092064	30754	0	48249	0	0	22942	11743334		877442	1215279	6012	2126790	14210507	170940		2532844	0	104536	60665991	0	1278544		7941534	39537	2234395		81477	228442	387344	462334	1718066	5006189							194	0	22258	262036	158444					221533	1426001	7342636	5392247			35063			52802	7874																			823118	678161		0	0	0	0	0	0		2092064	0	0	1301	21530	1396				0				11743334		CONF	CONF		
805045																																																																19598	5717		22555			12092	0		1201	95706	0	0	0	16320	505	212	27407	410	662	3448	10078	1722	0	14807	11742	19714	22830	8060	2233				0	0			0	0	2120	1269	4776	8292			0			0	0													0	42842	0	0	0	0		0	2	0	0	0	0	0	0	0	626	0	0	0	0	0			0	0	0	0	0	633	0	CONF	CONF	0	
805250																																																															0	54600	0		52159			11412	170		0	151010	57	4	0	4052	218	1791	42941	585	557	58	415	1091	1346	48118	17621	22739	45331	12963	185				0	99			0	0	744	1075	17190	7448			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				154		0	60	0	0	0	0	0	0	0	1546	0	0	0	0	0			154	0	154	0	0	290	0	CONF	CONF		
805335																																																																684	472		1001			9269	1331		0	76496	0	0	0	30867	856	12382	22994	1593	5864	11744	8216	755	2167	5862	9675	18135	7496	4293	0				0	49			0	0	5774	7032	9633	2025			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	3114	0	0	0	0	0			0	0		0	0	4389	0	CONF	CONF		
805755																																																																110	4472	0	8	42023	0	42023	9585		1548	384764	0	0	0	121956	8962	57423	87761	29471	21761	31116	23190	2572	13703	141716	33687	31848	35678	16769	2545	0	0	0	621	558	0		0	0	28778	18098	89886	12074	0	0	0			959	101	0	0	0	0	0	0	0	0	0	0	0	0		52039				3419	109	0	109	0	0	0	0	0	0	0	12660	0	0	0	1515	0	940	0	5	0	0	0	5	33316	940	CONF	CONF		
