"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
3224375																																		0	1332	0	0	0	25000	true	1332	0	0	0	0	15587	2	0	false	0	0	0	15000	10000	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	true	false	false	false																						www.goldenstatebank.com	
3224478																																		0	0	0	0	0	4000	true	0	0	0	0	0	1356	1	0	false	0	0	0	0	0	4000	4000	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						https://www.hcbonline.us	
3224580																																		35703	0	0	0	0	1152670	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1152670	0	0	0	1152670	false	false	0	0	21848	35703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	false	false	false	false						www.comenity.com		www.comenity.net														direct.comenity.com	
3228908																																		0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						www.medallionbank.com	
3229642																																		0	0	2000	0	0	3600	true	0	0	0	0	0	0	0	0	false	0	0	3600	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0	1	true	0	0	0	0	0	0	0	0	true	false	false	false																						www.aibandm.com	
3229875																																		9607	0	0	8184	0	0	true	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	false	false	false	false						apply.fnb-online.com		www.fnb-online.com/waubank														www.fnb-online.com	
3232204																																		737	3909	5000	0	737	101000	true	3265	0	644	0	0	27237	5	737	false	0	0	5000	0	96000	0	0	0	0	0	0	0	0	true	false				0																	0	0			671	88170	0	0	0	0	0	0	true	false	false	false																						http://www.poppy.bank	
3232370																																		0	69	0	0	0	3477	true	69	0	0	0	0	3842	4	0	false	0	0	0	0	3000	0	0	0	477	0	0	0	477	false	false				0																	0	0			152	10415	477	12488	0	0	477	0	false	false	false	false																						http://www.fnbdc.com	
3235410																																		29346	0	9000	25762	658	40364	true	0	0	0	0	0	18988	3	658	false	0	0	9000	0	0	0	0	0	31364	0	0	0	31364	true	false	0	0		2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2318	320818	31364	55806	0	0	31364	0	true	false	false	false																						http://www.sccountybank.com	
3243282																																		0	0	0	0	0	20920	true	0	0	0	0	0	7810	4	0	false	0	0	0	0	0	0	0	0	20920	0	0	0	20920	false	false				0																	0	0			202	61216	20920	36673	0	0	20920	0	false	false	false	false																						http://www.sbko.bank	
3247589																																		879	0	0	0	879	0	true	0	0	0	0	0	10206	5	886	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			388	45895	0	0	0	0	0	0	true	true	false	false		1	97	809	0																	http://www.rdwo.com	
3248849																																		0	1180	0	0	0	0	true	0	0	0	0	1180	1366	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1080	135180	0	0	0	0	0	0	true	false	false	false		1	900	47635	0	www.mainstreet.bank		www.airbanking.com														www.mstreetbank.com	
3253834																																		0	0	2000	0	0	4500	true	0	0	0	0	0	2335	1	0	false	0	0	2000	2500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			265	19740	0	0	0	0	0	0	true	true	false	false																						www.lakeview-bank.com	
3254297																																		0	900	0	0	0	0	true	0	0	900	0	0	3061	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			74	2297	0	0	0	0	0	0	true	false	true	false																						www.bankofwalkercounty.bank	
3262788																																		0	140	21600	0	0	30946	true	0	0	0	0	140	4776	2	0	false	0	0	21600	0	0	0	0	0	9346	0	0	0	9346	false	false			0	0																	0	0			94	9428	9346	12137	0	0	9346	0	false	false	false	false																						www.cedarstonebank.com	
3266825																																		0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																							
3267738																																		0	0	5000	0	0	45000	true	0	0	0	0	0	9515	1	0	false	0	0	5000	20000	10000	10000	0	0	0	0	0	0	0	true	false			0	0																	0	0			576	56887	0	13740	0	0	0	0	true	false	false	false		1	429	3332	0	http://www.vbank.com		http://www.v.bank		http://www.mckinneyvbank.com		http://www.privatevbank.com		http://www.normanvbank.com								http://www.valliance.bank	
3268173																																		0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	false	false	false	false																							
3268249																																		0	0	0	0	0	60692	true	0	0	0	0	0	0	0	0	false	0	60692	0	0	0	0	0	60692	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						www.tbogc.com	
3270046																																		659	0	0	659	0	0	true	0	0	0	0	0	648	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			146	16400	0	0	0	0	0	0	false	false	false	false																						http://www.visionbanks.com	
3271799																																		9146	0	96862	900	4646	272408	true	0	0	0	0	0	9872	3	4646	false	0	10000	96862	12278	0	0	0	10000	153268	0	0	0	153268	true	false			1000	3600																	0	0			691	203166	153268	203775	0	0	153268	0	false	false	false	false																						www.meridianbanker.com	
3271986																																		0	2050	36909	0	0	58766	true	0	0	1828	0	222	152	0	0	false	0	0	36909	0	0	0	0	0	21857	0	0	0	21857	true	false			0	0																	0	0			808	94073	21857	27817	0	0	21857	0	true	false	false	false																						www.timberlinebank.com	
3272956																																		35	87	14000	0	35	17000	true	0	0	87	0	0	2849	1	35	false	0	0	14000	3000	0	0	17000	0	0	0	0	0	0	true	false			0	0																	0	0			159	9704	0	0	0	0	0	0	true	false	false	false																						www.americancommercebank.com	
3274709																																		6322	810	0	4708	899	133636	true	342	0	148	0	320	1757	1	974	false	0	150	0	0	0	20000	20000	150	111545	0	1941	0	113636	true	false	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			641	122517	111497	107669	0	0	111497	0	true	false	false	false		1	465	26749	0																	www.coastalstatesbank.com	
3276543																																		0	0	0	0	0	0	true	0	0	0	0	0	3245	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			165	20313	0	0	0	0	0	0	true	false	false	false																						www.alliancebanknc.com	
3277241																																		702	0	15000	581	121	82957	true	0	0	0	0	0	4771	5	121	false	0	0	15000	0	15000	0	0	0	46847	215	5895	0	52957	true	false			0	0																	0	0			645	58078	46659	52501	0	0	46659	0	true	false	false	false																						http://www.esbna.com	
3280625																																		6402	210	5000	517	1212	12600	true	0	0	126	0	84	1300	1	1212	false	0	0	5000	0	7600	0	0	0	0	0	0	0	0	true	false			0	4673																	0	0			675	98027	0	0	0	0	0	0	true	false	false	false		0	468	10845	0																	www.providence.bank	
3281510																																		48923	429	5000	38838	1783	17328	true	21	0	165	0	243	16017	5	1783	false	0	2791	5000	0	0	0	0	2791	2319	3158	4060	0	12328	true	false				8302																	0	0			1352	135635	0	0	0	0	0	0	true	false	false	false		0	1584	63118	0																	http://www.unitedbusinessbank.com	
3282012																																		490	0	0	0	0	1000	true	0	0	0	0	0	2190	1	0	false	0	0	0	0	0	1000	0	0	0	0	0	0	0	true	false				490																	0	0			68	1728	0	0	0	0	0	0	true	false	false	false																						https://www.peoplestrustbk.com	
3282692																																		100	0	1500	0	36	28371	true	0	0	0	0	0	2275	1	36	false	0	0	1500	0	0	0	0	0	26871	0	0	0	26871	false	false				64																	0	0			164	29906	26871	26699	0	0	26871	0	false	false	false	false																						firstsoundbank.com	
3282852																																		37244	743	0	31449	0	200000	true	648	0	95	0	0	10228	2	0	false	0	0	0	0	0	200000	0	0	0	0	0	0	0	false	true			3771	5795																	0	0			913	167438	0	4391	0	0	0	0	false	false	false	false						www.marylandbankingblog.com																www.howardbank.com	
3284070	166000	2000	1567000	153000	0	9657000	true	0	0	0	false	0	1272000	1567000	4267000	0	0	0	1356000	1169000	1298000	0	3800000	0	0	9000	13000	0	0	0	0										0	0	2000	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						793	628000	0	0	0	0	0	0	false	false	false	false																						http://www.ally.com	
3284397																																		0	434032	0	0	0	83110	true	0	0	4561	0	429471	0	0	0	false	0	0	0	0	0	0	0	83110	0	0	0	0	0	false	false	0	0	1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	true	true	false	false						www.myCDbank.com	Beal Bank	www.bealbank.com														www.bealbankUSA.com	
3284445																																		12517	0	0	10729	617	83690	true	0	0	0	0	0	0	0	617	false	0	0	0	0	0	0	0	0	83690	0	0	0	83690	true	true				1171																	0	0			791	82496	83690	85400	0	0	83690	0	true	false	false	false																						http://www.tbank.com	
3284490																																		1193	0	5747	721	0	24800	true	0	0	0	0	0	47143	6	0	false	0	0	5747	13493	5560	0	0	0	0	0	0	0	0	true	false	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			149	15254	0	0	0	0	0	0	true	true	false	true						http://www.sterbank.com																http://www.sterbank.com	
3285246																																		0	0	0	0	0	4678	true	0	0	0	0	0	2759	4	0	false	0	0	0	1000	0	3678	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			12	510	0	0	0	0	0	0	false	false	false	false																						http://WWW.FSB-NASHUA.COM	
3285778																																		0	7263	3000	0	0	6000	true	7170	0	93	0	0	2046	2	0	false	0	0	3000	3000	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			117	3872	0	0	0	0	0	0	true	false	false	false																						www.nantahalabank.com	
3286999																																		0	406	0	0	0	16859	true	126	0	10	0	270	583	1	0	false	0	0	0	0	6859	10000	0	0	0	0	0	0	0	false	false				0																	0	0			87	4357	0	0	0	0	0	0	true	false	false	false																						www.bankofgrandlake.com	
3287660																																		121	0	5000	0	121	206052	true	0	0	0	0	0	0	0	121	false	0	0	5000	0	0	200000	0	0	1052	0	0	0	1052	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			394	418072	0	0	0	0	0	0	false	false	false	false																						www.toyotafinancialsavingsbank.com	
3288452																																		981	153	0	0	615	0	true	153	0	0	0	0	1794	2	615	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				366																	0	0			747	75051	0	7429	0	0	0	0	true	false	false	false		1	264	4925	0																	http://www.bankparagon.com	
3290240																																		0	0	5500	0	0	18803	true	0	0	0	0	0	11925	4	0	true	0	0	5500	6729	4500	944	0	0	1130	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			139	24522	0	0	0	0	0	0	true	true	false	false																						http://www.truxtontrust.com	
3293540																																		0	0	0	0	0	0	true	0	0	0	0	0	4138	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			429	73229	0	0	0	0	0	0	true	false	false	false																						www.pacificvalleybank.com	
3296859																																		690	0	5000	0	0	7530	true	0	0	0	0	0	0	0	0	false	0	0	5000	1062	0	1468	0	0	0	0	0	0	0	true	false				690																	0	0			222	24946	0	0	0	0	0	0	true	false	false	false																						http://https://oneworldbank.com	
3297490																																		0	0	0	0	0	0	true	0	0	0	0	0	3205	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			369	36908	0	0	0	0	0	0	true	false	false	true																						www.texasbrandbank.com	
3302312																																		0	0	9000	0	0	43000	true	0	0	0	0	0	297	0	0	false	0	0	9000	9000	25000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			278	39199	0	0	0	0	0	0	true	false	false	false																						http://www.bankofsantaclarita.com	
3303298	7710804	15776	0	6998072	658454	5981688	true	90483	1	658454	true	0	2087351	0	205	13610	4816	0	2886359	1764313	745732	566653	1103577	0	0		54278	0	0	0	0	0	0						5981688		0	0	15164	0	612																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						47473	4155595	0	0	0	0	0	0	true	false	false	false		1	15338	157724	0	www.citizensaccess.com	Citizens Bank		Citizens Access													www.citizensbank.com	
3303944																																		0	0	0	0	0	5074	true	0	0	0	0	0	1766	2	0	false	0	0	0	0	0	0	0	0	2002	3072	0	0	5074	false	false			0	0																	0	0			173	30944	0	0	0	0	0	0	true	false	false	false																						www.bankpacificwest.com	
3303953																																		0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						www.pioneerny.com	
3306280																																		0	53	1500	0	0	14000	true	53	0	0	0	0	13291	4	0	false	0	0	6500	2500	5000	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			297	21085	0	0	0	0	0	0	false	false	false	false		0	200	6300	0																	www.legacyar.com	
3306598																																		0	0	0	0	0	0	true	0	0	0	0	0	5796	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			7	129	0	0	0	0	0	0	true	false	false	false																						www.ucbsky.com	
3308529																																		0	0	1000	0	0	1000	true	0	0	0	0	0	24	0	0	false	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			79	3418	0	0	0	0	0	0	false	false	false	false																						www.bankofbozeman.com	
3308574																																		655	1590	4500	655	0	42138	true	1050	0	0	0	540	0	0	0	false	0	33638	4500	4000	0	0	0	33638	0	0	0	10000	33638	true	false				0																	0	0			4	57	0	0	0	0	0	0	false	false	false	false																						http://www.paramountbank.com	
3309393																																		0	319	0	0	0	67	true	319	0	0	0	0	7033	2	0	false	0	0	0	0	67	0	0	0	0	0	0	0	0	false	false				0																	0	0			79	10583	0	0	0	0	0	0	true	false	false	false																						https://www.1tbi.com	
3309571																																		0	0	1500	0	0	1500	true	0	0	0	0	0	864	1	0	false	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	true	false	false	false																						www.primealliance.bank	
3310287																																		0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						http://www.bessemertrust.com	
3312124																																		1989	132	2000	763	1226	4000	true	0	0	0	0	132	3380	2	1820	false	0	0	2000	0	2000	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			93	11109	0	11885	0	0	0	0	true	false	false	false																						visionbanking.com	
3314043																																		1731	336	0	1506	0	20040	true	0	0	0	0	336	4335	2	0	false	0	0	0	4040	16000	0	0	0	0	0	0	0	0	false	false			0	225																	0	0			105	29377	0	0	0	0	0	0	true	false	false	false		1	65	3467	0																	www.myfrbank.com	
3314119																																		0	0	1000	0	0	3000	true	0	0	0	0	0	106	0	0	true	0	0	1000	2000	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			187	7133	0	0	0	0	0	0	true	false	false	false																						http://www.freedombankmt.com	
3316739																																		2997	0	5000	2687	0	27107	true	0	0	0	0	0	3162	2	0	false	0	0	5000	5500	2000	712	0	0	13895	0	0	0	13895	false	false			0	310																	0	0			548	15139	13895	20312	0	0	13895	0	true	false	false	false						southerntrustbankonline.com																www.southerntrustbank.com	
3317192																																		0	1996	6000	0	0	10682	true	1050	0	0	0	946	1589	3	0	false	0	0	6000	0	0	0	0	0	4682	0	0	0	4682	true	false			0	0																	0	0			69	8965	4682	6668	0	0	4682	0	true	true	false	false																						www.1stadvantagebank.com	
3317932																																		219349	0	297486	208372	0	428087	true	0	0	0	0	0	27321	5	0	false	0	0	297486	125644	0	2824	0	0	0	0	2133	0	2133	true	true	0	0	13843	10977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2132	397492	0	0	0	0	0	0	true	false	false	false		1	411	6942																		http://www.connectonebank.com	
3320576																																		911	0	13000	0	911	18000	true	0	0	0	0	0	0	0	911	false	0	0	13000	5000	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			53	6730	0	0	0	0	0	0	false	false	false	false																						http://www.ehnbank.com	
3320781																																		8897	24	0	7151	0	25092	true	0	0	24	0	0	192	0	0	true	0	0	0	15000	10000	0	0	0	0	0	92	0	92	true	true			67	1746																	0	0			317	59697	0	0	0	0	0	0	true	false	false	false		1	162	3559	0																	www.tworivers.bank	
3322468																																		0	0	2000	0	0	10000	true	0	0	0	0	0	2442	3	0	false	0	0	2000	8000	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			8	458	0	0	0	0	0	0	true	false	false	false		1	82	1644	0																	www.verusboc.com	
3325759																																		107780	3078	100000	101954	0	100000	true	1221	0	992	0	865	15576	4	0	true	0	0	100000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		5826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			4269	319428	0	18924	0	0	0	0	false	false	false	false																						http://www.sonabank.com	
3335301																																		0	0	0	0	0	0	true	0	0	0	0	0	689	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			12	238	0	0	0	0	0	0	true	false	false	false																						https://www.peoplesbankalbany.com	
3337097																																		9874	0	45000	0	9372	105000	true	0	0	0	0	0	0	0	10047	false	0	10000	45000	0	50000	0	0	10000	0	0	0	0	0	false	false				502																	0	0			1146	86124	0	21688	0	0	0	0	true	false	false	false		1	365	4385	0																	http://www.cbb-bank.com	
3340725																																		2315	0	0	2035	36	882611	true	0	0	0	0	0	0	0	36	false	0	0	0	25000	0	0	0	0	424336	433275	0	0	857611	false	false				244																	0	0	1	true	23765	857611	857611	870085	0	0	857611	0	true	false	false	false																						http://www.quontic.com	
3340903																																		0	1267	2000	0	0	2000	true	1267	0	0	0	0	1401	1	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			82	4677	0	0	0	0	0	0	true	true	false	false																						http://www.legacystatebank.com	
3341393																																		0	0	14000	0	0	16000	true	0	0	0	0	0	7087	4	0	false	0	0	14000	0	2000	0	2000	0	0	0	0	0	0	true	false				0																	0	0			98	5107	0	0	0	0	0	0	true	false	false	false																						http://www.flint.bank	
