"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
733559	10918	0	8070	34793	0	56261	0	0	44656	0	245178	0	16330	0	18621	114365	3104	48191	187403	0	41445	241	44656	38515	17989	41911	38947	13081	59900	867	3194	3656	250	93306	7967	62924	0	4061	37589	0		0		0		0		0	true							
733661	987	0	0	0	0	371713	0	0	0	0	6727	0	0	0	0	5000	0	371713	5987	0	740	0	0	0	250	0	490	0	250	0	0	0	0	740	0	0	0	0	740	0		0		0		0		0	false							
733755	20432	0	1703	47861	0	48678	0	0	0	0	72323	0	2618	1536	15068	25528	5403	46975	69705	0	0	393	0	0	5445	9790	3578	3134	14915	2037	572	1325	483	6879	4416	0	0	2608	0	0		0		0		0		0	false							
733951	6785	0	4482	69378	0	99551	0	0	0	0	99037	0	50478	48714	9753	71915	1655	95045	48559	24	0	0	0	0	3103	5715	3146	968	8817	5962	1182	261	0	3178	7405	0	0	7144	0	0		0		0		0		0	true							
734248	131976	2	18660	79023	0	148784	0	0	2	0	201590	0	70082	81511	29491	4819	11141	130122	131508	0	0	3020	2	2	11338	20899	15624	1192	31715	4453	9436	1353	501	19562	15743	8203	0	13889	0	0		0		4074		0		4074	true							
734350	59970	0	63402	121537	0	215609	0	0	6000	0	203858	6000	37703	88841	14940	54290	4325	152207	159658	0	497	1302	6000	6000	11556	33005	10144	2324	44561	15741	15246	1276	306	42089	32569	0	0	30987	497	0		0		0		0		0	true							
734538	0	0	0	543687	0	543687	0	0	0	0	6	0	0	0	6	0	0	28	0	543659	6	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
734613	56179	0	7740	60771	0	91327	0	0	0	0	212909	0	26855	30652	47049	67132	32421	83587	186054	0	0	16846	0	0	13135	19843	36439	9032	32978	2565	1416	6105	1063	31400	11149	0	0	3981	0	0		0		0		0		0	false							
735049	20596	0	2883	9982	0	16767	0	0	0	0	34262	0	4044	0	6627	4454	3830	13884	30218	0	0	1816	0	0	3075	3745	2142	0	6820	251	0	0	0	2334	251	0	0	251	0	0		0		0		0		0	true							
735067	34563	0	253	150752	0	208982	0	0	0	0	137457	0	8731	7000	3589	56437	1113	208729	109525	0	19201	207	0	0	10613	11587	8049	250	22200	8025	4944	2989	0	26910	15958	3539	0	12969	19175	0		0		2235		0		2235	true							
735414	16310	0	1654	29564	0	29564	0	0	0	0	39735	0	10154	10308	2413	17831	1932	27910	29581	0	0	533	0	0	1036	1892	1677	139	2928	0	551	300	0	2331	851	0	0	551	0	0		0		0		0		0	true							
735441	64404	0	11471	148307	0	377577	0	0	29013	0	601022	0	43106	49452	82270	336220	32789	364905	557916	1201	0	475	29013	5013	29312	51050	59174	19567	80319	12799	13645	7851	7000	76833	41295	0	0	26444	0	0		0		0		0		0	true							
735973	19425	0	1305	2471	0	6459	0	0	4125	0	57003	0	3089	0	12644	459	14059	5154	53914	0	0	8249	4125	991	2448	6827	15422	6958	9275	2008	1000	1345	1111	19011	5464	0	0	3008	0	0		0		0		0		0	false							
736158	5514	0	1432	8220	0	12719	0	0	0	0	25646	0	4185	3683	4266	7359	1785	11287	21461	0	0	748	0	0	1536	3992	2886	867	5528	0	546	2945	0	5014	3491	0	0	546	0	0		0		0		0		0	false							
736206	2090460	0	26376	807304	0	984687	0	0	0	0	3356768	0	8625	0	47343	1104238	23871	956993	3337464	1318	10679	9309	0	0	45335	38873	13765	4174	84208	33928	16397	7477	2119	54805	59921	99028	0	50325	2702	0		0		78764		420541		499305	true	184848	79039	755813	345649	1087529	1002931	
736550	238954	0	9945	16859	0	40332	0	0	0	0	314707	0	53975	53748	25900	25114	8862	25427	260732	4960	0	3421	0	0	7860	18641	10336	1615	26501	4605	5752	1530	300	12553	12187	0	0	10357	0	0		0		0		0		0	false							
736662	27324	0	9881	86983	0	100529	0	0	0	0	96548	0	23584	28651	5372	47123	1476	90648	72964	0	0	479	0	0	1547	5516	2764	0	7063	6399	5579	296	0	4455	12274	0	0	11978	0	0		0		0		0		0	true							
737548	288910	0	29252	52683	0	52714	0	0	5000	0	613361	0	98922	117277	55200	224425	15002	23462	514439	0	0	4351	5000	5000	19535	34776	25215	849	54192	5870	7625	6156	0	25175	19651	0	0	13495	0	0		0		5000		0		0	true							
738013	441518	1	2773	78994	0	108512	0	0	43003	0	684004	0	40327	5869	34211	179727	2780	105738	640422	0	3255	717	43003	43003	22078	20966	9498	2843	43044	5066	788	1117	403	21174	7374	76429	0	5854	0	0		0		48942		0		48942	true							
738040	778632	0	9220	75515	0	123643	0	0	18732	0	1568985	80	201650	194604	214187	199406	62087	114423	1334935	0	32320	20568	18732	2969	116966	234754	60197	11535	351720	84885	75733	5778	1099	209266	167495	0	0	160618	15813	0		0		0		0		0	false							
738143	51558	0	59977	71129	0	267751	0	0	85166	0	322681	0	58885	82096	94426	71033	9884	207759	249142	15	14654	2552	85166	27671	31939	76065	47781	8600	108004	15785	19481	439	0	69959	35705	0	0	35266	39984	0		0		0		0		0	true							
738255	26800	0	3622	36011	0	60353	0	0	0	0	97420	0	10530	9994	22582	19441	6170	56731	86890	0	0	0	0	0	9564	20861	7966	1096	30425	6126	3546	1269	751	16905	11692	0	0	9672	0	0		0		0		0		0	true							
738303	420634	17	1836	184298	0	266104	0	0	0	0	886695	0	52195	0	93487	152317	31569	263673	834500	578	0	12420	0	0	63957	81875	28879	4582	145832	56407	53041	23708	1294	85806	134450	0	0	109448	0	0		0		0		0		0	true	79240	81780	9900	142417	400194	20440	
738657	12574	0	375	12288	0	20761	0	0	0	0	27745	0	600	475	4745	2479	1587	20386	27145	0	0	822	0	0	2177	5886	2215	548	8063	517	1349	0	0	6081	1866	0	0	1545	0	0		0		0		0		0	false							
738769	120834	0	13223	418715	0	506705	0	0	0	0	372217	0	24192	27716	46927	147838	14494	493482	348025	0	0	4196	0	0	21875	35191	24247	3946	57066	7178	7517	3334	257	38332	18286	0	0	14695	0	0		0		0		0		0	true							
739346	30352	0	2879	25090	0	34740	0	0	0	0	74052	0	7578	8213	21694	65	4650	31861	66474	0	0	2625	0	0	8611	7667	13143	4254	16278	1099	6148	676	2037	11981	9960	0	0	7247	0	0		0		0		0		0	false							
739355	28419	0	4719	179530	0	222257	0	0	0	0	400467	0	5389	0	74187	89321	21016	217290	394184	248	894	11172	0	0	52866	120491	44249	6996	173357	11462	32878	11705	2078	150416	58123	30489	0	44340	0	0		0		0		0		0	true							
739560	2599799	1	36888	732187	0	893757	0	0	0	0	4177770	0	20824	45648	38126	1477397	14474	856868	4156616	0	330	2262	0	0	26745	36898	9052	3774	63643	8007	10756	2511	2831	38343	24105	17647	0	18763	0	0		0		0		0		0	true	197510	183973	792346	685051	1011083	1588716	
739832	24916	41	3478	28488	0	69967	0	0	2	0	88317	0	10825	13190	14526	29086	5680	66448	77492	0	0	1129	2	2	4128	10532	6941	2500	14657	4239	4665	1309	0	9575	10213	0	0	8904	0	0		0		0		0		0	true							
740249	27880	113	10631	55832	0	98015	0	0	0	0	141032	7	34576	45207	23921	57748	7978	87271	106449	0	0	3823	0	0	7706	14004	15309	2973	21557	5883	2979	6261	289	16071	15412	333	0	8862	0	0		0		333		0		333	true							
741068	16452	1	2325	22205	0	47309	0	0	0	0	47791	0	4172	5748	5052	20318	1646	44983	43619	0	0	117	0	0	1756	3370	1550	884	5126	0	1335	2127	0	2508	3462	0	0	1335	0	0		0		0		0		0	true							
741152	14133	0	3130	40479	0	54745	0	0	0	0	28903	0	7280	9839	2448	0	1166	51615	21623	0	0	632	0	0	2153	2582	538	0	4735	1806	750	6941	0	2825	9497	0	0	2556	0	0		0		0		0		0	false							
741330	92349	0	32105	267329	0	657449	0	0	10000	0	546393	0	26330	56502	102006	222800	29214	625344	520063	0	0	10268	10000	5000	54030	98292	38157	5703	152321	8664	18122	7030	1248	94175	35064	6035	0	26786	0	0		0		0		0		0	true	69136	293927	174100	47900	89068	3279	
741358	1377	0	250	5592	0	6306	0	0	0	0	5651	0	432	647	1550	1249	159	6056	5219	0	0	0	0	0	808	808	549	357	1616	0	253	250	0	972	503	0	0	253	0	0		0		0		0		0	false							
741648	2062	0	752	4097	0	6856	0	0	5855	0	49014	0	2551	2148	13705	9909	1368	6104	43081	0	3382	280	5855	2724	6551	15154	4350	3896	21682	1135	5456	501	0	16246	7092	0	0	6211	2882	0		0		0		0		0	true							
741844	30088	0	9796	34201	0	68352	0	0	512	0	54979	0	4072	9231	12296	1261	3438	58556	50907	0	0	948	512	512	5297	8829	6181	119	14126	286	1917	1000	0	8131	3203	3001	0	2203	0	0		0		0		0		0	true							
741956	11371	0	483	16508	0	24042	0	0	0	0	23358	0	2838	3321	5036	0	887	23559	20520	0	0	221	0	0	4946	6114	543	84	11060	301	0	0	0	6650	301	0	0	301	0	0		0		0		0		0	false							
741974	37084	0	5	35327	0	35530	0	0	0	0	160998	0	2705	0	48128	21576	14876	35510	151578	15	6715	6447	0	0	16335	42704	30284	2807	59039	939	4868	4001	400	44001	10209	0	0	5807	0	0		0		0		0		0	true							
742056	23368	0	39050	51715	0	112986	0	0	0	0	115390	0	23952	62397	10324	47899	2746	73936	91438	0	0	1874	0	0	11970	12065	2949	729	22980	3748	9880	2782	0	17389	16410	0	0	13331	0	0		0		0		0		0	true							
742542	21895	0	3434	20841	0	46097	0	0	0	0	79672	0	1910	118	8776	41278	2281	42663	77762	0	0	523	0	0	4809	8059	1425	19	12853	0	1309	878	0	5536	2187	0	0	1309	0	0		0		0		0		0	true							
742636	22437	0	562	57252	0	66420	0	0	0	0	38148	0	1060	1122	5695	6365	365	65858	37088	0	0	0	0	0	2241	6081	21	0	8322	1002	0	0	0	2648	1002	0	0	1002	0	0		0		0		0		0	true							
742944	58170	0	5692	76634	0	118270	0	0	0	0	165930	0	4444	7811	19064	75467	6631	112578	161486	0	0	934	0	0	7017	9947	10123	1679	16963	825	1345	1357	0	9702	3527	0	0	2170	0	0		0		0		0		0	true							
743679	72071	0	59395	89536	0	246811	0	0	2399	0	287851	0	20955	79759	44089	127615	15651	187416	266896	0	0	6337	2399	2399	9556	29579	19516	4896	39135	8692	11524	4033	370	19458	24619	0	0	20216	0	0		0		0		0		0	true							
743950	16140	0	281	15554	0	27932	0	0	0	0	39681	0	375	0	12497	5921	2957	27651	39306	0	0	678	0	0	6289	6322	3863	188	12611	281	401	276	0	4166	958	0	0	682	0	0		0		0		0		0	true							
744854	29075	0	8318	158278	0	208085	0	0	0	0	197789	0	629	6552	17791	110448	3751	199762	197160	5	0	992	0	0	8506	20889	8492	382	29395	2087	12797	5112	0	20478	19996	0	0	14884	0	0		0		0		0		0	true							
745150	8415	0	1134	10566	0	14751	0	0	0	0	18641	0	583	760	3412	5499	824	13617	18058	0	0	0	0	0	895	2566	1266	0	3461	0	0	0	0	1315	0	0	0	0	0	0		0		0		0		0	false							
745347	13079	0	21430	15689	0	85952	0	0	6981	0	57781	0	1184	20981	5745	25385	2668	64522	44893	0	11704	1137	1195	248	1556	2711	7032	2268	4267	264	3023	2463	0	7822	5750	0	0	3287	0	0		0		0		0		0	true							
746157	41284	0	4550	82337	0	101030	0	0	0	0	142745	0	7432	11982	13609	59382	3159	96480	121298	0	14015	704	0	0	4052	16992	5033	7345	19196	1403	4967	259	2028	19813	8657	0	0	6370	14015	0		0		0		0		0	true							
746429	65486	0	5890	174705	0	264313	0	0	0	0	256703	0	6795	8159	56976	80775	15819	258423	249908	0	0	6156	0	0	16732	33943	22407	14574	50675	8709	7391	2114	4573	30679	22787	0	0	16100	0	0		0		0		0		0	true							
746755	28188	1	10439	79686	0	124865	0	0	0	0	191170	0	13696	19820	20178	105725	5167	114425	177474	0	0	2563	0	0	8953	19707	9527	523	28660	5732	9209	3607	0	18532	18548	0	0	14941	0	0		0		0		0		0	true							
746942	22339	0	5467	6408	0	26300	0	0	3497	0	50715	0	4499	9966	10863	0	5424	20833	46216	0	0	0	3497	500	5406	4958	10445	1733	9853	1462	1275	1097	2000	11679	5834	0	0	2472	1492	0		0		0		0		0	true							
746979	0	1	2783	14928	0	79343	0	0	0	0	44625	0	732	1934	22780	0	9234	76559	43893	0	0	4668	0	0	5499	16698	15464	235	22107	527	1652	4550	0	15116	6729	0	0	2179	0	0		0		0		0		0	true							
747051	15306	0	6552	29895	0	44767	0	0	0	0	55116	0	1383	6142	12363	5764	4386	38215	41626	0	12107	1683	0	0	7417	17470	5214	921	24887	263	774	1349	637	18659	3023	0	0	1037	12107	0		0		0		0		0	true							
747257	20941	0	13160	41348	0	79319	0	0	8890	0	56786	0	2233	13100	8826	14764	3159	66159	54553	0	0	462	8890	8890	3065	6602	2917	1724	9667	1732	3311	745	985	5482	6773	0	0	5043	0	0		0		0		0		0	true							
748254	37590	0	0	127055	0	205335	0	0	0	0	158122	0	14	0	11204	105397	4610	205335	158108	0	0	407	0	0	1684	7938	4251	1262	9622	0	0	0	0	3931	0	0	0	0	0	0		0		0		0		0	true							
748357	7335	0	0	20701	0	25155	0	0	0	0	27698	0	0	0	1496	7265	437	25155	27698	0	0	0	0	0	1229	2479	3589	1025	3707	561	4215	0	0	6825	4776	0	0	4776	1992	0		0		0		0		0	false							
748441	17570	3	26513	22804	0	66378	0	0	0	0	67377	0	4230	9869	13876	12851	8954	39862	63147	0	0	3961	0	0	8303	16724	2379	77	24953	3061	5422	709	281	13607	9473	0	0	8483	0	0		0		0		0		0	true							
748964	48984	0	11335	168578	0	230398	0	0	0	0	124879	0	3067	13185	10384	54775	4256	215034	120351	4029	1461	1254	0	0	3975	12039	906	217	16014	931	3051	0	0	6753	3982	0	0	3982	0	0		0		0		0		0	true							
749242	1080338	0	242030	4942533	0	5540125	0	0	0	0	8548169	0	1580199	1677508	612979	6053059	239975	5297598	6967125	497	845	83834	0	0	293253	538734	224298	41081	831987	89699	170903	47993	8811	484387	317406	322461	0	260599	0	15621		159139		297133		0		471893	true	794165	1766652	1414222	3127413	1009802	70536	
749635	504662	3441	18085	58891	0	89381	0	0	0	0	907568	1489	159611	150517	52479	243255	25813	67855	746468	0	0	11368	0	0	13568	52789	28457	6597	66035	3829	43907	9267	1238	48932	58241	0	0	47736	0	0		0		0		0		0	true							
749840	12754	0	2733	6548	0	14417	0	0	0	0	22859	0	987	3057	2834	6214	3026	11684	21872	0	0	0	0	0	489	2022	1068	312	2511	0	0	0	0	1057	0	0	0	0	0	0		0		0		0		0	true							
749943	54932	0	1002	31764	0	43185	0	0	0	0	161383	0	7609	3140	31957	23282	14987	42183	153774	0	0	0	0	0	16806	45132	9911	0	61938	3685	6849	786	0	39892	11320	0	0	10534	0	0		0		0		0		0	false							
750051	114102	0	3280	67653	0	146247	0	0	0	0	179674	0	1069	4349	36448	0	9035	142967	178605	0	0	4349	0	0	9788	26402	20466	951	36190	573	5491	1253	648	21159	7965	0	0	6064	0	0		0		0		0		0	true							
750127	75010	0	4504	126910	0	157692	0	0	0	0	153274	0	1528	4645	32986	25474	13509	153188	151746	0	0	5192	0	0	3732	4051	16906	20219	7783	816	1171	2630	3265	11922	7882	0	0	1987	0	0		0		0		0		0	true							
750341	89108	0	4476	42514	0	55145	0	0	0	0	345727	0	39067	0	15529	228616	6245	50669	306660	0	0	2596	0	0	7961	9860	7008	718	15250	1247	892	318	0	10018	2457	0	0	2139	0	0		0		0		0		0	true							
750444	6725	0	3383	20869	0	20869	0	0	0	0	23454	0	403	2593	5462	6899	871	17486	22055	0	996	0	0	0	1426	5070	2460	502	6496	0	0	372	0	3996	372	0	0	0	996	0		0		0		0		0	true							
750846	6726	0	3503	29668	0	45777	0	0	0	0	64018	0	10221	12101	13417	29103	2911	42274	53797	0	0	1123	0	0	3673	8213	6281	1730	11886	1186	5002	1188	915	6480	8292	0	0	6188	0	0		0		0		0		0	false							
751254	7517	0	3497	38520	0	74118	0	0	60176	0	135951	0	9480	10851	67500	58322	2151	70621	126471	0	0	688	60176	0	1304	3344	23744	40729	4648	0	258	732	0	1621	990	0	0	258	0	0		0		0		0		0	true							
751656	1637629	0	94185	133366	0	133372	0	0	0	0	2245076	0	58445	148298	76284	479721	34260	39181	2186631	6	0	5550	0	0	20993	48213	25489	6692	69206	8798	10280	6594	669	25102	26341	7594	0	19078	0	0		0		7106		0		7106	true	19238	597	242858	236863	829047	808582	
751852	18460	0	0	200656	0	202790	0	0	70420	0	59875	0	8383	0	2984	11593	914	202790	50372	0	1120	0	70420	69025	3181	18242	2981	32	21421	1230	3133	1025	0	21450	5388	21494	0	4362	0	0		0		0		0		0	false							
752644	24689	0	25926	55879	0	132463	0	0	0	0	119991	0	1626	25839	30752	3599	22389	106537	118365	0	0	13542	0	0	13111	32520	12332	11903	45631	3440	9635	5769	2992	39114	21836	842	0	12436	0	0		0		0		0		0	false							
752831	28796	0	54812	181759	0	181759	0	0	5284	0	166165	0	10736	61032	23424	83014	9736	126947	155429	0	0	4967	5284	5284	9083	24519	5751	2093	33601	4121	7851	938	0	18021	12910	0	0	11972	0	0		0		0		0		0	true							
753052	11009	0	2031	10028	0	22413	0	0	0	0	21667	0	922	924	7097	0	1452	20382	20745	0	0	0	0	0	1427	4383	3450	1000	5810	398	0	0	0	3163	398	0	0	398	0	0		0		0		0		0	false							
753324	635427	0	7905	129569	0	168565	0	0	0	0	1011410	0	82166	85440	33687	252399	6684	160660	929244	0	0	2516	0	0	18874	28626	7002	3925	46723	10037	50747	977	3396	24740	65157	42212	0	60784	0	0		0		0		0		0	true							
753641	17922	0	11049	13997	0	29515	0	0	0	0	35332	0	1289	0	10123	0	6159	18466	34043	0	0	2683	0	0	1429	3823	4725	5923	5251	0	701	256	554	5776	1511	0	0	701	0	0		0		0		0		0	true							
753856	5247	0	6783	9547	0	18259	0	0	0	0	26282	0	7163	11753	3806	6407	701	11476	19119	0	0	129	0	0	3023	5175	178	0	8198	772	5213	267	0	4569	6252	0	0	5985	0	0		0		0		0		0	true							
754068	5112	0	34006	332145	0	455217	0	0	0	0	266235	0	1087	1830	3651	224939	11989	419224	252619	1987	12529	0	0	0	5015	6254	1192	16	11269	15404	7109	1193	0	8825	23706	110197	0	22513	1735	0		0		143772		0		143772	true							
754246	9589	0	4389	19013	0	44536	0	0	3671	0	27366	0	531	3327	8824	1109	1346	40147	26835	0	0	351	3671	789	3754	4400	4777	412	8154	892	2163	270	0	4519	3325	676	0	3055	0	0		0		0		0		0	true							
754536	27576	2	34275	29972	0	78258	0	0	0	0	80272	0	8573	41598	12788	9880	4988	43978	71699	3	0	1111	0	0	9807	11002	583	0	20809	6270	15155	0	0	8604	21425	0	0	21425	0	0		0		0		0		0	false							
754826	158088	0	139601	273082	0	520766	0	0	0	0	618318	0	22419	130660	131515	200439	57633	381150	595899	15	0	22989	0	0	41566	86368	65553	15875	127934	13507	21658	11265	3999	77847	50429	0	0	35165	0	0		0		0		0		0	true	92558	205069	153290	45400	148485	9603	
754853	210658	0	72530	366249	0	402957	0	0	0	0	432709	0	43710	53663	43218	119351	22776	298906	388999	31521	0	7147	0	0	11755	25497	27637	3340	37252	19884	5416	8471	699	25012	34470	215996	0	25299	0	0		0		192559		0		192559	true							
754929	208065	4	299034	332682	0	938307	0	0	0	0	559029	0	51271	333359	41704	271996	37225	638816	507758	453	0	10673	0	0	11280	42203	5542	5343	53483	454	10768	505	2873	22664	14600	0	0	11222	0	0		0		0		0		0	true	80736	262686	141053	130943	206025	2040	
755252	52042	0	40086	121567	0	197477	0	0	370	0	200460	0	18904	51867	21663	66577	7045	157346	170131	45	11425	3293	370	370	19133	23040	13018	681	42173	8836	14820	2311	0	34210	25967	3770	0	23656	11425	0		0		2771		0		2770	true							
755421	5835	0	221	11648	0	14686	0	0	0	0	35582	0	274	58	8973	15022	3420	14465	35308	0	0	1398	0	0	1454	5843	4836	1505	7297	0	820	268	0	4665	1088	0	0	820	0	0		0		0		0		0	false							
755458	34926	0	308	24984	0	67987	0	0	5473	0	195027	0	3535	2548	39802	50666	14687	67679	189000	0	2492	4379	4974	2584	15881	29022	32758	17222	42898	1631	9230	2483	1208	55081	14552	0	0	10286	17092	0		0		0		0		0	true							
756343	15106	0	2516	24810	0	47732	0	0	3572	0	107393	0	13426	14193	15227	42406	8547	45216	81429	0	12538	6212	3572	993	5939	18573	11645	1295	24512	2887	7316	1394	832	22224	12430	8721	0	10203	245	0		0		0		0		0	false							
756848	26230	0	33406	44556	0	112641	0	0	1041	0	133558	0	13693	38381	23785	42563	6444	79235	98063	0	21802	2081	1041	501	8681	18504	16011	17605	27185	1683	2026	256	0	37015	3965	0	0	3709	21802	0		0		0		0		0	true							
757377	441197	0	0	9629	0	44969	0	0	0	0	651807	0	0	0	121973	3874	61702	44969	651807	0	0	20968	0	0	42780	95833	43884	10721	138613	1754	8075	3186	501	71245	13516	0	0	9829	0	0		0		0		0		0	true							
757452	58377	0	9975	61374	0	140369	0	0	0	0	141038	0	15825	18640	26092	34943	6213	130393	125213	1	0	1888	0	0	12003	16754	6887	3562	28757	4191	3233	837	251	13114	8512	11692	0	7424	0	0		0		8959		0		8959	true							
757779	34135	34	0	19971	0	58469	0	0	8176	0	97153	0	5905	3529	25093	12364	10629	58435	91248	0	0	4245	6679	846	5962	10627	14051	14488	16589	886	2271	1252	1117	20035	5526	0	498	3157	0	0		0		0		0		0	true							
758703	515454	5	2439	1082437	0	1653524	0	0	29993	0	2790137	0	73434	0	258411	1591192	100590	1650198	2683825	882	32878	35429	29993	29993	163750	223346	78570	11894	387096	80913	92149	30048	2820	219149	205930	0	0	173062	26133	0		0		0		0		0	true	225810	539110	1025920	565272	450777	64677	
758842	32893	0	21304	80857	0	80857	0	0	0	0	82956	0	11738	29848	10259	33858	6194	59553	71218	0	0	0	0	0	1915	6740	3977	620	8655	0	1360	1042	550	2993	2952	0	0	1360	0	0		0		0		0		0	true							
758851	5060	0	0	20307	0	20307	0	0	37222	0	246580	0	14075	2655	34026	69558	11522	20307	216795	0	15710	5893	0	0	21640	61068	26834	7553	82708	33740	9590	9737	1801	83068	54868	40151	37222	11329	13398	0		0		29270		0		7433	true							
759045	148539	0	1897	26033	0	30345	0	0	1877	0	415183	0	27783	24613	41649	143275	19525	28448	387152	0	248	8159	1877	1877	21423	57115	5105	2445	78538	16018	20497	265	501	44439	37281	7747	0	36515	0	0		0		4183		0		4183	true							
759625	101975	0	6726	85623	0	221263	0	0	10498	0	377396	0	27366	24994	93325	57063	28248	214537	350030	0	0	9363	0	0	31911	81538	30545	25643	105253	3814	25347	10389	9173	76310	48722	8196	0	29161	0	0		0		7451		0		7451	true							
760210	22325	0	7144	29099	0	43754	0	0	0	0	57521	0	185	4148	12122	16297	4625	36610	57336	0	0	1965	0	0	2335	7096	4827	3100	9431	512	486	544	0	5236	1542	0	0	998	0	0		0		0		0		0	false							
760331	157077	0	32335	260712	0	394448	0	0	0	0	368700	0	6452	36040	34640	128092	11937	362113	362248	0	0	4815	0	0	22177	30294	6552	375	52471	4928	17478	1443	285	24757	24134	0	0	22406	0	0		0		0		0		0	true							
760340	24059	0	12592	41098	0	50706	0	0	1877	0	57627	0	6429	750	7647	7415	1336	38114	48448	0	2750	123	0	0	12084	8625	4175	235	20709	0	1034	0	0	17472	1034	23692	0	1034	1489	10121		0		0		0		0	true							
760434	27374	0	22755	38033	0	91644	0	0	0	0	62187	0	7697	0	15284	0	4685	68889	54490	0	0	4685	0	0	5363	14621	6704	2004	19984	0	3693	1925	503	13408	6121	0	0	3693	0	0		0		0		0		0	false							
760649	24415	6	9096	29530	0	68930	0	0	2623	0	55970	0	5080	12186	14473	4567	3871	59828	48266	0	2624	1465	2623	2623	9436	9678	3682	460	19114	1140	2086	506	0	8783	3732	0	0	3226	0	0		0		0		0		0	true							
760854	176720	7	32689	94204	0	154847	0	0	0	0	814073	0	89758	114491	72550	493275	21411	121877	724270	274	45	6880	0	0	16760	54692	27621	9404	71451	13524	16698	3704	1676	35927	35602	0	0	30221	0	0		0		0		0		0	true							
760939	17633	0	1144	33911	0	33911	0	0	0	0	32416	0	237	520	7294	208	3324	32767	32179	0	0	2059	0	0	697	3948	3542	2699	4645	0	2251	1078	361	3592	3690	0	0	2251	0	0		0		0		0		0	true							
760957	40803	1	8667	27196	0	45685	0	0	0	0	50456	0	0	8667	6074	0	5344	37017	50456	0	0	2193	0	0	4816	2058	853	1215	5721	712	0	0	0	2867	712	0	0	712	0	0		0		0		0		0	false							
761244	38045	0	29166	176117	0	177806	0	0	0	0	150763	0	14368	43534	43892	10656	7992	148640	136395	0	0	3914	0	0	18630	46395	12456	803	65025	4494	17530	1754	0	34393	23778	0	0	22024	0	0		0		0		0		0	true							
